GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001007876,0.04991111,5.924806,0,0.008424093,0,0,0,0,0.04991111,1
2,Salmon_sharks,0.2163983,0.09887903,5.935648,0.5361814,0.01665851,0.05301709,0,0,0,0.04586193,0.4638186
3,Resident_orca,0.01510195,0.04907616,8.582325,0,0.005718283,0,0,0,0,0.04907616,1
4,Sleeper_sharks,0.1127685,0.07068475,3.632778,0,0.01945749,0,0,0,0,0.07068475,1
5,Halibut,0.6732749,0.3222095,1.705701,0.2508587,0.1889015,0.02546437,0.05536468,0,0,0.2413804,0.9209695
6,Pinnipeds,0.07156533,0.05965742,25.90679,0.811116,0.002302771,0.009219227,0.03916986,0,0,0.01126833,0.8454639
7,Porpoise,0.01496662,0.15203,28.79888,0.9019659,0.005279025,0.0002691268,0.1368567,0,0,0.01490413,0.9982298
8,Lingcod,0.07801349,0.5942381,3.221763,0.8080332,0.184445,0.02036122,0.4598029,0,0,0.114074,0.9657356
9,Arrowtooth_L,3.8597,0.2540106,1.464731,0.1409032,0.173418,0.0003782398,0.03541267,0,0,0.2182197,0.998511
10,Salmon_L,3.416194,1.568607,11.93913,0.6628225,0.1313837,0.5443251,0.4953832,0,0,0.5288991,0.6529883
11,Pacific_cod,0.2991793,1.209752,3.860316,0.6782995,0.3133816,0.2217811,0.5987932,0,0,0.3891778,0.8166723
12,Sablefish,0.476694,0.5661046,6.563453,0.8493719,0.08625103,0.03925014,0.4415832,0,0,0.08527125,0.9306663
13,Arrowtooth_S,0.2357209,0.2167022,3.316354,0.94044,0.06534351,0,0.2037954,0,0,0.01290678,1
14,Spiny_dogfish,0.1586445,0.09170053,2.932355,0.7163715,0.03127197,0,0.06569165,0,0,0.02600888,1
15,Avian_raptors,0.003377588,0.05071416,37.1465,0,0.001365247,0,0,0,0,0.05071416,1
16,Octopods,0.1542866,3.067296,11.79459,0.964742,0.2600597,0.00149778,2.957652,0,0,0.1081467,0.9995117
17,Seabirds,0.02232576,0.1716959,149.8215,0.6849197,0.001146003,0,0.1175979,0,0,0.05409801,1
18,Deep_demersals,0.989874,1.015402,3.269217,0.934276,0.310595,0.002729514,0.9459367,0,0,0.06673633,0.9973119
19,Pollock_L,5.016461,1.281682,2.707009,0.5659727,0.4734681,0.03248186,0.6929153,0,0,0.5562851,0.9746569
20,Rockfish,1.094762,0.3007095,3.368105,0.7265148,0.0892815,0.01252239,0.2059475,0,0,0.08223961,0.9583572
21,Baleen_whales,0.1472456,0.04973829,11.15561,0.07766005,0.00445859,0,0.003862678,0,0,0.04587562,1
22,Salmon_fry_S,0.8152845,2.145099,26.98904,0.169818,0.07948036,0,0.3642765,0,0,1.780822,1
23,Nshore_demersal,4.2517,0.9792076,4.133733,0.7943571,0.2368822,3.779433E-05,0.7778029,0,0,0.2013671,0.9999614
24,Squids,3.026019,2.934873,14.72551,0.9341565,0.1993054,3.873225E-05,2.741592,0,0,0.1932424,0.9999868
25,Eulachon,1.113176,2.480773,18.29136,0.6783633,0.1356254,0.0001173699,1.682748,0,0,0.7979076,0.9999527
26,Sea_otters,0.04168841,0.1294218,116.8035,0.005303725,0.00110803,4.258354E-06,0.0006821592,0,0,0.1287354,0.9999671
27,Deep_epibenthos,30.06456,3.039548,9.787708,0.9105392,0.3105475,0.0001554921,2.767472,0,0,0.2719206,0.9999489
28,Capelin,0.4659013,3.527898,17.6425,0.5251397,0.1999659,0.0001377779,1.852502,0,0,1.675258,0.999961
29,Herring_L,3.020543,0.3974998,3.44635,0.9361324,0.1153393,0.0003491794,0.3717633,0,0,0.02538737,0.9991215
30,Pollock_S,0.5954905,2.27158,7.610057,0.4110078,0.2984972,0,0.9336373,0,0,1.337943,1
31,Invert_eat_seaduck,0.0002676836,0.2010885,154.4841,0.7307113,0.001301678,0,0.1469377,0,0,0.05415088,1
32,Oystercatchers,0.0003116138,0.3041396,147.2554,0.9267093,0.002065388,0,0.281849,0,0,0.0222906,1
33,Sandlance,0.600413,2.031572,18.43356,0.7254936,0.1102105,0,1.473893,0,0,0.5576795,1
34,Sunflower_stars,0.3630183,2.034606,10.15047,0.9462452,0.2004445,0,1.925236,0,0,0.1093699,1
35,Pisaster_Evasterias,0.9916535,1.985017,9.872158,0.5988889,0.2010723,0,1.188805,0,0,0.7962125,1
36,Leather_stars,0.9945637,1.959089,10.03268,0.5550572,0.1952707,0,1.087407,0,0,0.8716826,1
37,Cucumbers,0.5409181,0.5959512,3.473348,0.7275301,0.1715783,1.38838E-07,0.4335723,0,0,0.1623788,0.9999998
38,Urchins,0.5914517,0.6073521,2.777355,0.7584593,0.2186801,3.280065E-07,0.4606515,0,0,0.1467003,0.9999995
39,Helmet_crab,0.8125393,2.009357,10.08944,0.8891487,0.1991545,0,1.786617,0,0,0.2227399,1
40,Herring_S,1.995095,1.44472,7.990654,0.7862355,0.1808012,0,1.13589,0,0,0.3088298,1
41,Jellies,6.484144,4.938919,29.16553,0.0565418,0.1693409,0,0.2792554,0,0,4.659663,1
42,Deep_infauna_S,50.59248,3.038364,23.33537,0.884378,0.1302042,0,2.687062,0,0,0.3513017,1
43,Zoopl_near_onmiv,0.1054577,8.178433,26.4466,0.6798393,0.3092433,0,5.560021,0,0,2.618413,1
44,Zoop_omniv,25.06825,12.07192,22.2994,0.8110868,0.5413562,0,9.791374,0,0,2.280544,1
45,Shallow_infauna_S,52.3747,3.899287,22.70872,0.8751426,0.1717088,0,3.412433,0,0,0.4868548,1
46,Meiofauna,4.638756,4.450171,22.5441,0.9373652,0.1973985,0,4.171436,0,0,0.2787355,1
47,Deep_infauna_L,27.98309,0.5920011,23.12764,0.9480656,0.02559713,0,0.5612558,0,0,0.0307452,1
48,Snail_crust_S,18.51826,2.311985,10.10406,0.9964866,0.2288175,8.717236E-07,2.303862,0,0,0.008122919,0.9999996
49,Mussels,8.850341,2.283926,9.994432,0.3731675,0.2285199,4.520865E-07,0.8522866,0,0,1.431639,0.9999998
50,Barnacles,8.554853,2.278628,9.927671,0.3415675,0.2295229,0,0.7783053,0,0,1.500323,1
51,Shallow_infauna_clams,12.78094,0.5956086,23.00618,0.6026551,0.02588907,3.880203E-05,0.3589077,0,0,0.2366621,0.9999349
52,Zoopl_near_herb,2.444552,27.13041,88.9775,0.794478,0.3049131,0,21.55451,0,0,5.575896,1
53,Zoopl_herb,30.96448,24.66783,49.81513,0.6515286,0.4951874,0,16.0718,0,0,8.596032,1
54,Phyto_near,5.713551,186.7784,0,0.9534459,-9999,0,178.0831,0,0,8.695298,1
55,Phyto_off,10.70452,192.1705,0,0.9622039,-9999,0,184.9072,0,0,7.263303,1
56,Fucus,24.41134,3.916755,0,0.02025663,-9999,0,0.07934026,0,0,3.837415,1
57,Subtidal_kelps,24.88683,3.97713,0,0.1878601,-9999,0,0.7471439,0,0,3.229986,1
58,Macroalgae_other,25.05348,4.114639,0,0.2648766,-9999,0,1.089872,0,0,3.024767,1
59,Eelgrass,25.35512,3.938788,0,0,-9999,0,0,0,0,3.938788,1
60,Nekton_falls,2,-9999,-9999,0.722545,-9999,0,0,0,-1.25,-2774.272,1
61,Inshore_detritus,19.52,-9999,-9999,0.7071824,-9999,0,0,0,-0.2459016,-2927.883,1
62,Offshore_detritus,114.48,-9999,-9999,0.5816916,-9999,0,0,0,-0.04192872,-4182.666,1
