GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009937948,0.04977185,6.082844,0,0.008182333,0,0,0,0,0.04977185,1
2,Salmon_sharks,0.2184594,0.1033526,5.918554,0.5081334,0.01746248,0.05251691,0,0,0,0.0508357,0.4918666
3,Resident_orca,0.01501144,0.05175255,8.939913,0,0.005788932,0,0,0,0,0.05175255,1
4,Sleeper_sharks,0.1095192,0.06990355,3.596621,0,0.0194359,0,0,0,0,0.06990355,1
5,Halibut,0.6556596,0.3219728,1.711184,0.249315,0.1881579,0.02614851,0.05412414,0,0,0.2417002,0.9187866
6,Pinnipeds,0.07097851,0.05943988,25.17818,0.8290075,0.002360769,0.009295447,0.03998066,0,0,0.01016377,0.843616
7,Porpoise,0.01491748,0.15058,29.22328,0.9248948,0.00515274,0.0002700134,0.1390006,0,0,0.01130934,0.9982069
8,Lingcod,0.07490382,0.5841989,3.299216,0.8306078,0.1770721,0.02120653,0.4640337,0,0,0.09895875,0.9636998
9,Arrowtooth_L,3.838529,0.2599154,1.426853,0.1334844,0.1821599,0.0003803259,0.03431433,0,0,0.2252208,0.9985367
10,Salmon_L,3.471852,1.545925,12.0034,0.6604857,0.1287906,0.5355989,0.4854628,0,0,0.5248638,0.6535416
11,Pacific_cod,0.2999318,1.182586,4.140858,0.6882318,0.2855897,0.2212246,0.592669,0,0,0.3686928,0.8129315
12,Sablefish,0.4872517,0.5716245,6.362111,0.8251225,0.08984824,0.03839967,0.4332606,0,0,0.09996428,0.9328236
13,Arrowtooth_S,0.242519,0.213274,3.213752,0.9044994,0.06636293,0,0.1929062,0,0,0.02036779,1
14,Spiny_dogfish,0.1582953,0.09159533,2.921234,0.7235324,0.03135501,0,0.06627218,0,0,0.02532314,1
15,Avian_raptors,0.003325745,0.05046384,36.54242,0,0.001380966,0,0,0,0,0.05046384,1
16,Octopods,0.1487334,3.116352,11.48414,0.9506904,0.2713613,0.001553702,2.961132,0,0,0.1536661,0.9995014
17,Seabirds,0.0225807,0.1717443,147.1849,0.6564054,0.001166861,0,0.1127339,0,0,0.05901039,1
18,Deep_demersals,0.9830865,1.001436,3.188657,0.9317576,0.3140621,0.002748359,0.9303476,0,0,0.06834039,0.9972556
19,Pollock_L,5.210587,1.27662,2.68872,0.5360417,0.4748058,0.03127172,0.6530499,0,0,0.5922984,0.9755043
20,Rockfish,1.01988,0.294499,3.434249,0.7803865,0.08575356,0.01344181,0.2163813,0,0,0.06467596,0.954357
21,Baleen_whales,0.1472475,0.05006517,11.09262,0.07810333,0.004513375,0,0.003910256,0,0,0.04615491,1
22,Salmon_fry_S,0.8109621,2.153907,27.25856,0.1704817,0.07901761,0,0.3672017,0,0,1.786705,1
23,Nshore_demersal,4.202033,1.00423,4.178631,0.7707645,0.2403251,3.824106E-05,0.7739865,0,0,0.2302052,0.9999619
24,Squids,3.032821,2.929312,15.22091,0.9476257,0.1924532,3.864537E-05,2.775853,0,0,0.1534207,0.9999868
25,Eulachon,1.084443,2.590863,18.19396,0.6674343,0.1424024,0.0001204797,1.729111,0,0,0.8616322,0.9999535
26,Sea_otters,0.04307213,0.1306911,116.1736,0.005145773,0.001124964,4.121551E-06,0.0006683852,0,0,0.1300186,0.9999685
27,Deep_epibenthos,30.12879,2.962544,10.00029,0.9525955,0.2962459,0.0001551606,2.821951,0,0,0.1404378,0.9999476
28,Capelin,0.4514245,3.395542,17.66548,0.5600896,0.1922134,0.0001421963,1.901666,0,0,1.493734,0.9999581
29,Herring_L,3.079841,0.3834148,3.352761,0.9388483,0.1143579,0.0003424564,0.3596258,0,0,0.02344646,0.9991068
30,Pollock_S,0.6192495,2.300094,7.585852,0.382143,0.3032084,0,0.878965,0,0,1.421129,1
31,Invert_eat_seaduck,0.0002779711,0.1978043,152.519,0.7241723,0.001296916,0,0.1432444,0,0,0.0545599,1
32,Oystercatchers,0.0003024238,0.310134,152.1725,0.9070461,0.002038042,0,0.2813058,0,0,0.02882815,1
33,Sandlance,0.580986,1.992447,18.18906,0.7658177,0.109541,0,1.525851,0,0,0.4665957,1
34,Sunflower_stars,0.3648436,2.008801,9.926682,0.9518703,0.2023638,0,1.912118,0,0,0.09668308,1
35,Pisaster_Evasterias,0.9843444,1.944203,9.871646,0.6217254,0.1969482,0,1.20876,0,0,0.7354426,1
36,Leather_stars,0.9890682,2.044176,10.17447,0.5389969,0.2009122,0,1.101804,0,0,0.9423713,1
37,Cucumbers,0.5275953,0.601696,3.359076,0.7371837,0.1791254,1.423439E-07,0.4435603,0,0,0.1581355,0.9999998
38,Urchins,0.6362242,0.5900581,2.877414,0.7434454,0.2050654,3.04924E-07,0.4386756,0,0,0.1513821,0.9999995
39,Helmet_crab,0.7940677,1.997688,10.15586,0.9258654,0.196703,0,1.84959,0,0,0.1480978,1
40,Herring_S,1.874243,1.419624,7.763879,0.8496748,0.1828498,0,1.206218,0,0,0.2134053,1
41,Jellies,6.335372,4.915881,30.09867,0.05857106,0.1633255,0,0.2879283,0,0,4.627953,1
42,Deep_infauna_S,48.8004,3.039423,22.5788,0.9094514,0.134614,0,2.764207,0,0,0.2752156,1
43,Zoopl_near_onmiv,0.1069748,8.063651,25.56654,0.6799731,0.3153986,0,5.483066,0,0,2.580585,1
44,Zoop_omniv,25.24112,12.12555,22.12157,0.7843008,0.5481327,0,9.510081,0,0,2.615472,1
45,Shallow_infauna_S,51.21194,3.844527,22.41485,0.8761836,0.171517,0,3.368512,0,0,0.4760157,1
46,Meiofauna,4.800338,4.413796,22.44479,0.9380836,0.1966513,0,4.14051,0,0,0.2732864,1
47,Deep_infauna_L,27.81911,0.6020864,23.02088,0.9582064,0.02615392,0,0.5769231,0,0,0.02516335,1
48,Snail_crust_S,19.57118,2.286639,9.97346,0.9616869,0.2292724,8.248251E-07,2.19903,0,0,0.08760822,0.9999996
49,Mussels,8.513013,2.342151,10.1103,0.3806243,0.2316599,4.700005E-07,0.8914791,0,0,1.450672,0.9999998
50,Barnacles,8.720782,2.345874,9.883746,0.3276778,0.2373466,0,0.7686908,0,0,1.577183,1
51,Shallow_infauna_clams,12.4327,0.598956,22.83198,0.620357,0.0262332,3.988886E-05,0.3715266,0,0,0.2273895,0.9999334
52,Zoopl_near_herb,2.44534,27.40139,90.07427,0.7864966,0.3042089,0,21.5511,0,0,5.850291,1
53,Zoopl_herb,29.67907,23.84605,50.8443,0.6917129,0.4690015,0,16.49462,0,0,7.351429,1
54,Phyto_near,5.430026,188.9918,0,0.9697331,-9999,0,183.2716,0,0,5.720191,1
55,Phyto_off,11.05064,185.5757,0,0.9486994,-9999,0,176.0555,0,0,9.520151,1
56,Fucus,25.37023,3.942764,0,0.02024567,-9999,0,0.0798239,0,0,3.86294,1
57,Subtidal_kelps,25.19454,4.033366,0,0.1894944,-9999,0,0.7643,0,0,3.269066,1
58,Macroalgae_other,25.14927,3.971708,0,0.2846331,-9999,0,1.13048,0,0,2.841228,1
59,Eelgrass,25.62767,4.159968,0,0,-9999,0,0,0,0,4.159968,1
60,Nekton_falls,2,-9999,-9999,0.7459692,-9999,0,0,0,-1.25,-2540.054,1
61,Inshore_detritus,19.52,-9999,-9999,0.7123215,-9999,0,0,0,-0.2459016,-2876.497,1
62,Offshore_detritus,114.48,-9999,-9999,0.5739,-9999,0,0,0,-0.04192872,-4260.573,1
