GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009924191,0.0500714,5.900865,0,0.008485434,0,0,0,0,0.0500714,1
2,Salmon_sharks,0.2195903,0.100809,6.037513,0.5182714,0.01669711,0.05224644,0,0,0,0.04856259,0.4817286
3,Resident_orca,0.01520195,0.04964019,8.521708,0,0.005825147,0,0,0,0,0.04964019,1
4,Sleeper_sharks,0.1104764,0.07168611,3.677258,0,0.01949445,0,0,0,0,0.07168611,1
5,Halibut,0.6511469,0.3156296,1.760151,0.2658751,0.1793196,0.02632973,0.0575883,0,0,0.2317116,0.9165803
6,Pinnipeds,0.07130686,0.05994724,24.78881,0.7974542,0.002418319,0.009252644,0.03855254,0,0,0.01214206,0.8456535
7,Porpoise,0.01503903,0.1519117,29.33633,0.8810056,0.005178279,0.0002678311,0.1335672,0,0,0.01807664,0.998237
8,Lingcod,0.07633621,0.5799153,3.242315,0.8245463,0.1788584,0.0208086,0.4573584,0,0,0.1017483,0.9641179
9,Arrowtooth_L,3.900049,0.2487863,1.485845,0.141472,0.1674376,0.0003743265,0.03482197,0,0,0.21359,0.9984954
10,Salmon_L,3.422341,1.583007,11.76816,0.6583923,0.134516,0.5433474,0.4988919,0,0,0.5407674,0.6567624
11,Pacific_cod,0.3049361,1.21655,3.989984,0.6651275,0.3049009,0.2175941,0.5915667,0,0,0.4073891,0.8211384
12,Sablefish,0.4802065,0.5586576,6.398196,0.8710469,0.08731487,0.03896304,0.447654,0,0,0.07204063,0.9302559
13,Arrowtooth_S,0.2305209,0.2170744,3.378494,0.9726372,0.06425183,0,0.2111347,0,0,0.005939756,1
14,Spiny_dogfish,0.1608372,0.09000149,3.063125,0.7431015,0.02938225,0,0.06688025,0,0,0.02312125,1
15,Avian_raptors,0.003293818,0.05018081,36.76292,0,0.001364984,0,0,0,0,0.05018081,1
16,Octopods,0.1598378,3.157899,11.61993,0.9240571,0.2717656,0.001445761,2.916633,0,0,0.2398199,0.9995422
17,Seabirds,0.02158686,0.1713083,153.0972,0.6854483,0.001118951,0,0.117423,0,0,0.05388532,1
18,Deep_demersals,0.9938179,1.023389,3.171816,0.9152837,0.322651,0.002718682,0.933973,0,0,0.08669779,0.9973435
19,Pollock_L,4.918238,1.249642,2.686791,0.5948611,0.4651057,0.03313057,0.7102327,0,0,0.5062785,0.973488
20,Rockfish,1.014688,0.2998694,3.439303,0.7765716,0.08718899,0.0135106,0.2193594,0,0,0.06699934,0.954945
21,Baleen_whales,0.151758,0.05034403,11.211,0.07300639,0.004490592,0,0.003675436,0,0,0.0466686,1
22,Salmon_fry_S,0.8338211,2.162065,26.56745,0.1620914,0.08138022,0,0.3504521,0,0,1.811613,1
23,Nshore_demersal,4.170935,1.000531,4.239902,0.7897492,0.2359798,3.852617E-05,0.7901299,0,0,0.2103624,0.9999615
24,Squids,3.009195,3.027994,15.01521,0.9135852,0.2016618,3.894879E-05,2.766291,0,0,0.2616635,0.9999871
25,Eulachon,1.094587,2.506481,17.78919,0.6769713,0.1408992,0.0001193632,1.696697,0,0,0.8096654,0.9999524
