GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001016843,0.04989445,6.020356,0,0.008287624,0,0,0,0,0.04989445,1
2,Salmon_sharks,0.2211727,0.1004592,5.895402,0.5163553,0.01704026,0.05187263,0,0,0,0.04858656,0.4836448
3,Resident_orca,0.01507588,0.05066894,8.758703,0,0.005784982,0,0,0,0,0.05066894,1
4,Sleeper_sharks,0.1117617,0.07000416,3.722311,0,0.01880664,0,0,0,0,0.07000416,1
5,Halibut,0.6857141,0.3218862,1.661739,0.2476339,0.1937045,0.02500244,0.05470752,0,0,0.2421763,0.9223253
6,Pinnipeds,0.0714129,0.05875777,25.14851,0.8421065,0.002336431,0.009238905,0.0402414,0,0,0.009277473,0.8427628
7,Porpoise,0.01499928,0.1456878,29.01963,0.9627725,0.005020319,0.0002685408,0.1399956,0,0,0.005423584,0.9981567
8,Lingcod,0.07795755,0.5933113,3.337087,0.7845489,0.1777932,0.02037583,0.445106,0,0,0.1278296,0.9656574
9,Arrowtooth_L,3.823303,0.2497418,1.469567,0.146892,0.1699424,0.0003818405,0.03630323,0,0,0.2130567,0.9984711
10,Salmon_L,3.448874,1.534136,12.02883,0.6728393,0.1275383,0.5391673,0.4930596,0,0,0.501909,0.6485531
11,Pacific_cod,0.3015089,1.19652,3.914608,0.680466,0.3056551,0.2200675,0.5941237,0,0,0.3823288,0.8160771
12,Sablefish,0.4806085,0.5555589,6.176165,0.8657059,0.08995208,0.03893045,0.4420202,0,0,0.07460828,0.9299256
13,Arrowtooth_S,0.2281927,0.2218336,3.341493,0.9446647,0.06638756,0,0.2095583,0,0,0.01227524,1
14,Spiny_dogfish,0.160235,0.08989706,3.0339,0.7344382,0.02963086,0,0.06602383,0,0,0.02387323,1
15,Avian_raptors,0.003345574,0.05090303,37.20089,0,0.001368328,0,0,0,0,0.05090303,1
16,Octopods,0.1572823,3.049657,11.53141,0.9503651,0.2644652,0.001469253,2.896818,0,0,0.1513693,0.9995182
17,Seabirds,0.02212351,0.1657447,145.5186,0.7107658,0.001138993,0,0.1178056,0,0,0.04793903,1
