GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009645983,0.05103895,6.036045,0,0.008455694,0,0,0,0,0.05103895,1
2,Salmon_sharks,0.2161611,0.1005495,6.007888,0.5278524,0.01673624,0.05307528,0,0,0,0.0474742,0.4721476
3,Resident_orca,0.01506891,0.04925417,8.84905,0,0.005566041,0,0,0,0,0.04925417,1
4,Sleeper_sharks,0.1100788,0.06859969,3.570628,0,0.01921222,0,0,0,0,0.06859969,1
5,Halibut,0.6933116,0.3237743,1.703007,0.2356968,0.1901192,0.02472845,0.05158411,0,0,0.2474617,0.9236244
6,Pinnipeds,0.07359097,0.05938607,25.66108,0.776377,0.002314247,0.008965462,0.03714051,0,0,0.01328009,0.8490309
7,Porpoise,0.01494326,0.1510118,29.27651,0.8868018,0.005158122,0.0002695476,0.133648,0,0,0.01709427,0.9982151
8,Lingcod,0.07805773,0.5848895,3.246378,0.8093334,0.1801668,0.02034968,0.4530209,0,0,0.1115189,0.9652076
9,Arrowtooth_L,3.834357,0.250494,1.459553,0.138405,0.1716238,0.0003807397,0.03428888,0,0,0.2158244,0.99848
10,Salmon_L,3.51769,1.509108,11.84075,0.6729566,0.1274504,0.5286197,0.4869447,0,0,0.493544,0.6497139
11,Pacific_cod,0.309345,1.199754,3.912282,0.6664912,0.3066636,0.2144929,0.5851329,0,0,0.4001287,0.8212194
12,Sablefish,0.4926343,0.5668737,6.45972,0.8297172,0.08775515,0.03798011,0.4323647,0,0,0.09652883,0.9330007
13,Arrowtooth_S,0.2278787,0.2100135,3.310353,0.9949842,0.06344144,0,0.2089602,0,0,0.001053384,1
14,Spiny_dogfish,0.15767,0.09202044,3.038224,0.7262382,0.03028757,0,0.06682876,0,0,0.02519168,1
15,Avian_raptors,0.003336697,0.05081791,35.62501,0,0.001426467,0,0,0,0,0.05081791,1
16,Octopods,0.1496653,3.109509,11.62718,0.9648988,0.2674344,0.001544028,2.998817,0,0,0.1091474,0.9995034
17,Seabirds,0.02183331,0.1699523,148.6608,0.6707804,0.001143222,0,0.1140007,0,0,0.05595165,1
18,Deep_demersals,0.9890064,1.007125,3.215525,0.9378052,0.3132069,0.002731909,0.941755,0,0,0.06263789,0.9972874
19,Pollock_L,5.027024,1.276687,2.671093,0.5678209,0.4779643,0.03241361,0.6925159,0,0,0.5517575,0.9746112
20,Rockfish,1.050686,0.3055997,3.474859,0.7461954,0.08794595,0.0130477,0.2149894,0,0,0.07756261,0.9573046
21,Baleen_whales,0.1484686,0.0489168,10.69875,0.07635827,0.004572197,0,0.003735202,0,0,0.04518159,1
