GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009807375,0.0502716,6.029298,0,0.008337886,0,0,0,0,0.0502716,1
2,Salmon_sharks,0.221956,0.09939798,5.971618,0.5200264,0.01664507,0.05168958,0,0,0,0.0477084,0.4799736
3,Resident_orca,0.01478271,0.0503768,8.554894,0,0.005888653,0,0,0,0,0.0503768,1
4,Sleeper_sharks,0.1105741,0.07028908,3.607066,0,0.01948649,0,0,0,0,0.07028908,1
5,Halibut,0.6784477,0.3212999,1.760566,0.2410939,0.1824981,0.02527022,0.05219323,0,0,0.2438365,0.9213501
6,Pinnipeds,0.07070164,0.06062974,25.77826,0.8014721,0.002351972,0.009331848,0.0392612,0,0,0.0120367,0.8460847
7,Porpoise,0.01475102,0.1504596,29.18233,0.9156889,0.005155844,0.0002730604,0.1375011,0,0,0.01268542,0.9981852
8,Lingcod,0.07528123,0.5774466,3.349747,0.8448978,0.1723851,0.02110021,0.4667831,0,0,0.08956323,0.9634594
9,Arrowtooth_L,3.867917,0.2543501,1.397165,0.1371345,0.1820473,0.0003774363,0.03450274,0,0,0.2194699,0.9985161
10,Salmon_L,3.411047,1.520479,11.88373,0.6899211,0.1279463,0.5451465,0.5038638,0,0,0.4714684,0.6414639
11,Pacific_cod,0.3027144,1.210206,4.007363,0.6701442,0.3019956,0.2191911,0.5918215,0,0,0.3991934,0.8188812
12,Sablefish,0.482093,0.559731,6.366426,0.8627794,0.08791919,0.03881057,0.4441139,0,0,0.0768066,0.9306621
13,Arrowtooth_S,0.235485,0.209826,3.158993,0.9551504,0.06642178,0,0.2004154,0,0,0.009410618,1
14,Spiny_dogfish,0.1592395,0.09105753,3.075425,0.7416606,0.02960811,0,0.06753378,0,0,0.02352375,1
15,Avian_raptors,0.003230921,0.05033228,36.66183,0,0.00137288,0,0,0,0,0.05033228,1
16,Octopods,0.1462444,3.167675,11.5106,0.9436795,0.2751964,0.001580145,2.987689,0,0,0.1784052,0.9995012
17,Seabirds,0.02208806,0.1698842,148.0024,0.6612575,0.001147848,0,0.1123372,0,0,0.05754701,1
18,Deep_demersals,0.9934655,1.016152,3.186912,0.9107163,0.3188515,0.002719647,0.9227062,0,0,0.09072579,0.9973236
