GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009902165,0.05036113,5.863622,0,0.008588742,0,0,0,0,0.05036113,1
2,Salmon_sharks,0.2254015,0.1020676,5.860823,0.4986838,0.01741523,0.05089945,0,0,0,0.05116813,0.5013162
3,Resident_orca,0.01494233,0.04980635,8.695785,0,0.005727643,0,0,0,0,0.04980635,1
4,Sleeper_sharks,0.1083533,0.07047293,3.626779,0,0.01943127,0,0,0,0,0.07047293,1
5,Halibut,0.6540995,0.3234797,1.718839,0.255843,0.1881966,0.02621088,0.05654912,0,0,0.2407197,0.9189721
6,Pinnipeds,0.07285436,0.05882241,25.02833,0.7899776,0.002350233,0.009056109,0.03741227,0,0,0.01235403,0.8460432
7,Porpoise,0.01476538,0.1484073,29.40988,0.9107146,0.005046173,0.0002727948,0.1348839,0,0,0.01325061,0.9981619
8,Lingcod,0.07632393,0.6092088,3.320674,0.8049322,0.1834594,0.02081195,0.4695599,0,0,0.118837,0.9658377
9,Arrowtooth_L,3.846893,0.2547922,1.515965,0.1357175,0.1680726,0.000379499,0.03420025,0,0,0.2202124,0.9985105
10,Salmon_L,3.423506,1.530265,11.92572,0.6814073,0.1283164,0.5431625,0.4995716,0,0,0.4875313,0.6450534
11,Pacific_cod,0.2953506,1.206333,4.020378,0.6847585,0.3000547,0.224656,0.6013909,0,0,0.3802863,0.8137695
12,Sablefish,0.4700741,0.5640649,6.416014,0.8780454,0.08791516,0.03980289,0.4554717,0,0,0.06879028,0.9294356
13,Arrowtooth_S,0.2360644,0.2165665,3.430144,0.9504458,0.06313626,0,0.2058347,0,0,0.01073178,1
14,Spiny_dogfish,0.158369,0.09061084,2.976392,0.746927,0.03044318,0,0.06767968,0,0,0.02293115,1
15,Avian_raptors,0.003282609,0.0498882,37.14185,0,0.00134318,0,0,0,0,0.0498882,1
16,Octopods,0.1580019,3.123705,11.80484,0.9449203,0.2646122,0.001462561,2.95019,0,0,0.1720528,0.9995318
17,Seabirds,0.02220455,0.173258,154.5526,0.6631845,0.001121029,0,0.114902,0,0,0.05835597,1
18,Deep_demersals,1.012897,1.015833,3.193937,0.9114959,0.3180504,0.002667471,0.9232599,0,0,0.08990539,0.9973741
19,Pollock_L,5.081131,1.261882,2.664271,0.5712216,0.4736314,0.03206845,0.688746,0,0,0.5410678,0.9745868
20,Rockfish,1.057483,0.2900788,3.420491,0.7816996,0.08480617,0.01296384,0.2137906,0,0,0.06332431,0.9553092
21,Baleen_whales,0.1490791,0.04915103,10.96385,0.07547387,0.004483006,0,0.003709618,0,0,0.04544141,1
22,Salmon_fry_S,0.795141,2.189081,27.22311,0.1720037,0.0804126,0,0.37653,0,0,1.812551,1
23,Nshore_demersal,4.25733,0.9893292,4.266786,0.7989975,0.2318676,3.774435E-05,0.7904336,0,0,0.1988577,0.9999619
24,Squids,3.009563,3.044121,14.68718,0.9274881,0.2072638,3.894403E-05,2.823347,0,0,0.220735,0.9999872
25,Eulachon,1.083579,2.522612,17.95552,0.6827073,0.1404923,0.0001205757,1.722085,0,0,0.8004064,0.9999522
26,Sea_otters,0.04048027,0.1315377,119.0563,0.005226389,0.001104836,4.385445E-06,0.0006830816,0,0,0.1308502,0.9999667
27,Deep_epibenthos,29.73285,3.049945,10.26953,0.9487416,0.2969898,0.0001572268,2.893452,0,0,0.1563355,0.9999484
28,Capelin,0.4457873,3.435308,18.11316,0.5662179,0.1896582,0.0001439944,1.944989,0,0,1.490175,0.9999581
29,Herring_L,3.045585,0.3876632,3.503883,0.9630343,0.1106382,0.0003463083,0.3729866,0,0,0.01433023,0.9991067
30,Pollock_S,0.6002883,2.354097,7.580692,0.4032765,0.3105385,0,0.949352,0,0,1.404745,1
31,Invert_eat_seaduck,0.0002723975,0.2022585,149.7337,0.6941609,0.001350788,0,0.1403999,0,0,0.06185854,1
32,Oystercatchers,0.0003015479,0.2956778,149.0494,0.95723,0.001983757,0,0.2830316,0,0,0.01264615,1
33,Sandlance,0.5915611,2.04547,18.55776,0.7320426,0.1102218,0,1.497371,0,0,0.5480989,1
34,Sunflower_stars,0.365981,2.066841,9.980953,0.9433442,0.2070785,0,1.949742,0,0,0.1170986,1
35,Pisaster_Evasterias,0.9832659,1.979911,9.908783,0.6146847,0.1998138,0,1.217021,0,0,0.7628901,1
36,Leather_stars,0.9867917,1.983755,10.0725,0.5620623,0.1969477,0,1.114994,0,0,0.868761,1
37,Cucumbers,0.5224701,0.6019827,3.466587,0.7419378,0.1736528,1.437403E-07,0.4466335,0,0,0.155349,0.9999998
38,Urchins,0.6111961,0.6091636,2.894204,0.7250843,0.2104771,3.174104E-07,0.4416946,0,0,0.1674686,0.9999995
39,Helmet_crab,0.7602122,2.084466,9.921186,0.9253587,0.2101025,0,1.928879,0,0,0.1555873,1
