GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009848883,0.04991809,6.01788,0,0.008294961,0,0,0,0,0.04991809,1
2,Salmon_sharks,0.2241905,0.1022478,6.17602,0.500494,0.01655561,0.05117439,0,0,0,0.05107336,0.499506
3,Resident_orca,0.01486309,0.05122727,8.411776,0,0.006089947,0,0,0,0,0.05122727,1
4,Sleeper_sharks,0.112935,0.06867518,3.649911,0,0.01881557,0,0,0,0,0.06867518,1
5,Halibut,0.7030872,0.3178608,1.704116,0.2389767,0.1865253,0.02438463,0.0515767,0,0,0.2418995,0.9232852
6,Pinnipeds,0.07164127,0.05895902,26.27282,0.8149054,0.002244107,0.009209455,0.03883656,0,0,0.010913,0.8437991
7,Porpoise,0.01517996,0.1471896,28.67903,0.9116984,0.00513231,0.0002653447,0.1339272,0,0,0.01299708,0.9981973
8,Lingcod,0.07723825,0.5681257,3.210454,0.8577651,0.1769612,0.02056559,0.4667528,0,0,0.08080731,0.963801
9,Arrowtooth_L,3.824914,0.2540675,1.452027,0.1435059,0.1749744,0.0003816797,0.0360785,0,0,0.2176073,0.9984977
10,Salmon_L,3.505677,1.576336,11.72904,0.6577324,0.134396,0.5304312,0.506376,0,0,0.5395286,0.6635037
11,Pacific_cod,0.3026322,1.205047,4.107483,0.6803672,0.2933784,0.2192506,0.6006237,0,0,0.3851724,0.8180563
12,Sablefish,0.4828836,0.5682645,6.509868,0.8754313,0.08729279,0.03874703,0.4587295,0,0,0.07078797,0.9318151
13,Arrowtooth_S,0.2342716,0.2200074,3.289207,0.9275684,0.06688768,0,0.2040719,0,0,0.01593549,1
14,Spiny_dogfish,0.1567651,0.08937477,3.02176,0.801816,0.02957706,0,0.07166212,0,0,0.01771265,1
15,Avian_raptors,0.003355636,0.05083203,36.57748,0,0.001389708,0,0,0,0,0.05083203,1
16,Octopods,0.1499826,3.077091,11.40199,0.9707952,0.2698731,0.001540761,2.985684,0,0,0.08986578,0.9994993
17,Seabirds,0.02223901,0.1744481,150.314,0.6622552,0.001160558,0,0.1155292,0,0,0.05891896,1
18,Deep_demersals,1.027515,0.9873831,3.165794,0.9204984,0.3118911,0.002629523,0.906255,0,0,0.07849856,0.9973369
19,Pollock_L,4.87993,1.275584,2.65403,0.5853667,0.4806215,0.03339065,0.7132935,0,0,0.5288995,0.9738232
20,Rockfish,1.021992,0.3003304,3.360311,0.7996137,0.08937577,0.01341403,0.2267343,0,0,0.06018209,0.9553357
21,Baleen_whales,0.1506954,0.04963835,10.71922,0.07546802,0.004630778,0,0.003746108,0,0,0.04589224,1
22,Salmon_fry_S,0.8756224,2.260573,26.69074,0.1492115,0.08469503,0,0.3373035,0,0,1.923269,1
23,Nshore_demersal,4.257566,0.985871,4.306366,0.7950301,0.2289334,3.774226E-05,0.7837595,0,0,0.2020739,0.9999617
24,Squids,2.949667,2.956776,15.30116,0.9329758,0.1932387,3.973483E-05,2.758561,0,0,0.1981755,0.9999866
25,Eulachon,1.127035,2.440984,17.4549,0.6861548,0.1398452,0.0001159266,1.674777,0,0,0.7660913,0.9999525
26,Sea_otters,0.04268439,0.129754,116.4445,0.005128417,0.001114299,4.158991E-06,0.0006612738,0,0,0.1290886,0.9999679
27,Deep_epibenthos,29.83061,2.987146,9.691319,0.9174868,0.3082291,0.0001567116,2.74051,0,0,0.2464788,0.9999475
28,Capelin,0.4367095,3.405122,17.9681,0.5858272,0.1895093,0.0001469876,1.994666,0,0,1.410309,0.9999568
29,Herring_L,2.987357,0.3871143,3.301085,0.9702283,0.1172688,0.0003530583,0.3752362,0,0,0.01152505,0.999088
30,Pollock_S,0.5819081,2.315797,7.49879,0.4061365,0.3088228,0,0.9405296,0,0,1.375267,1
31,Invert_eat_seaduck,0.0002768145,0.2060152,146.7597,0.6845673,0.001403759,0,0.1410313,0,0,0.06498393,1
32,Oystercatchers,0.0003020415,0.3004906,149.024,0.9466723,0.00201639,0,0.2844661,0,0,0.01602449,1
