GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001012059,0.05039741,5.974654,0,0.008435203,0,0,0,0,0.05039741,1
2,Salmon_sharks,0.2229471,0.09939282,6.025668,0.5177416,0.0164949,0.0514598,0,0,0,0.04793302,0.4822584
3,Resident_orca,0.0146543,0.05013285,8.75869,0,0.005723784,0,0,0,0,0.05013285,1
4,Sleeper_sharks,0.1101899,0.07025586,3.755943,0,0.01870525,0,0,0,0,0.07025586,1
5,Halibut,0.6776934,0.3236614,1.705644,0.2473516,0.1897591,0.02529835,0.05475984,0,0,0.2436033,0.921837
6,Pinnipeds,0.07161164,0.06078617,25.16845,0.8036527,0.002415173,0.009213266,0.0396377,0,0,0.0119352,0.8484316
7,Porpoise,0.01546073,0.1514899,29.75184,0.8872713,0.005091784,0.0002605259,0.1341521,0,0,0.01707726,0.9982802
8,Lingcod,0.07514492,0.5723917,3.323965,0.8692626,0.1722015,0.02113849,0.4764203,0,0,0.07483299,0.9630699
9,Arrowtooth_L,3.913064,0.2558579,1.491951,0.139611,0.1714922,0.0003730815,0.03534749,0,0,0.2201373,0.9985418
10,Salmon_L,3.343141,1.581188,11.79102,0.6789884,0.134101,0.5562195,0.5173885,0,0,0.5075796,0.6482267
11,Pacific_cod,0.2992391,1.208579,3.945619,0.6926202,0.3063092,0.2217367,0.6153498,0,0,0.371493,0.8165311
12,Sablefish,0.4779091,0.5567641,6.459016,0.895582,0.08619951,0.03915034,0.4594775,0,0,0.05813621,0.9296824
13,Arrowtooth_S,0.2407411,0.211233,3.37003,0.9423452,0.06267986,0,0.1990544,0,0,0.0121786,1
14,Spiny_dogfish,0.1571566,0.0894684,2.994866,0.7752074,0.02987392,0,0.06935657,0,0,0.02011183,1
15,Avian_raptors,0.003390794,0.05185499,37.03241,0,0.001400259,0,0,0,0,0.05185499,1
16,Octopods,0.1571771,3.053935,11.35836,0.9731248,0.2688711,0.001470236,2.97039,0,0,0.08207511,0.9995186
17,Seabirds,0.02164077,0.1669457,151.3162,0.7274905,0.001103291,0,0.1214514,0,0,0.0454943,1
18,Deep_demersals,1.017024,1.022549,3.181608,0.8972297,0.3213939,0.002656648,0.9148051,0,0,0.1050877,0.997402
19,Pollock_L,5.075819,1.286589,2.627411,0.5629422,0.4896792,0.03210201,0.6921729,0,0,0.5623136,0.9750487
20,Rockfish,1.041637,0.3062041,3.350437,0.7535954,0.0913923,0.01316105,0.2175929,0,0,0.07545011,0.9570187
21,Baleen_whales,0.1470711,0.04878126,10.93954,0.08027644,0.004459169,0,0.003915986,0,0,0.04486528,1
22,Salmon_fry_S,0.8173206,2.178642,26.65774,0.1635831,0.08172642,0,0.356389,0,0,1.822253,1
23,Nshore_demersal,4.107751,0.9977866,4.180686,0.8023742,0.2386657,3.911878E-05,0.800559,0,0,0.1971884,0.9999608
24,Squids,2.91498,2.966467,15.34127,0.9813564,0.1933651,4.020765E-05,2.911121,0,0,0.05530567,0.9999865
25,Eulachon,1.110957,2.447804,18.77573,0.6845049,0.1303707,0.0001176043,1.675416,0,0,0.7722703,0.999952
26,Sea_otters,0.04120919,0.1323975,116.9256,0.00531048,0.001132323,4.307873E-06,0.0006987861,0,0,0.1316944,0.9999675
27,Deep_epibenthos,30.31441,3.065567,10.08088,0.9241759,0.304097,0.0001542106,2.832969,0,0,0.232444,0.9999497
28,Capelin,0.4526909,3.480138,18.50892,0.547771,0.1880248,0.0001417985,1.906177,0,0,1.573819,0.9999592
29,Herring_L,3.046485,0.400175,3.366527,0.9233729,0.1188688,0.000346206,0.3691646,0,0,0.03066424,0.9991348
30,Pollock_S,0.6147572,2.311006,7.395924,0.4016133,0.3124703,0,0.9281307,0,0,1.382875,1
31,Invert_eat_seaduck,0.0002720793,0.1998177,147.7588,0.7325931,0.001352324,0,0.1463851,0,0,0.05343264,1
32,Oystercatchers,0.0003068048,0.3072203,150.5004,0.9325668,0.002041326,0,0.2865034,0,0,0.02071686,1
33,Sandlance,0.6040623,1.982376,17.96881,0.7283767,0.1103232,0,1.443917,0,0,0.5384595,1
34,Sunflower_stars,0.3784047,1.949926,9.7225,0.9300247,0.2005581,0,1.813479,0,0,0.1364467,1
35,Pisaster_Evasterias,1.017139,2.030639,9.909403,0.560356,0.2049204,0,1.137881,0,0,0.8927582,1
36,Leather_stars,0.9955407,2.027772,9.967956,0.5255854,0.2034291,0,1.065768,0,0,0.962005,1
37,Cucumbers,0.5356871,0.5958568,3.408534,0.7419275,0.1748132,1.401938E-07,0.4420824,0,0,0.1537742,0.9999998
38,Urchins,0.5885357,0.6077724,2.818804,0.7549195,0.2156135,3.296317E-07,0.4588189,0,0,0.1489532,0.9999995
39,Helmet_crab,0.784061,1.999612,10.42643,0.9107192,0.191783,0,1.821085,0,0,0.178527,1
40,Herring_S,2.057772,1.454987,7.818657,0.7488017,0.1860917,0,1.089497,0,0,0.3654903,1
41,Jellies,6.280042,5.053988,29.61402,0.05641117,0.170662,0,0.2851014,0,0,4.768887,1
42,Deep_infauna_S,50.48841,2.962522,22.86669,0.9246365,0.1295563,0,2.739256,0,0,0.2232661,1
