GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001006312,0.05023689,5.867651,0,0.00856167,0,0,0,0,0.05023689,1
2,Salmon_sharks,0.2156718,0.09746157,5.971088,0.5458119,0.01632224,0.05319569,0,0,0,0.04426588,0.454188
3,Resident_orca,0.01496941,0.04920177,8.562186,0,0.005746402,0,0,0,0,0.04920177,1
4,Sleeper_sharks,0.1119557,0.0715555,3.667584,0,0.01951025,0,0,0,0,0.0715555,1
5,Halibut,0.6974793,0.3282456,1.738221,0.2390309,0.1888399,0.02458069,0.05388017,0,0,0.2497848,0.9251149
6,Pinnipeds,0.07131176,0.0618382,25.83778,0.7781848,0.002393325,0.009252009,0.03886953,0,0,0.01371665,0.8503836
7,Porpoise,0.01490603,0.1455564,28.88678,0.935353,0.005038857,0.0002702209,0.1358763,0,0,0.009409784,0.9981436
8,Lingcod,0.07875939,0.577356,3.254368,0.834547,0.1774095,0.02016839,0.4616624,0,0,0.09552526,0.9650677
9,Arrowtooth_L,3.987665,0.2571789,1.461084,0.1350104,0.1760192,0.0003661019,0.03435573,0,0,0.2224571,0.9985765
10,Salmon_L,3.446606,1.530162,11.8969,0.6750761,0.1286185,0.5395221,0.493454,0,0,0.4971863,0.6474086
11,Pacific_cod,0.2923854,1.227205,4.080737,0.6870332,0.3007313,0.2269343,0.6161964,0,0,0.3840744,0.8150804
12,Sablefish,0.4936783,0.5443799,6.292639,0.8534473,0.08651059,0.03789979,0.4266998,0,0,0.07978038,0.9303799
13,Arrowtooth_S,0.2477452,0.2133332,3.297983,0.9309339,0.06468597,0,0.1985991,0,0,0.0147341,1
14,Spiny_dogfish,0.1612827,0.08843881,2.982175,0.7325366,0.02965581,0,0.06478466,0,0,0.02365415,1
15,Avian_raptors,0.003384123,0.05113847,36.53565,0,0.001399687,0,0,0,0,0.05113847,1
16,Octopods,0.1548354,3.186267,11.92851,0.9489518,0.2671136,0.001492472,3.022121,0,0,0.1626531,0.9995316
17,Seabirds,0.02266534,0.1673283,148.2821,0.6822515,0.001128446,0,0.11416,0,0,0.05316833,1
18,Deep_demersals,1.020421,1.017609,3.217804,0.9173799,0.3162432,0.002647803,0.9308861,0,0,0.08407492,0.997398
19,Pollock_L,4.945576,1.303786,2.67242,0.5760196,0.4878671,0.03294743,0.7180587,0,0,0.5527796,0.9747294
20,Rockfish,1.073966,0.2950877,3.438473,0.7588353,0.08581938,0.01276487,0.2111581,0,0,0.07116474,0.9567421
