GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001014111,0.05069411,6.055828,0,0.008371128,0,0,0,0,0.05069411,1
2,Salmon_sharks,0.2223704,0.09760856,5.933082,0.5285729,0.01645158,0.05159324,0,0,0,0.04601532,0.4714271
3,Resident_orca,0.01461885,0.04943002,8.339784,0,0.005927014,0,0,0,0,0.04943002,1
4,Sleeper_sharks,0.1048407,0.07116429,3.58809,0,0.01983347,0,0,0,0,0.07116429,1
5,Halibut,0.6739243,0.3194444,1.710594,0.2487542,0.1867447,0.02543984,0.0540233,0,0,0.2399812,0.9203622
6,Pinnipeds,0.07305548,0.05690473,25.65685,0.8521832,0.002217915,0.009031177,0.03946207,0,0,0.008411477,0.841293
7,Porpoise,0.01476703,0.152523,30.14916,0.937064,0.005058946,0.0002727644,0.142651,0,0,0.009599186,0.9982116
8,Lingcod,0.07374728,0.58311,3.313235,0.8630231,0.1759942,0.0215391,0.4816983,0,0,0.0798726,0.9630617
9,Arrowtooth_L,3.933562,0.2563718,1.460478,0.126609,0.1755396,0.0003711374,0.03208784,0,0,0.2239128,0.9985523
10,Salmon_L,3.443616,1.550998,11.86331,0.668382,0.1307391,0.5399905,0.4966688,0,0,0.5143388,0.6518432
11,Pacific_cod,0.2979347,1.1741,3.986389,0.7082756,0.2945271,0.2227075,0.6088787,0,0,0.3425135,0.8103164
12,Sablefish,0.4907791,0.5585833,6.49519,0.8550038,0.08599953,0.03812368,0.4394672,0,0,0.08099243,0.9317493
13,Arrowtooth_S,0.2416097,0.2049208,3.294239,0.9912768,0.06220582,0,0.2031333,0,0,0.001787565,1
14,Spiny_dogfish,0.1634069,0.09151027,3.026529,0.7158637,0.03023604,0,0.06550888,0,0,0.02600139,1
15,Avian_raptors,0.003246993,0.04938401,37.06425,0,0.001332389,0,0,0,0,0.04938401,1
16,Octopods,0.1617462,3.031845,11.66475,0.9388707,0.2599152,0.001428704,2.845081,0,0,0.1853345,0.9995288
17,Seabirds,0.02196512,0.1732181,143.1757,0.6629328,0.001209829,0,0.114832,0,0,0.05838616,1
18,Deep_demersals,1.002299,0.9837264,3.195775,0.959558,0.3078209,0.002695677,0.9412469,0,0,0.03978385,0.9972597
19,Pollock_L,4.92187,1.24479,2.697727,0.5980474,0.4614217,0.03310611,0.7113373,0,0,0.5003465,0.9734042
20,Rockfish,1.044114,0.3094305,3.515158,0.7438055,0.08802748,0.01312983,0.2170263,0,0,0.07927438,0.9575678
21,Baleen_whales,0.15175,0.05142027,11.0234,0.07496284,0.004664646,0,0.003854609,0,0,0.04756566,1
22,Salmon_fry_S,0.8127018,2.168934,26.94418,0.1635545,0.08049731,0,0.354739,0,0,1.814195,1
23,Nshore_demersal,4.269247,0.995257,4.147784,0.775389,0.2399491,3.7639E-05,0.7716737,0,0,0.2235457,0.9999622
24,Squids,2.965447,3.094801,15.04452,0.9063582,0.2057095,3.952338E-05,2.804958,0,0,0.2898028,0.9999872
25,Eulachon,1.128381,2.513536,17.73385,0.6570721,0.1417366,0.0001157884,1.651458,0,0,0.8619617,0.9999539
26,Sea_otters,0.04258092,0.1276162,117.2766,0.00541485,0.001088164,4.169098E-06,0.0006868533,0,0,0.1269252,0.9999673
27,Deep_epibenthos,29.37021,2.966553,10.06325,0.9582453,0.2947908,0.0001591682,2.842526,0,0,0.1238676,0.9999464
28,Capelin,0.4410037,3.506346,18.1055,0.5589825,0.1936619,0.0001455564,1.959841,0,0,1.54636,0.9999585
29,Herring_L,3.011163,0.3841805,3.38913,0.9748678,0.1133567,0.0003502671,0.3741749,0,0,0.009655315,0.9990883
30,Pollock_S,0.5634613,2.340656,7.709874,0.4272361,0.303592,0,1.000013,0,0,1.340643,1
31,Invert_eat_seaduck,0.0002823912,0.2027617,149.5234,0.7064734,0.001356054,0,0.1432458,0,0,0.05951596,1
32,Oystercatchers,0.0002951091,0.2913349,150.0293,0.9798732,0.001941853,0,0.2854713,0,0,0.005863627,1
33,Sandlance,0.5961047,1.977201,17.97977,0.7496297,0.1099681,0,1.482169,0,0,0.4950325,1
34,Sunflower_stars,0.3608714,2.022122,9.896597,0.9638542,0.2043249,0,1.94903,0,0,0.07309122,1
35,Pisaster_Evasterias,0.9811522,1.96407,9.986393,0.6121638,0.1966746,0,1.202333,0,0,0.7617374,1
36,Leather_stars,1.004074,2.01447,10.15238,0.5338457,0.1984233,0,1.075416,0,0,0.9390538,1
37,Cucumbers,0.5259432,0.6085163,3.308799,0.7362501,0.1839086,1.427911E-07,0.44802,0,0,0.1604961,0.9999998
38,Urchins,0.604592,0.6105462,2.794177,0.7543765,0.2185066,3.208775E-07,0.4605814,0,0,0.1499645,0.9999995
39,Helmet_crab,0.7929561,2.009665,9.764884,0.9154369,0.2058053,0,1.839721,0,0,0.1699435,1
40,Herring_S,1.850288,1.425117,7.856895,0.8511474,0.1813842,0,1.212985,0,0,0.2121324,1
41,Jellies,6.40565,4.806862,28.66713,0.0585345,0.1676785,0,0.2813672,0,0,4.525495,1
42,Deep_infauna_S,49.22519,2.930047,23.35626,0.936675,0.1254502,0,2.744501,0,0,0.1855452,1
43,Zoopl_near_onmiv,0.1095603,8.14984,26.31516,0.6425952,0.3097013,0,5.237048,0,0,2.912792,1
44,Zoop_omniv,24.46096,12.28936,21.72267,0.801102,0.5657389,0,9.84503,0,0,2.444329,1
45,Shallow_infauna_S,51.3025,3.836135,22.86476,0.8957046,0.167775,0,3.436044,0,0,0.4000911,1
46,Meiofauna,4.596663,4.495089,22.33462,0.9290943,0.201261,0,4.176361,0,0,0.3187273,1
47,Deep_infauna_L,28.27624,0.6146135,22.76299,0.9083593,0.02700057,0,0.5582899,0,0,0.05632362,1
48,Snail_crust_S,19.52662,2.248926,10.11815,0.9855471,0.2222665,8.267075E-07,2.216422,0,0,0.03250344,0.9999996
49,Mussels,8.651607,2.271751,9.807549,0.3872013,0.2316329,4.624713E-07,0.8796244,0,0,1.392126,0.9999998
50,Barnacles,8.708648,2.300441,10.23491,0.3377821,0.2247643,0,0.7770481,0,0,1.523393,1
51,Shallow_infauna_clams,12.56369,0.6053399,22.28165,0.6061972,0.02716764,3.947298E-05,0.3669159,0,0,0.2383846,0.9999348
52,Zoopl_near_herb,2.482825,26.71657,91.79212,0.7973978,0.2910551,0,21.30373,0,0,5.412835,1
53,Zoopl_herb,29.33486,23.61759,48.47214,0.6959305,0.4872405,0,16.4362,0,0,7.181388,1
54,Phyto_near,5.911932,186.8095,0,0.9223469,-9999,0,172.3031,0,0,14.50633,1
55,Phyto_off,10.06766,187.7615,0,0.9720688,-9999,0,182.5171,0,0,5.244406,1
56,Fucus,24.39644,4.048909,0,0.02068563,-9999,0,0.08375424,0,0,3.965155,1
57,Subtidal_kelps,24.94331,3.969465,0,0.1935913,-9999,0,0.768454,0,0,3.201011,1
58,Macroalgae_other,25.48913,4.034513,0,0.2771961,-9999,0,1.118351,0,0,2.916161,1
59,Eelgrass,25.52148,4.118926,0,0,-9999,0,0,0,0,4.118926,1
60,Nekton_falls,2,-9999,-9999,0.7568567,-9999,0,0,0,-1.25,-2431.19,1
61,Inshore_detritus,19.52,-9999,-9999,0.6954008,-9999,0,0,0,-0.2459016,-3045.687,1
62,Offshore_detritus,114.48,-9999,-9999,0.5979942,-9999,0,0,0,-0.04192872,-4019.656,1
