GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001006012,0.05150107,6.159626,0,0.00836107,0,0,0,0,0.05150107,1
2,Salmon_sharks,0.217987,0.09826428,5.95915,0.5356036,0.01648965,0.0526307,0,0,0,0.04563358,0.4643964
3,Resident_orca,0.0152108,0.05126267,8.488256,0,0.006039246,0,0,0,0,0.05126267,1
4,Sleeper_sharks,0.1120903,0.06853067,3.701351,0,0.01851504,0,0,0,0,0.06853067,1
5,Halibut,0.6453011,0.3183754,1.709757,0.2641426,0.1862109,0.02656825,0.05752826,0,0,0.2342789,0.9165506
6,Pinnipeds,0.07114608,0.06255355,24.97673,0.8018738,0.002504473,0.009273554,0.04088649,0,0,0.0123935,0.8517501
7,Porpoise,0.01504635,0.1535344,29.17706,0.9218314,0.00526216,0.0002677008,0.1412651,0,0,0.01200156,0.9982564
8,Lingcod,0.07933175,0.5777261,3.401964,0.8308384,0.1698213,0.02002288,0.4599742,0,0,0.09772909,0.9653419
9,Arrowtooth_L,3.875938,0.246669,1.482722,0.146302,0.1663622,0.0003766552,0.0357115,0,0,0.2105808,0.998473
10,Salmon_L,3.410184,1.515117,11.72601,0.6858081,0.12921,0.5452843,0.4937956,0,0,0.4760376,0.6401042
11,Pacific_cod,0.2960587,1.204503,3.94465,0.6896883,0.305351,0.2241187,0.6066132,0,0,0.3737714,0.8139327
12,Sablefish,0.4739878,0.5741528,6.510036,0.8484004,0.08819502,0.03947424,0.4476372,0,0,0.08704136,0.9312478
13,Arrowtooth_S,0.2256883,0.2152037,3.376158,0.9854035,0.06374218,0,0.2120625,0,0,0.003141225,1
14,Spiny_dogfish,0.1585752,0.09353992,3.01551,0.710552,0.0310196,0,0.06646498,0,0,0.02707494,1
15,Avian_raptors,0.003232521,0.05120032,36.3396,0,0.00140894,0,0,0,0,0.05120032,1
16,Octopods,0.1527799,3.125933,11.66027,0.9674113,0.268084,0.001512551,3.02255,0,0,0.10187,0.9995161
17,Seabirds,0.02205568,0.1699217,147.6645,0.6574336,0.001150728,0,0.1117122,0,0,0.05820945,1
18,Deep_demersals,0.999014,1.003258,3.299432,0.9348844,0.30407,0.002704542,0.9352261,0,0,0.06532781,0.9973043
19,Pollock_L,4.890408,1.303657,2.703037,0.568156,0.4822933,0.0333191,0.7073612,0,0,0.5629762,0.9744418
20,Rockfish,1.055306,0.3027549,3.377511,0.7500482,0.08963846,0.01299059,0.2140902,0,0,0.07567412,0.957092
21,Baleen_whales,0.148374,0.05107556,10.84079,0.07788184,0.004711425,0,0.003977859,0,0,0.0470977,1
22,Salmon_fry_S,0.7670403,2.141157,26.75173,0.1765655,0.08003809,0,0.3780545,0,0,1.763103,1
23,Nshore_demersal,4.25724,0.9906592,4.256633,0.7860799,0.2327331,3.774515E-05,0.7786994,0,0,0.2119219,0.9999619
