GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009928358,0.04948924,5.863161,0,0.008440711,0,0,0,0,0.04948924,1
2,Salmon_sharks,0.2226608,0.1003271,6.165033,0.5135795,0.01627358,0.05152597,0,0,0,0.04880118,0.4864205
3,Resident_orca,0.01488918,0.04990936,8.565536,0,0.005826765,0,0,0,0,0.04990936,1
4,Sleeper_sharks,0.1110254,0.07001641,3.712034,0,0.01886201,0,0,0,0,0.07001641,1
5,Halibut,0.6866707,0.3199391,1.717929,0.2467672,0.1862353,0.02496761,0.05398288,0,0,0.2409886,0.9219614
6,Pinnipeds,0.07336929,0.05888255,26.04088,0.7852513,0.002261158,0.008992551,0.03724504,0,0,0.01264495,0.8472798
7,Porpoise,0.01484284,0.1473615,29.37981,0.9147283,0.005015741,0.0002713712,0.1345244,0,0,0.01256576,0.9981585
8,Lingcod,0.07827166,0.5716213,3.338291,0.8618045,0.1712317,0.02029406,0.4723318,0,0,0.07899547,0.9644974
9,Arrowtooth_L,3.866928,0.264843,1.448306,0.1360899,0.182864,0.0003775328,0.03566493,0,0,0.2288006,0.9985745
10,Salmon_L,3.415486,1.546672,12.04689,0.6873842,0.1283876,0.5444379,0.5187199,0,0,0.4835139,0.6479939
11,Pacific_cod,0.2997566,1.17551,4.049106,0.704437,0.2903136,0.2213539,0.606719,0,0,0.3474373,0.8116955
12,Sablefish,0.485418,0.5689411,6.462253,0.8669893,0.08804067,0.03854473,0.4547211,0,0,0.07567524,0.9322518
13,Arrowtooth_S,0.2528275,0.2189476,3.252556,0.8792381,0.06731555,0,0.1925071,0,0,0.02644052,1
14,Spiny_dogfish,0.163738,0.09166472,2.887738,0.7420623,0.03174274,0,0.06802094,0,0,0.02364379,1
15,Avian_raptors,0.003244862,0.04911605,37.46664,0,0.001310927,0,0,0,0,0.04911605,1
16,Octopods,0.1544691,3.103096,11.58443,0.9452994,0.2678678,0.00149601,2.931859,0,0,0.1697413,0.9995179
17,Seabirds,0.02209124,0.1651096,152.0632,0.6975679,0.001085796,0,0.1151752,0,0,0.04993446,1
18,Deep_demersals,1.015042,0.9761508,3.284632,0.9520651,0.2971873,0.002661835,0.9266972,0,0,0.04679174,0.9972731
19,Pollock_L,4.856563,1.293335,2.69215,0.5818284,0.4804097,0.0335513,0.7189476,0,0,0.540836,0.9740583
20,Rockfish,1.018947,0.2929586,3.32459,0.8317285,0.08811871,0.01345412,0.2302079,0,0,0.04929659,0.954075
21,Baleen_whales,0.1522204,0.04897712,10.75422,0.07436919,0.004554224,0,0.003642389,0,0,0.04533473,1
22,Salmon_fry_S,0.8147422,2.216526,27.47198,0.1644812,0.08068313,0,0.3645768,0,0,1.851949,1
23,Nshore_demersal,4.245574,1.026365,4.282643,0.7710933,0.2396569,3.784887E-05,0.7913852,0,0,0.2349418,0.9999631
24,Squids,3.005841,3.036973,14.95009,0.8978001,0.2031408,3.899225E-05,2.726555,0,0,0.3103784,0.9999872
25,Eulachon,1.08092,2.533076,18.4217,0.6881763,0.137505,0.0001208723,1.743082,0,0,0.7898732,0.9999523
26,Sea_otters,0.04129491,0.1302849,116.4268,0.005185738,0.001119029,4.298931E-06,0.0006713246,0,0,0.1296093,0.999967
27,Deep_epibenthos,29.42391,3.041867,9.915371,0.9212309,0.306783,0.0001588777,2.802103,0,0,0.2396053,0.9999478
28,Capelin,0.4437589,3.511062,17.70568,0.55729,0.1983014,0.0001446526,1.956535,0,0,1.554382,0.9999588
29,Herring_L,3.024514,0.3958261,3.381054,0.9465161,0.1170718,0.0003487209,0.374307,0,0,0.02117033,0.999119
30,Pollock_S,0.5965316,2.322573,7.568815,0.3981159,0.3068609,0,0.9246534,0,0,1.39792,1
31,Invert_eat_seaduck,0.000281487,0.1996015,145.9655,0.6824346,0.001367457,0,0.136215,0,0,0.06338654,1
32,Oystercatchers,0.0003010774,0.2951123,146.2139,0.9578201,0.002018359,0,0.2826645,0,0,0.0124478,1
33,Sandlance,0.6046014,2.025304,18.47321,0.7235734,0.1096346,0,1.465456,0,0,0.5598477,1
34,Sunflower_stars,0.38424,1.982217,10.16935,0.9249213,0.1949207,0,1.833395,0,0,0.1488223,1
35,Pisaster_Evasterias,1.003656,1.963668,9.862314,0.5992194,0.1991082,0,1.176668,0,0,0.7869998,1
36,Leather_stars,0.9706486,1.967273,10.00411,0.5681047,0.1966465,0,1.117617,0,0,0.8496559,1
37,Cucumbers,0.5091474,0.6100036,3.349517,0.7571703,0.1821169,1.475015E-07,0.4618765,0,0,0.148127,0.9999998
38,Urchins,0.5864952,0.5992773,2.843801,0.7666135,0.2107311,3.307785E-07,0.4594137,0,0,0.1398632,0.9999995
39,Helmet_crab,0.7841146,2.082311,9.586975,0.888984,0.2172021,0,1.851141,0,0,0.2311699,1
40,Herring_S,2.038003,1.465047,7.885155,0.757471,0.1857981,0,1.10973,0,0,0.3553163,1
41,Jellies,6.438115,5.000714,29.00326,0.05665933,0.172419,0,0.2833371,0,0,4.717377,1
42,Deep_infauna_S,49.91394,3.00607,22.90227,0.8910903,0.1312564,0,2.67868,0,0,0.32739,1
43,Zoopl_near_onmiv,0.1048747,7.821134,25.6196,0.707844,0.3052793,0,5.536143,0,0,2.284992,1
44,Zoop_omniv,24.41551,12.03119,22.48545,0.8209756,0.5350654,0,9.877311,0,0,2.153876,1
45,Shallow_infauna_S,53.39739,3.874314,22.79608,0.884174,0.1699553,0,3.425568,0,0,0.4487461,1
46,Meiofauna,4.184083,4.584873,22.62327,0.953159,0.2026618,0,4.370113,0,0,0.2147599,1
47,Deep_infauna_L,28.4099,0.6017972,23.42641,0.911305,0.02568883,0,0.5484207,0,0,0.05337643,1
48,Snail_crust_S,19.33824,2.301212,9.914021,0.96474,0.2321169,8.347605E-07,2.22007,0,0,0.08114065,0.9999996
49,Mussels,8.811862,2.307577,9.983381,0.379339,0.2311418,4.540607E-07,0.8753536,0,0,1.432223,0.9999998
50,Barnacles,8.349671,2.315001,10.08252,0.3495952,0.2296055,0,0.8093135,0,0,1.505688,1
51,Shallow_infauna_clams,12.63602,0.5912814,23.16513,0.6217221,0.02552463,3.924704E-05,0.3675735,0,0,0.2236687,0.9999336
52,Zoopl_near_herb,2.48065,26.36409,90.15521,0.8069905,0.29243,0,21.27557,0,0,5.08852,1
53,Zoopl_herb,29.80614,23.98635,49.43305,0.6880172,0.4852289,0,16.50302,0,0,7.483328,1
54,Phyto_near,5.6252,191.7532,0,0.964342,-9999,0,184.9157,0,0,6.837537,1
55,Phyto_off,10.59333,191.4385,0,0.9381388,-9999,0,179.5959,0,0,11.84262,1
56,Fucus,24.20258,4.031452,0,0.0203329,-9999,0,0.08197112,0,0,3.949481,1
57,Subtidal_kelps,24.77856,4.028682,0,0.1878832,-9999,0,0.7569215,0,0,3.27176,1
58,Macroalgae_other,24.79926,3.990152,0,0.2806869,-9999,0,1.119984,0,0,2.870168,1
59,Eelgrass,24.59357,4.021772,0,0,-9999,0,0,0,0,4.021772,1
60,Nekton_falls,2,-9999,-9999,0.7381244,-9999,0,0,0,-1.25,-2618.494,1
61,Inshore_detritus,19.52,-9999,-9999,0.7106045,-9999,0,0,0,-0.2459016,-2893.666,1
62,Offshore_detritus,114.48,-9999,-9999,0.5861365,-9999,0,0,0,-0.04192872,-4138.221,1
