GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001005694,0.04978368,5.951247,0,0.008365253,0,0,0,0,0.04978368,1
2,Salmon_sharks,0.2178343,0.09910899,6.058846,0.5314109,0.01635773,0.0526676,0,0,0,0.04644139,0.4685891
3,Resident_orca,0.01520471,0.04966598,8.344597,0,0.005951873,0,0,0,0,0.04966598,1
4,Sleeper_sharks,0.1084783,0.06937204,3.683618,0,0.01883258,0,0,0,0,0.06937204,1
5,Halibut,0.681863,0.3263503,1.737827,0.2422294,0.1877922,0.02514365,0.053908,0,0,0.2472987,0.922955
6,Pinnipeds,0.07132338,0.06032071,25.16179,0.8064093,0.002397314,0.009250501,0.03939268,0,0,0.01167753,0.8466447
7,Porpoise,0.01528189,0.1484646,30.18644,0.9066383,0.004918254,0.0002635748,0.1343401,0,0,0.01386091,0.9982247
8,Lingcod,0.07861944,0.5637973,3.202502,0.8423894,0.176049,0.02020429,0.4547326,0,0,0.08886043,0.9641639
9,Arrowtooth_L,3.975396,0.2599517,1.475966,0.1307531,0.1761231,0.0003672319,0.03362227,0,0,0.2259622,0.9985873
10,Salmon_L,3.517644,1.588328,11.73991,0.6388288,0.1352929,0.5286266,0.4860428,0,0,0.5736581,0.6671804
11,Pacific_cod,0.3089138,1.172918,3.979248,0.6910514,0.2947586,0.2147923,0.5957541,0,0,0.3623712,0.8168735
12,Sablefish,0.4862279,0.5698537,6.393273,0.8511479,0.08913334,0.03848053,0.4465493,0,0,0.08482389,0.9324729
13,Arrowtooth_S,0.2514725,0.2145752,3.324976,0.901603,0.06453436,0,0.1934617,0,0,0.02111356,1
14,Spiny_dogfish,0.1610146,0.08960366,2.957754,0.7422298,0.03029449,0,0.0665065,0,0,0.02309716,1
15,Avian_raptors,0.003330666,0.04968917,36.0094,0,0.001379895,0,0,0,0,0.04968917,1
16,Octopods,0.1587735,3.075828,11.42823,0.9582866,0.2691429,0.001455453,2.946069,0,0,0.1283033,0.9995268
17,Seabirds,0.02290505,0.166531,154.0141,0.6586551,0.001081271,0,0.1096865,0,0,0.05684451,1
18,Deep_demersals,1.004297,0.9909911,3.216705,0.9508407,0.3080765,0.002690314,0.9395843,0,0,0.04871648,0.9972852
19,Pollock_L,4.925303,1.283364,2.674733,0.5895244,0.4798102,0.03308304,0.7234914,0,0,0.5267898,0.9742216
20,Rockfish,1.061798,0.2983429,3.455114,0.7536432,0.08634821,0.01291116,0.2119329,0,0,0.07349879,0.9567237
21,Baleen_whales,0.1489955,0.05160408,10.83599,0.0741424,0.004762285,0,0.00382605,0,0,0.04777803,1
22,Salmon_fry_S,0.8658545,2.176478,26.50577,0.1605656,0.08211338,0,0.3494676,0,0,1.827011,1
23,Nshore_demersal,4.206538,0.9780925,4.182299,0.8175024,0.2338648,3.82001E-05,0.7995548,0,0,0.1784995,0.999961
24,Squids,3.016347,2.944063,15.2746,0.947943,0.1927424,3.885644E-05,2.790766,0,0,0.153259,0.9999868
25,Eulachon,1.098463,2.525201,18.22878,0.6881892,0.1385282,0.000118942,1.737697,0,0,0.7873849,0.9999529
26,Sea_otters,0.0412655,0.1260258,118.5374,0.005514977,0.001063173,4.301996E-06,0.0006907274,0,0,0.1253308,0.9999658
27,Deep_epibenthos,29.86791,2.948301,10.06911,0.9626022,0.2928064,0.0001565159,2.837884,0,0,0.11026,0.9999469
28,Capelin,0.4463034,3.488796,18.40335,0.5671998,0.1895739,0.0001438279,1.978701,0,0,1.509951,0.9999588
29,Herring_L,2.974255,0.3895504,3.370206,0.9907893,0.1155865,0.0003546136,0.3856078,0,0,0.003588034,0.9990897
30,Pollock_S,0.6011375,2.350883,7.558182,0.4066764,0.3110382,0,0.9560488,0,0,1.394835,1
31,Invert_eat_seaduck,0.0002811767,0.2014561,152.8517,0.6959661,0.001317983,0,0.1402066,0,0,0.06124946,1
32,Oystercatchers,0.0003144726,0.3044503,150.8593,0.8769124,0.002018107,0,0.2669763,0,0,0.03747405,1
33,Sandlance,0.5869631,1.977034,18.33188,0.7742338,0.1078468,0,1.530686,0,0,0.4463474,1
34,Sunflower_stars,0.3755763,1.975549,9.800735,0.9368357,0.2015715,0,1.850765,0,0,0.1247841,1
35,Pisaster_Evasterias,0.9889976,1.972908,9.800388,0.5987521,0.2013091,0,1.181283,0,0,0.7916251,1
36,Leather_stars,0.9819039,1.959221,10.12984,0.5564371,0.1934109,0,1.090183,0,0,0.8690379,1
37,Cucumbers,0.5356887,0.5827789,3.401595,0.7469863,0.1713252,1.401934E-07,0.4353277,0,0,0.147451,0.9999998
38,Urchins,0.6055636,0.5954825,2.942612,0.7590659,0.2023653,3.203627E-07,0.4520102,0,0,0.1434721,0.9999995
39,Helmet_crab,0.8334004,1.999642,10.08739,0.8659705,0.1982319,0,1.731631,0,0,0.268011,1
40,Herring_S,1.923369,1.450219,7.84789,0.8251871,0.184791,0,1.196702,0,0,0.253517,1
41,Jellies,6.37156,5.171907,29.40991,0.05642545,0.1758559,0,0.2918272,0,0,4.88008,1
42,Deep_infauna_S,48.23785,2.985121,22.90376,0.9365552,0.1303333,0,2.795731,0,0,0.1893904,1
43,Zoopl_near_onmiv,0.1089654,7.654936,26.21763,0.7033417,0.2919767,0,5.384036,0,0,2.2709,1
44,Zoop_omniv,25.23378,11.98566,22.00753,0.792653,0.5446164,0,9.500469,0,0,2.48519,1
45,Shallow_infauna_S,52.26413,3.752086,22.84562,0.9149733,0.1642365,0,3.433059,0,0,0.3190274,1
46,Meiofauna,4.204749,4.484658,22.59184,0.9856472,0.1985078,0,4.420291,0,0,0.0643674,1
47,Deep_infauna_L,28.28901,0.6151978,23.49274,0.9211344,0.02618672,0,0.5666799,0,0,0.04851793,1
48,Snail_crust_S,19.17151,2.25592,10.05568,0.9965658,0.2243429,8.420202E-07,2.248172,0,0,0.007747373,0.9999996
49,Mussels,8.691509,2.292813,10.16393,0.3802211,0.2255833,4.603481E-07,0.8717753,0,0,1.421037,0.9999998
50,Barnacles,8.675095,2.286222,9.913331,0.3361782,0.230621,0,0.7685781,0,0,1.517644,1
51,Shallow_infauna_clams,12.86221,0.613396,22.74467,0.5833598,0.02696878,3.855686E-05,0.3577921,0,0,0.2555654,0.9999371
52,Zoopl_near_herb,2.524386,26.38513,92.99608,0.7985945,0.283723,0,21.07102,0,0,5.314111,1
53,Zoopl_herb,30.25101,23.69407,49.63205,0.6836625,0.4773945,0,16.19875,0,0,7.495321,1
54,Phyto_near,5.863911,187.0204,0,0.9467081,-9999,0,177.0537,0,0,9.966663,1
55,Phyto_off,10.5104,188.3128,0,0.977822,-9999,0,184.1364,0,0,4.176399,1
56,Fucus,25.53542,4.048969,0,0.01933516,-9999,0,0.07828747,0,0,3.970682,1
57,Subtidal_kelps,25.74872,4.046623,0,0.1833759,-9999,0,0.7420529,0,0,3.30457,1
58,Macroalgae_other,24.64904,3.982418,0,0.2865622,-9999,0,1.14121,0,0,2.841208,1
59,Eelgrass,25.49629,4.008453,0,0,-9999,0,0,0,0,4.008453,1
60,Nekton_falls,2,-9999,-9999,0.7402264,-9999,0,0,0,-1.25,-2597.476,1
61,Inshore_detritus,19.52,-9999,-9999,0.7067582,-9999,0,0,0,-0.2459016,-2932.125,1
62,Offshore_detritus,114.48,-9999,-9999,0.5870419,-9999,0,0,0,-0.04192872,-4129.168,1
