GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001018956,0.04967996,6.138992,0,0.008092527,0,0,0,0,0.04967996,1
2,Salmon_sharks,0.2168795,0.09960882,5.95093,0.5310721,0.01673836,0.05289947,0,0,0,0.04670935,0.4689279
3,Resident_orca,0.01541138,0.05007806,8.816485,0,0.005680048,0,0,0,0,0.05007806,1
4,Sleeper_sharks,0.1070449,0.06842518,3.723238,0,0.01837787,0,0,0,0,0.06842518,1
5,Halibut,0.6599201,0.3190845,1.754511,0.2583147,0.1818652,0.0259797,0.05644453,0,0,0.2366603,0.9185805
6,Pinnipeds,0.07219397,0.06023673,26.22653,0.8269658,0.002296786,0.009138949,0.04067476,0,0,0.01042301,0.8482828
7,Porpoise,0.01487007,0.1497313,28.43836,0.9654949,0.005265119,0.0002708743,0.144294,0,0,0.005166499,0.9981909
8,Lingcod,0.07681073,0.5911115,3.316097,0.7982367,0.1782552,0.02068005,0.4511669,0,0,0.1192646,0.965015
9,Arrowtooth_L,3.82771,0.2557054,1.489444,0.1375646,0.1716785,0.0003814009,0.03479461,0,0,0.2205294,0.9985085
10,Salmon_L,3.372401,1.512277,11.9804,0.699358,0.1262293,0.5513936,0.5062297,0,0,0.4546542,0.6353886
11,Pacific_cod,0.3042277,1.210839,3.969038,0.663214,0.3050712,0.2181008,0.5849448,0,0,0.4077938,0.8198764
12,Sablefish,0.4886202,0.5627132,6.45055,0.833555,0.08723491,0.03829212,0.4307603,0,0,0.09366081,0.9319509
13,Arrowtooth_S,0.236404,0.2175453,3.368226,0.9392914,0.0645875,0,0.2043384,0,0,0.01320688,1
14,Spiny_dogfish,0.1594599,0.08915705,2.939993,0.7365618,0.0303256,0,0.06566968,0,0,0.02348737,1
15,Avian_raptors,0.003345698,0.05018752,35.55401,0,0.001411585,0,0,0,0,0.05018752,1
16,Octopods,0.1596528,3.064079,11.66526,0.9388474,0.262667,0.001447437,2.875255,0,0,0.1873765,0.9995276
17,Seabirds,0.02223663,0.1712803,151.997,0.655037,0.001126867,0,0.1121949,0,0,0.05908536,1
18,Deep_demersals,0.9865411,1.036095,3.150545,0.9143508,0.3288622,0.002738735,0.9446157,0,0,0.08874071,0.9973567
19,Pollock_L,4.925691,1.343585,2.69131,0.555056,0.4992309,0.03308044,0.7126846,0,0,0.5978203,0.975379
20,Rockfish,1.067877,0.2929764,3.435984,0.7593986,0.08526712,0.01283765,0.2096483,0,0,0.07049055,0.9561819
21,Baleen_whales,0.1481875,0.05009084,10.9544,0.08026616,0.004572666,0,0.0040206,0,0,0.04607024,1
22,Salmon_fry_S,0.7727444,2.208437,27.4729,0.1740773,0.080386,0,0.3844386,0,0,1.823998,1
23,Nshore_demersal,4.181278,0.9910803,4.210529,0.80264,0.2353814,3.843088E-05,0.7954422,0,0,0.1955996,0.9999612
24,Squids,3.027046,3.047997,15.02477,0.8990088,0.2028647,3.871911E-05,2.740137,0,0,0.3078209,0.9999873
25,Eulachon,1.090941,2.462775,18.24691,0.6925376,0.1349694,0.0001197621,1.705444,0,0,0.7572107,0.9999514
26,Sea_otters,0.04347027,0.1247729,117.5845,0.0055251,0.001061134,4.083803E-06,0.0006852988,0,0,0.1240835,0.9999673
27,Deep_epibenthos,29.28774,3.049379,10.07075,0.932833,0.3027956,0.0001596163,2.844402,0,0,0.2048178,0.9999477
28,Capelin,0.4564658,3.580792,17.86249,0.5252069,0.2004644,0.0001406259,1.880517,0,0,1.700135,0.9999607
29,Herring_L,3.015919,0.3999678,3.503757,0.9378541,0.114154,0.0003497147,0.3747618,0,0,0.02485636,0.9991257
30,Pollock_S,0.6466574,2.294352,7.438668,0.3777662,0.3084358,0,0.8667285,0,0,1.427623,1
31,Invert_eat_seaduck,0.0002758944,0.2096649,150.2089,0.7122916,0.001395822,0,0.1493425,0,0,0.06032234,1
32,Oystercatchers,0.000309648,0.2944129,147.1534,0.913395,0.002000721,0,0.2689153,0,0,0.02549762,1
33,Sandlance,0.5929735,1.977405,17.97705,0.7508982,0.1099961,0,1.48483,0,0,0.4925753,1
34,Sunflower_stars,0.3762788,1.936996,10.06744,0.9573712,0.1924021,0,1.854424,0,0,0.08257174,1
35,Pisaster_Evasterias,0.9872355,2.007669,10.1743,0.5932275,0.1973276,0,1.191005,0,0,0.8166647,1
36,Leather_stars,1.021169,1.982774,9.897839,0.5302259,0.2003239,0,1.051318,0,0,0.9314557,1
37,Cucumbers,0.5323858,0.5886043,3.449733,0.7639652,0.1706232,1.410631E-07,0.449673,0,0,0.1389311,0.9999998
38,Urchins,0.6265565,0.6006681,2.789444,0.7575196,0.2153361,3.096289E-07,0.4550175,0,0,0.1456503,0.9999995
39,Helmet_crab,0.8068589,2.009071,10.18594,0.9012511,0.1972397,0,1.810678,0,0,0.1983935,1
40,Herring_S,2.013036,1.446186,8.119581,0.7742038,0.1781109,0,1.119643,0,0,0.3265432,1
41,Jellies,6.304907,4.956447,28.47645,0.05626399,0.1740543,0,0.2788695,0,0,4.677577,1
