GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009642548,0.04931509,6.169069,0,0.007993928,0,0,0,0,0.04931509,1
2,Salmon_sharks,0.2158257,0.09857819,5.975138,0.5392447,0.01649806,0.05315776,0,0,0,0.04542043,0.4607553
3,Resident_orca,0.01503612,0.04976545,8.837928,0,0.005630895,0,0,0,0,0.04976545,1
4,Sleeper_sharks,0.110847,0.071461,3.557299,0,0.02008855,0,0,0,0,0.071461,1
5,Halibut,0.685968,0.3164068,1.696346,0.249474,0.1865226,0.02499318,0.05394208,0,0,0.2374715,0.9210093
6,Pinnipeds,0.07305556,0.05955726,24.59075,0.7934344,0.002421937,0.009031168,0.03822361,0,0,0.01230248,0.8483616
7,Porpoise,0.01551522,0.1536803,28.91528,0.857434,0.005314846,0.0002596109,0.1315111,0,0,0.02190958,0.9983107
8,Lingcod,0.07823533,0.5829062,3.330496,0.8281936,0.1750209,0.02030349,0.4624557,0,0,0.100147,0.9651685
9,Arrowtooth_L,3.833179,0.2528555,1.445065,0.1375218,0.1749786,0.0003808567,0.0343923,0,0,0.2180824,0.9984938
10,Salmon_L,3.317139,1.546315,11.5845,0.6919008,0.1334814,0.5605794,0.5093173,0,0,0.4764185,0.6374741
11,Pacific_cod,0.2998269,1.195831,3.980501,0.6888678,0.3004223,0.221302,0.6024676,0,0,0.3720616,0.8149388
12,Sablefish,0.4728133,0.5734375,6.526718,0.8526366,0.08786,0.03957229,0.4493615,0,0,0.08450371,0.9309911
13,Arrowtooth_S,0.2323818,0.2165301,3.274753,0.9704874,0.06612106,0,0.2101398,0,0,0.006390377,1
14,Spiny_dogfish,0.1588063,0.0896762,2.93015,0.7347156,0.03060465,0,0.0658865,0,0,0.02378969,1
15,Avian_raptors,0.003272472,0.04898694,36.11889,0,0.001356269,0,0,0,0,0.04898694,1
16,Octopods,0.1582294,3.003844,11.74658,0.9446093,0.2557208,0.001460458,2.835999,0,0,0.1663849,0.9995138
17,Seabirds,0.0219605,0.1684467,152.1785,0.6694633,0.001106902,0,0.1127689,0,0,0.05567781,1
18,Deep_demersals,1.013757,1.002178,3.223926,0.9224674,0.3108565,0.00266521,0.9218112,0,0,0.07770152,0.9973406
19,Pollock_L,5.064554,1.294355,2.589365,0.5486243,0.4998735,0.03217341,0.6779412,0,0,0.5842404,0.9751433
20,Rockfish,1.016205,0.3047929,3.381519,0.7696274,0.09013491,0.01349043,0.2210865,0,0,0.07021594,0.955739
21,Baleen_whales,0.1453439,0.04882882,10.6521,0.07983404,0.004583964,0,0.003898202,0,0,0.04493061,1
