GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001021658,0.05028212,6.228636,0,0.008072734,0,0,0,0,0.05028212,1
2,Salmon_sharks,0.2282123,0.09764972,6.10095,0.5148253,0.01600566,0.05027255,0,0,0,0.04737718,0.4851747
3,Resident_orca,0.01477055,0.05021858,8.7191,0,0.005759606,0,0,0,0,0.05021858,1
4,Sleeper_sharks,0.1101825,0.07029223,3.634801,0,0.01933867,0,0,0,0,0.07029223,1
5,Halibut,0.6886314,0.3270241,1.718207,0.2393405,0.1903287,0.02489652,0.05337361,0,0,0.248754,0.9238695
6,Pinnipeds,0.0729651,0.06045136,25.2636,0.8268334,0.002392825,0.009042365,0.04094084,0,0,0.01046816,0.8504192
7,Porpoise,0.01517346,0.1483691,29.22316,0.9713592,0.005077106,0.0002654582,0.1438542,0,0,0.004249409,0.9982108
8,Lingcod,0.07849149,0.5879234,3.311843,0.8037876,0.1775215,0.02023723,0.4523283,0,0,0.1153578,0.9655784
9,Arrowtooth_L,3.864732,0.2542779,1.509777,0.138163,0.1684208,0.0003777473,0.03475403,0,0,0.2191461,0.9985144
10,Salmon_L,3.377582,1.570386,12.08819,0.6851932,0.1299108,0.5505478,0.5254704,0,0,0.4943683,0.649419
11,Pacific_cod,0.297853,1.189868,3.981579,0.6996213,0.2988432,0.2227686,0.6096883,0,0,0.3574109,0.8127787
12,Sablefish,0.4879195,0.578353,6.380918,0.8558349,0.0906379,0.03834711,0.4566275,0,0,0.08337831,0.933696
13,Arrowtooth_S,0.2353836,0.2109334,3.414416,0.9700136,0.06177731,0,0.2046083,0,0,0.00632513,1
14,Spiny_dogfish,0.1585277,0.09151326,2.965481,0.7786825,0.0308595,0,0.07125977,0,0,0.02025348,1
15,Avian_raptors,0.003239566,0.04924715,36.09398,0,0.001364414,0,0,0,0,0.04924715,1
16,Octopods,0.1559409,3.122976,11.59926,0.9565139,0.2692392,0.001481891,2.985688,0,0,0.1358061,0.9995255
17,Seabirds,0.02182728,0.1696792,148.9789,0.6627082,0.001138948,0,0.1124478,0,0,0.0572314,1
18,Deep_demersals,0.9960558,1.022358,3.208375,0.9223553,0.3186528,0.002712574,0.9402644,0,0,0.07938065,0.9973468
19,Pollock_L,5.01376,1.294409,2.59477,0.5693093,0.498853,0.03249936,0.7044196,0,0,0.5574898,0.9748925
20,Rockfish,1.045861,0.3105474,3.523952,0.7489914,0.08812474,0.0131079,0.2194894,0,0,0.07795005,0.957791
21,Baleen_whales,0.1496074,0.04987675,10.93752,0.08122633,0.004560153,0,0.004051305,0,0,0.04582544,1
22,Salmon_fry_S,0.8121593,2.162624,27.35041,0.1659946,0.07907098,0,0.3589838,0,0,1.80364,1
23,Nshore_demersal,4.134462,0.988623,4.1915,0.8074113,0.2358638,3.886604E-05,0.7981864,0,0,0.1903976,0.9999607
24,Squids,2.980108,3.09805,14.924,0.9198021,0.2075885,3.932895E-05,2.849553,0,0,0.2484572,0.9999873
25,Eulachon,1.08564,2.497381,17.74333,0.6875126,0.1407504,0.0001203469,1.716861,0,0,0.7804002,0.9999518
26,Sea_otters,0.04151247,0.1311805,116.4933,0.005597666,0.001126077,4.276402E-06,0.0007300283,0,0,0.1304462,0.9999674
27,Deep_epibenthos,30.14054,3.117447,10.12353,0.912566,0.3079407,0.0001551001,2.844721,0,0,0.2725708,0.9999502
28,Capelin,0.4391696,3.43208,17.81327,0.5754539,0.1926699,0.0001461643,1.974858,0,0,1.457076,0.9999574
29,Herring_L,2.962359,0.4046936,3.321398,0.9443263,0.1218444,0.0003560377,0.3818068,0,0,0.02253077,0.9991202
30,Pollock_S,0.6162744,2.319605,7.291096,0.3984492,0.3181421,0,0.9242446,0,0,1.39536,1
31,Invert_eat_seaduck,0.0002731936,0.1969157,150.0834,0.7791505,0.001312041,0,0.153427,0,0,0.04348872,1
32,Oystercatchers,0.0003052728,0.3021881,150.8578,0.8872882,0.002003132,0,0.2681279,0,0,0.03406018,1
33,Sandlance,0.6140839,1.991265,17.71452,0.7197561,0.1124086,0,1.433225,0,0,0.5580398,1
34,Sunflower_stars,0.3679745,1.999166,9.784968,0.9328807,0.2043099,0,1.864983,0,0,0.1341826,1
35,Pisaster_Evasterias,0.976255,2.010383,10.29319,0.58742,0.195312,0,1.180939,0,0,0.8294437,1
36,Leather_stars,1.021132,2.050152,10.1217,0.5045096,0.2025501,0,1.034321,0,0,1.015831,1
37,Cucumbers,0.5517008,0.5760782,3.434131,0.7546659,0.1677508,1.361245E-07,0.4347464,0,0,0.1413316,0.9999998
38,Urchins,0.593356,0.6027558,2.777217,0.7582151,0.2170359,3.269538E-07,0.4570182,0,0,0.1457372,0.9999995
39,Helmet_crab,0.774473,2.018902,10.11085,0.9113224,0.1996768,0,1.839871,0,0,0.1790315,1
40,Herring_S,2.073951,1.47082,7.732871,0.7376648,0.1902037,0,1.084973,0,0,0.385848,1
41,Jellies,6.464599,4.972645,29.79696,0.05633879,0.1668843,0,0.2801528,0,0,4.692492,1
42,Deep_infauna_S,46.88404,2.918191,23.34722,0.9922917,0.1249909,0,2.895697,0,0,0.02249432,1
43,Zoopl_near_onmiv,0.1074378,8.058869,26.3767,0.671326,0.3055299,0,5.410129,0,0,2.648741,1
44,Zoop_omniv,24.61496,11.7104,21.37696,0.8253555,0.5478048,0,9.665243,0,0,2.045158,1
45,Shallow_infauna_S,52.354,3.741788,22.39211,0.8992774,0.167103,0,3.364905,0,0,0.3768826,1
46,Meiofauna,5.007941,4.453618,23.38383,0.9383414,0.1904572,0,4.179015,0,0,0.2746037,1
