GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009822594,0.05041463,6.123168,0,0.008233423,0,0,0,0,0.05041463,1
2,Salmon_sharks,0.2243622,0.09846558,6.137376,0.5193207,0.01604359,0.05113521,0,0,0,0.04733036,0.4806793
3,Resident_orca,0.01487172,0.04943937,8.721677,0,0.005668562,0,0,0,0,0.04943937,1
4,Sleeper_sharks,0.1073257,0.07155117,3.715095,0,0.01925958,0,0,0,0,0.07155117,1
5,Halibut,0.6845734,0.3064454,1.768971,0.2524817,0.1732337,0.0250441,0.05232775,0,0,0.2290735,0.9182755
6,Pinnipeds,0.07136527,0.05974882,24.98122,0.8168872,0.002391749,0.009245071,0.03956298,0,0,0.01094077,0.8452677
7,Porpoise,0.01484546,0.1512203,29.75988,0.9207769,0.005081348,0.0002713233,0.1389688,0,0,0.01198014,0.9982058
8,Lingcod,0.07917145,0.5778524,3.381639,0.8196551,0.1708794,0.02006342,0.4535763,0,0,0.1042127,0.9652793
9,Arrowtooth_L,3.893027,0.2614141,1.410571,0.1327867,0.1853249,0.0003750018,0.0343373,0,0,0.2267018,0.9985655
10,Salmon_L,3.418203,1.514899,11.5865,0.6994127,0.130747,0.5440052,0.5155347,0,0,0.4553595,0.6408968
11,Pacific_cod,0.2974076,1.194234,4.004133,0.695962,0.2982503,0.2231022,0.6080392,0,0,0.3630925,0.8131838
12,Sablefish,0.4845626,0.5627488,6.30012,0.8766434,0.0893235,0.03861277,0.4547173,0,0,0.0694188,0.9313854
13,Arrowtooth_S,0.2495113,0.220038,3.176842,0.8705474,0.06926313,0,0.1915535,0,0,0.0284845,1
14,Spiny_dogfish,0.1604005,0.09123513,3.016336,0.7634453,0.030247,0,0.06965303,0,0,0.0215821,1
15,Avian_raptors,0.003295907,0.04825896,37.26165,0,0.001295137,0,0,0,0,0.04825896,1
16,Octopods,0.1436546,3.171267,11.99395,0.9730151,0.2644055,0.001608632,3.084081,0,0,0.08557621,0.9994928
17,Seabirds,0.02157051,0.169188,149.6776,0.7046294,0.00113035,0,0.1192149,0,0,0.04997318,1
18,Deep_demersals,0.9975716,0.9895541,3.246612,0.9439091,0.3047959,0.002708452,0.9313407,0,0,0.05550497,0.997263
19,Pollock_L,5.1682,1.285166,2.683066,0.5398428,0.4789915,0.03152819,0.6622592,0,0,0.5913782,0.9754676
20,Rockfish,1.063596,0.3085354,3.453741,0.7372734,0.08933366,0.01288932,0.2145856,0,0,0.08106045,0.9582242
21,Baleen_whales,0.1526116,0.05065307,10.61794,0.07410692,0.004770515,0,0.003753743,0,0,0.04689932,1
22,Salmon_fry_S,0.7830684,2.198792,26.53938,0.1708714,0.08285017,0,0.3757108,0,0,1.823082,1
23,Nshore_demersal,4.18647,1.007596,4.175785,0.7708531,0.2412951,3.838322E-05,0.7766702,0,0,0.2308876,0.9999619
24,Squids,2.981184,3.067827,14.60604,0.9184892,0.2100382,3.931475E-05,2.817727,0,0,0.250061,0.9999872
25,Eulachon,1.102417,2.471162,18.14016,0.6738304,0.1362261,0.0001185154,1.665026,0,0,0.8060179,0.999952
26,Sea_otters,0.04201834,0.1297695,119.4618,0.005285598,0.001086284,4.224917E-06,0.0006816843,0,0,0.1290835,0.9999675
27,Deep_epibenthos,30.05923,2.970814,9.963806,0.9471948,0.2981605,0.0001555197,2.813784,0,0,0.1568744,0.9999477
28,Capelin,0.4485048,3.52161,17.87777,0.5327418,0.1969826,0.000143122,1.875966,0,0,1.645501,0.9999593
29,Herring_L,2.986799,0.3941758,3.351337,0.9395151,0.1176175,0.0003531243,0.3699809,0,0,0.0238417,0.9991041
30,Pollock_S,0.6419961,2.397282,7.602962,0.3526893,0.315309,0,0.8454959,0,0,1.551786,1
31,Invert_eat_seaduck,0.0002744759,0.197806,149.1815,0.7296802,0.001325942,0,0.1443351,0,0,0.05347086,1
32,Oystercatchers,0.0002952361,0.2980371,148.3871,0.9770249,0.002008511,0,0.2911897,0,0,0.006847429,1
33,Sandlance,0.6050824,2.031076,18.35357,0.7079484,0.1106638,0,1.437897,0,0,0.5931792,1
34,Sunflower_stars,0.3693315,2.01441,9.99564,0.9360163,0.2015289,0,1.885521,0,0,0.1288895,1
35,Pisaster_Evasterias,1.002482,1.933052,9.746679,0.6115687,0.1983293,0,1.182194,0,0,0.7508579,1
36,Leather_stars,1.007897,1.997777,9.871222,0.5387174,0.202384,0,1.076237,0,0,0.9215398,1
37,Cucumbers,0.4994561,0.6113594,3.366296,0.766726,0.1816119,1.503635E-07,0.4687449,0,0,0.1426143,0.9999998
38,Urchins,0.6294217,0.5901406,2.807674,0.7530731,0.2101884,3.082195E-07,0.4444187,0,0,0.1457216,0.9999995
39,Helmet_crab,0.783231,2.045437,10.08938,0.9157357,0.2027317,0,1.873079,0,0,0.1723574,1
40,Herring_S,2.001496,1.465277,7.821009,0.7609094,0.1873513,0,1.114943,0,0,0.3503339,1
41,Jellies,6.420295,5.067616,29.38698,0.05343807,0.1724443,0,0.2708036,0,0,4.796813,1
42,Deep_infauna_S,49.3928,2.974591,22.06971,0.9113356,0.1347817,0,2.710851,0,0,0.2637402,1
43,Zoopl_near_onmiv,0.1061411,7.851259,25.94593,0.6944169,0.3026007,0,5.452047,0,0,2.399212,1
44,Zoop_omniv,25.19475,12.18081,21.96779,0.7685611,0.5544851,0,9.3617,0,0,2.819115,1
45,Shallow_infauna_S,51.29457,3.870937,23.30495,0.9046758,0.1660994,0,3.501943,0,0,0.3689938,1
