GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001016991,0.05044588,6.101892,0,0.008267253,0,0,0,0,0.05044588,1
2,Salmon_sharks,0.223228,0.099024,5.930615,0.5190161,0.01669709,0.05139504,0,0,0,0.04762895,0.480984
3,Resident_orca,0.01522985,0.05101253,8.793884,0,0.005800909,0,0,0,0,0.05101253,1
4,Sleeper_sharks,0.1090303,0.07103913,3.625371,0,0.01959499,0,0,0,0,0.07103913,1
5,Halibut,0.6911014,0.3210017,1.714513,0.2387752,0.1872262,0.02480754,0.0518397,0,0,0.2443545,0.9227183
6,Pinnipeds,0.07320708,0.0592128,26.31607,0.8242312,0.002250063,0.009012476,0.03979257,0,0,0.01040776,0.8477951
7,Porpoise,0.01486658,0.1520625,28.28074,0.9433619,0.005376893,0.000270938,0.143179,0,0,0.008612535,0.9982182
8,Lingcod,0.07958774,0.5734909,3.258816,0.8521882,0.1759814,0.01995848,0.4687637,0,0,0.08476874,0.9651983
9,Arrowtooth_L,3.873797,0.2501023,1.445213,0.138072,0.1730556,0.0003768633,0.03415526,0,0,0.2155702,0.9984931
10,Salmon_L,3.385049,1.518755,11.80779,0.7007507,0.1286231,0.5493333,0.514935,0,0,0.4544863,0.6383001
11,Pacific_cod,0.3002703,1.186087,4.013001,0.6885486,0.2955611,0.2209752,0.5957034,0,0,0.3694085,0.813694
12,Sablefish,0.4832405,0.5724896,6.57734,0.8406913,0.08703968,0.03871842,0.4425685,0,0,0.09120259,0.9323683
13,Arrowtooth_S,0.2298632,0.2112185,3.279502,0.9964867,0.06440566,0,0.2104764,0,0,0.0007420815,1
14,Spiny_dogfish,0.1607474,0.09141658,3.015776,0.7309582,0.03031279,0,0.0668217,0,0,0.02459488,1
15,Avian_raptors,0.003314424,0.04972335,37.41224,0,0.001329066,0,0,0,0,0.04972335,1
16,Octopods,0.1511276,3.129425,11.48696,0.9504831,0.2724329,0.001529088,2.972937,0,0,0.1549595,0.9995114
17,Seabirds,0.02200242,0.1691084,152.0957,0.6981545,0.001111855,0,0.1180638,0,0,0.05104459,1
18,Deep_demersals,1.03714,1.010344,3.246541,0.9103674,0.3112063,0.00260512,0.9171791,0,0,0.09055974,0.9974216
19,Pollock_L,4.906656,1.312208,2.648293,0.5685072,0.4954921,0.03320877,0.712791,0,0,0.5662084,0.9746925
20,Rockfish,1.041429,0.3015843,3.555032,0.7866703,0.08483309,0.01316369,0.2240838,0,0,0.06433688,0.9563516
21,Baleen_whales,0.1500678,0.05087609,10.69041,0.07741591,0.004759042,0,0.003938619,0,0,0.04693747,1
22,Salmon_fry_S,0.7647349,2.14232,26.92283,0.1802525,0.07957263,0,0.3861586,0,0,1.756162,1
23,Nshore_demersal,4.207424,1.017158,4.240924,0.7824715,0.2398434,3.819206E-05,0.7958587,0,0,0.2212607,0.9999624
24,Squids,3.032945,3.062191,15.13556,0.8844787,0.2023176,3.864379E-05,2.708404,0,0,0.3537483,0.9999874
25,Eulachon,1.082415,2.503355,18.00628,0.6783779,0.1390268,0.0001207054,1.6981,0,0,0.8051343,0.9999518
26,Sea_otters,0.04242237,0.1308136,118.7909,0.005357404,0.001101209,4.184679E-06,0.0006966369,0,0,0.1301128,0.999968
27,Deep_epibenthos,29.60131,3.037472,9.808531,0.9132895,0.3096765,0.0001579255,2.773933,0,0,0.2633807,0.999948
28,Capelin,0.4608369,3.594744,18.04357,0.5118695,0.1992258,0.000139292,1.8399,0,0,1.754704,0.9999613
29,Herring_L,3.056034,0.3957338,3.394017,0.9312505,0.1165975,0.0003451242,0.3681821,0,0,0.02720652,0.9991279
30,Pollock_S,0.6133536,2.28728,7.384459,0.3933876,0.3097424,0,0.8997874,0,0,1.387492,1
31,Invert_eat_seaduck,0.0002755049,0.202773,143.663,0.7316712,0.001411449,0,0.1483631,0,0,0.05440983,1
32,Oystercatchers,0.0003058492,0.2998762,147.7977,0.9464132,0.002028964,0,0.2838068,0,0,0.01606942,1
33,Sandlance,0.5915104,2.031392,17.9155,0.7230189,0.1133874,0,1.468735,0,0,0.5626572,1
34,Sunflower_stars,0.3726184,2.00335,9.986024,0.9299371,0.2006154,0,1.86299,0,0,0.1403606,1
35,Pisaster_Evasterias,0.9879429,1.986372,10.03646,0.5969179,0.1979156,0,1.185701,0,0,0.8006709,1
36,Leather_stars,0.9985316,2.004107,9.82555,0.5349969,0.203969,0,1.072191,0,0,0.9319161,1
37,Cucumbers,0.5188958,0.6043159,3.389223,0.7477447,0.1783052,1.447304E-07,0.4518738,0,0,0.1524419,0.9999998
38,Urchins,0.6353095,0.5933058,2.837003,0.7453468,0.2091311,3.05363E-07,0.4422182,0,0,0.1510872,0.9999995
39,Helmet_crab,0.8019412,2.005911,9.893086,0.9036634,0.2027589,0,1.812669,0,0,0.1932427,1
40,Herring_S,2.067313,1.468367,7.922435,0.734877,0.1853429,0,1.07907,0,0,0.389298,1
41,Jellies,6.334311,4.986783,30.07353,0.05431828,0.1658197,0,0.2708735,0,0,4.715909,1
42,Deep_infauna_S,48.64931,2.991335,23.67822,0.9183034,0.1263327,0,2.746953,0,0,0.2443818,1
43,Zoopl_near_onmiv,0.1051856,7.936131,26.34116,0.6998061,0.3012825,0,5.553752,0,0,2.382378,1
44,Zoop_omniv,25.34672,12.12817,22.82356,0.7911446,0.5313879,0,9.595132,0,0,2.533033,1
45,Shallow_infauna_S,52.51637,3.771613,22.73968,0.9060183,0.1658604,0,3.41715,0,0,0.3544625,1
46,Meiofauna,4.289941,4.412045,22.2202,0.9673821,0.1985601,0,4.268133,0,0,0.1439118,1
47,Deep_infauna_L,27.68613,0.5907354,22.60949,0.9496391,0.02612776,0,0.5609855,0,0,0.02974998,1
48,Snail_crust_S,18.95897,2.248861,9.805872,0.9925815,0.2293382,8.514597E-07,2.232177,0,0,0.01668321,0.9999996
49,Mussels,8.414044,2.285419,9.991673,0.3951512,0.2287324,4.755288E-07,0.9030857,0,0,1.382333,0.9999998
50,Barnacles,8.807774,2.340204,9.686166,0.3254294,0.2416027,0,0.7615711,0,0,1.578633,1
51,Shallow_infauna_clams,12.43242,0.5899361,22.80748,0.6399876,0.0258659,3.988978E-05,0.3775119,0,0,0.2123843,0.9999324
52,Zoopl_near_herb,2.333441,27.36121,91.23898,0.8093667,0.2998852,0,22.14526,0,0,5.215959,1
53,Zoopl_herb,29.87626,23.50003,50.85198,0.7093228,0.4621261,0,16.66911,0,0,6.830923,1
54,Phyto_near,5.409405,192.4427,0,0.97438,-9999,0,187.5124,0,0,4.93038,1
55,Phyto_off,11.17415,188.3891,0,0.9362364,-9999,0,176.3767,0,0,12.01237,1
56,Fucus,24.92337,4.049754,0,0.01913326,-9999,0,0.077485,0,0,3.972269,1
57,Subtidal_kelps,24.61374,4.078321,0,0.1838605,-9999,0,0.7498422,0,0,3.328479,1
58,Macroalgae_other,25.37469,3.986492,0,0.2686557,-9999,0,1.070994,0,0,2.915499,1
59,Eelgrass,25.26225,4.095031,0,0,-9999,0,0,0,0,4.095031,1
60,Nekton_falls,2,-9999,-9999,0.7200506,-9999,0,0,0,-1.25,-2799.214,1
61,Inshore_detritus,19.52,-9999,-9999,0.7087235,-9999,0,0,0,-0.2459016,-2912.474,1
62,Offshore_detritus,114.48,-9999,-9999,0.5739989,-9999,0,0,0,-0.04192872,-4259.585,1
