GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001012969,0.05047742,6.116734,0,0.008252349,0,0,0,0,0.05047742,1
2,Salmon_sharks,0.2179222,0.1010467,5.983692,0.5210104,0.01688701,0.05264636,0,0,0,0.0484003,0.4789896
3,Resident_orca,0.01532145,0.05036156,8.792167,0,0.005728004,0,0,0,0,0.05036156,1
4,Sleeper_sharks,0.1080815,0.07105142,3.750586,0,0.01894408,0,0,0,0,0.07105142,1
5,Halibut,0.689115,0.3088242,1.712297,0.2550499,0.1803566,0.02487904,0.05388653,0,0,0.2300586,0.9194394
6,Pinnipeds,0.07095437,0.05993449,26.15968,0.8391101,0.002291102,0.009298611,0.04099303,0,0,0.009642852,0.8448538
7,Porpoise,0.01499675,0.1511984,29.28289,0.9390791,0.005163372,0.0002685861,0.1417187,0,0,0.009211144,0.9982236
8,Lingcod,0.07926545,0.5713553,3.224596,0.811271,0.1771866,0.02003963,0.4434844,0,0,0.1078314,0.9649262
9,Arrowtooth_L,3.927913,0.2540138,1.408177,0.1371862,0.1803849,0.0003716712,0.03447551,0,0,0.2191666,0.9985368
10,Salmon_L,3.524989,1.534603,11.81419,0.6606648,0.1298949,0.5275251,0.4863327,0,0,0.5207447,0.6562464
11,Pacific_cod,0.3003228,1.143095,4.027731,0.7178623,0.2838061,0.2209366,0.5996481,0,0,0.3225102,0.8067207
12,Sablefish,0.4802127,0.557514,6.28971,0.8674374,0.08863907,0.03896254,0.444646,0,0,0.0739055,0.9301138
13,Arrowtooth_S,0.2405348,0.2201951,3.190105,0.9099978,0.0690244,0,0.200377,0,0,0.01981803,1
14,Spiny_dogfish,0.1568184,0.0920495,2.965104,0.7329347,0.03104428,0,0.06746627,0,0,0.02458323,1
15,Avian_raptors,0.003339314,0.04922343,35.66278,0,0.001380247,0,0,0,0,0.04922343,1
16,Octopods,0.1567325,3.057748,11.62075,0.9365596,0.2631283,0.001474407,2.862288,0,0,0.1939849,0.9995178
17,Seabirds,0.02231039,0.1717064,151.7755,0.6518322,0.001131319,0,0.1119238,0,0,0.05978265,1
18,Deep_demersals,0.9787058,0.9857563,3.230459,0.9640619,0.3051443,0.002760661,0.9475695,0,0,0.03542625,0.9971995
19,Pollock_L,5.011721,1.260305,2.65156,0.5701336,0.4753072,0.03251258,0.6860299,0,0,0.5417629,0.9742026
20,Rockfish,1.065626,0.302995,3.448919,0.7383938,0.08785215,0.01286478,0.2108648,0,0,0.07926535,0.9575413
