GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.000996385,0.04919812,6.057168,0,0.008122298,0,0,0,0,0.04919812,1
2,Salmon_sharks,0.21734,0.09902555,6.117489,0.5330684,0.01618729,0.05278739,0,0,0,0.04623817,0.4669316
3,Resident_orca,0.0152672,0.04986147,8.637485,0,0.005772684,0,0,0,0,0.04986147,1
4,Sleeper_sharks,0.1101646,0.07179554,3.513117,0,0.02043642,0,0,0,0,0.07179554,1
5,Halibut,0.662434,0.3170708,1.74379,0.2464334,0.1818285,0.02588111,0.05225572,0,0,0.2389339,0.9183744
6,Pinnipeds,0.07049664,0.05964548,25.40896,0.8307,0.002347419,0.009358985,0.04018851,0,0,0.01009798,0.8430898
7,Porpoise,0.01511278,0.1504756,29.06901,0.9120939,0.005176494,0.0002665241,0.1369813,0,0,0.01322773,0.9982288
8,Lingcod,0.0750052,0.605303,3.301321,0.8416857,0.1833517,0.02117787,0.488297,0,0,0.09582815,0.9650128
9,Arrowtooth_L,3.939921,0.2564463,1.424661,0.1298292,0.1800051,0.0003705384,0.03292368,0,0,0.2231521,0.9985551
10,Salmon_L,3.391031,1.563589,11.70562,0.6743929,0.133576,0.5483642,0.5061094,0,0,0.5091159,0.6492914
11,Pacific_cod,0.2968998,1.196567,3.933432,0.6882237,0.3042043,0.2234838,0.6000217,0,0,0.3730611,0.8132291
12,Sablefish,0.4739985,0.5659643,6.325724,0.8719686,0.08947028,0.03947335,0.4540297,0,0,0.07246122,0.9302547
13,Arrowtooth_S,0.244078,0.2155193,3.218773,0.8913188,0.06695698,0,0.1920964,0,0,0.02342289,1
14,Spiny_dogfish,0.1584161,0.08895136,2.981133,0.7655508,0.02983811,0,0.06809678,0,0,0.02085458,1
15,Avian_raptors,0.003370943,0.04920938,35.84038,0,0.001373015,0,0,0,0,0.04920938,1
16,Octopods,0.1443054,3.157033,11.45527,0.9798324,0.2755965,0.001601377,3.091763,0,0,0.06366976,0.9994928
17,Seabirds,0.02175723,0.1708197,150.5042,0.6809732,0.001134982,0,0.1163236,0,0,0.05449605,1
18,Deep_demersals,1.056376,1.057563,3.143456,0.8316698,0.3364331,0.002557683,0.8769853,0,0,0.1780197,0.9975815
19,Pollock_L,5.05364,1.297749,2.739282,0.5469196,0.4737552,0.0322429,0.6775213,0,0,0.5879846,0.9751548
20,Rockfish,1.051096,0.3070197,3.481698,0.7467525,0.088181,0.01304261,0.2162251,0,0,0.07775196,0.9575186
21,Baleen_whales,0.1541026,0.04972503,10.7807,0.07501732,0.004612412,0,0.003730238,0,0,0.04599479,1
22,Salmon_fry_S,0.8215117,2.208193,26.59948,0.16205,0.08301639,0,0.3578378,0,0,1.850355,1
23,Nshore_demersal,4.24184,1.007197,4.244051,0.7700872,0.2373196,3.788219E-05,0.7755915,0,0,0.2315675,0.9999624
24,Squids,2.98938,2.966856,15.64934,0.9539274,0.1895835,3.920696E-05,2.830127,0,0,0.1366908,0.9999868
25,Eulachon,1.131984,2.500005,18.25755,0.6562378,0.1369299,0.0001154198,1.640482,0,0,0.8594071,0.9999538
26,Sea_otters,0.04196427,0.1354557,116.0989,0.005087613,0.001166727,4.230361E-06,0.0006849156,0,0,0.1347665,0.9999688
27,Deep_epibenthos,30.21066,2.985508,10.00488,0.9458162,0.2984053,0.0001547401,2.823588,0,0,0.1617661,0.9999481
28,Capelin,0.45755,3.569918,18.16773,0.5264556,0.1964977,0.0001402926,1.879263,0,0,1.690514,0.9999607
29,Herring_L,2.912267,0.389315,3.327881,0.9824246,0.1169858,0.0003621616,0.3821104,0,0,0.00684236,0.9990698
30,Pollock_S,0.6238978,2.317258,7.688046,0.384063,0.3014106,0,0.8899732,0,0,1.427285,1
31,Invert_eat_seaduck,0.0002727175,0.1979918,149.0982,0.7362248,0.001327929,0,0.1457665,0,0,0.05222534,1
32,Oystercatchers,0.0003102959,0.2958628,152.3618,0.9212259,0.001941844,0,0.2725565,0,0,0.02330632,1
33,Sandlance,0.5938172,2.019201,17.97255,0.7382075,0.1123492,0,1.490589,0,0,0.5286117,1
