GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001040274,0.05127522,5.940179,0,0.008631933,0,0,0,0,0.05127522,1
2,Salmon_sharks,0.227338,0.1030857,5.931993,0.4895526,0.01737792,0.05046588,0,0,0,0.05261984,0.5104474
3,Resident_orca,0.01516111,0.04931568,8.852702,0,0.005570693,0,0,0,0,0.04931568,1
4,Sleeper_sharks,0.1111457,0.0694456,3.690624,0,0.01881676,0,0,0,0,0.0694456,1
5,Halibut,0.6668684,0.3176735,1.780651,0.257025,0.178403,0.02570901,0.05594103,0,0,0.2360235,0.919071
6,Pinnipeds,0.07045117,0.06066639,25.68121,0.8330795,0.002362287,0.009365026,0.0411749,0,0,0.01012646,0.8456308
7,Porpoise,0.01504492,0.1492091,28.94078,0.9460093,0.005155669,0.0002677262,0.1408854,0,0,0.008055905,0.9982057
8,Lingcod,0.07781537,0.5888132,3.293548,0.8240998,0.1787778,0.02041306,0.4648278,0,0,0.1035723,0.9653319
9,Arrowtooth_L,3.97072,0.2477142,1.41738,0.140948,0.1747691,0.0003676644,0.03454717,0,0,0.2127994,0.9985158
10,Salmon_L,3.435635,1.54906,11.87287,0.6769516,0.1304705,0.541245,0.5073935,0,0,0.5004213,0.6505978
11,Pacific_cod,0.2970324,1.234211,4.12388,0.6707559,0.2992838,0.223384,0.60447,0,0,0.4063566,0.8190066
12,Sablefish,0.4745778,0.5507342,6.219702,0.9021975,0.08854672,0.03942516,0.4574459,0,0,0.05386319,0.9284135
13,Arrowtooth_S,0.2331319,0.2172807,3.225726,0.9651925,0.0673587,0,0.2097177,0,0,0.007562999,1
14,Spiny_dogfish,0.1593484,0.08993704,3.030146,0.763483,0.02968076,0,0.0686654,0,0,0.02127164,1
15,Avian_raptors,0.003351169,0.05010253,36.03739,0,0.001390293,0,0,0,0,0.05010253,1
16,Octopods,0.1560674,3.058263,11.64442,0.9546081,0.2626376,0.00148069,2.917962,0,0,0.1388204,0.9995158
17,Seabirds,0.02233574,0.167516,148.6844,0.676519,0.001126655,0,0.1133278,0,0,0.05418824,1
18,Deep_demersals,1.019546,1.013635,3.205654,0.9049219,0.3162023,0.002650077,0.9146106,0,0,0.09637444,0.9973856
19,Pollock_L,4.934799,1.314344,2.697944,0.556058,0.4871651,0.03301938,0.6978322,0,0,0.5834924,0.9748777
20,Rockfish,1.032143,0.3013003,3.407958,0.7780361,0.0884108,0.01328211,0.2211404,0,0,0.0668778,0.9559174
21,Baleen_whales,0.1471613,0.04988156,10.76222,0.08017951,0.004634878,0,0.003999479,0,0,0.04588208,1
22,Salmon_fry_S,0.817378,2.200369,27.03356,0.1642538,0.081394,0,0.3614191,0,0,1.83895,1
23,Nshore_demersal,4.294883,1.029898,4.266737,0.7532277,0.2413784,3.741433E-05,0.7757102,0,0,0.2541504,0.9999637
24,Squids,3.00635,2.937295,15.3735,0.9273764,0.1910622,3.898565E-05,2.723939,0,0,0.2133168,0.9999867
25,Eulachon,1.083677,2.508419,17.59714,0.6782044,0.142547,0.0001205649,1.7011,0,0,0.8071983,0.999952
26,Sea_otters,0.04258551,0.1269629,116.6567,0.005475711,0.001088346,4.168649E-06,0.0006910433,0,0,0.1262677,0.9999672
27,Deep_epibenthos,30.18723,2.968096,9.650185,0.9202204,0.3075688,0.0001548603,2.731147,0,0,0.2367936,0.9999478
28,Capelin,0.4427682,3.490048,17.97497,0.5565702,0.1941615,0.0001449763,1.942312,0,0,1.547591,0.9999585
29,Herring_L,3.032948,0.3897063,3.350989,0.9413834,0.1162959,0.0003477512,0.3665152,0,0,0.02284325,0.9991077
30,Pollock_S,0.6302571,2.344726,7.549061,0.3751311,0.3105984,0,0.8795798,0,0,1.465147,1
31,Invert_eat_seaduck,0.000270363,0.1974595,151.611,0.7624227,0.001302409,0,0.1505476,0,0,0.0469119,1
32,Oystercatchers,0.000305367,0.2881741,150.2916,0.9606851,0.001917433,0,0.2768446,0,0,0.01132954,1
33,Sandlance,0.5906252,1.975727,17.84734,0.7553877,0.1107015,0,1.49244,0,0,0.483287,1
34,Sunflower_stars,0.3702469,2.014121,9.924433,0.9551926,0.2029457,0,1.923873,0,0,0.09024759,1
35,Pisaster_Evasterias,1.01717,2.02261,10.18132,0.5817053,0.1986589,0,1.176563,0,0,0.8460471,1
36,Leather_stars,1.018077,1.998873,10.28179,0.5392646,0.194409,0,1.077921,0,0,0.9209514,1
37,Cucumbers,0.5366396,0.6065515,3.426261,0.7526365,0.1770301,1.399449E-07,0.4565127,0,0,0.1500387,0.9999998
38,Urchins,0.6237289,0.6009647,2.821364,0.7426904,0.213005,3.110326E-07,0.4463304,0,0,0.154634,0.9999995
39,Helmet_crab,0.8140619,1.975344,9.950791,0.9175716,0.1985113,0,1.81252,0,0,0.1628244,1
40,Herring_S,1.883827,1.417851,7.738196,0.8390366,0.1832276,0,1.189629,0,0,0.2282221,1
41,Jellies,6.519865,5.026063,29.47113,0.05498592,0.1705419,0,0.2763627,0,0,4.7497,1
42,Deep_infauna_S,49.27594,2.994202,23.46419,0.9088209,0.1276073,0,2.721194,0,0,0.2730086,1
43,Zoopl_near_onmiv,0.1092018,7.788538,26.66037,0.6852903,0.2921391,0,5.337409,0,0,2.451129,1
44,Zoop_omniv,24.79147,11.92698,22.03292,0.8258417,0.5413254,0,9.849798,0,0,2.077183,1
45,Shallow_infauna_S,50.87953,3.752801,22.96751,0.9197555,0.1633961,0,3.451659,0,0,0.3011416,1
46,Meiofauna,4.426948,4.487305,22.22449,0.9385018,0.2019081,0,4.211344,0,0,0.2759613,1
47,Deep_infauna_L,27.8794,0.5891579,23.13843,0.9479824,0.02546231,0,0.5585114,0,0,0.03064656,1
48,Snail_crust_S,19.68864,2.318584,9.843043,0.9646008,0.2355556,8.199041E-07,2.236507,0,0,0.08207601,0.9999996
49,Mussels,8.637105,2.38426,10.0223,0.3787409,0.2378955,4.632478E-07,0.9030163,0,0,1.481243,0.9999998
50,Barnacles,8.807438,2.330598,9.85712,0.3411238,0.236438,0,0.7950224,0,0,1.535575,1
51,Shallow_infauna_clams,12.4268,0.6076093,23.23278,0.6143129,0.0261531,3.990782E-05,0.3732224,0,0,0.2343471,0.9999343
52,Zoopl_near_herb,2.418973,26.84764,89.01071,0.8156036,0.3016226,0,21.89703,0,0,4.950608,1
53,Zoopl_herb,29.66559,24.25576,51.28286,0.6841909,0.4729798,0,16.59557,0,0,7.660189,1
54,Phyto_near,5.643988,189.7068,0,0.9371468,-9999,0,177.7831,0,0,11.92368,1
55,Phyto_off,10.438,192.7717,0,0.9685538,-9999,0,186.7098,0,0,6.061943,1
56,Fucus,24.89203,3.805041,0,0.02120412,-9999,0,0.08068254,0,0,3.724359,1
57,Subtidal_kelps,24.3355,4.053997,0,0.1912617,-9999,0,0.7753743,0,0,3.278623,1
58,Macroalgae_other,25.32484,3.964461,0,0.2792977,-9999,0,1.107265,0,0,2.857196,1
59,Eelgrass,24.61514,4.017305,0,0,-9999,0,0,0,0,4.017305,1
60,Nekton_falls,2,-9999,-9999,0.7390265,-9999,0,0,0,-1.25,-2609.474,1
61,Inshore_detritus,19.52,-9999,-9999,0.7096556,-9999,0,0,0,-0.2459016,-2903.153,1
62,Offshore_detritus,114.48,-9999,-9999,0.5916352,-9999,0,0,0,-0.04192872,-4083.239,1
