Predator_overlap,"Halibut: Arrowtooth_L","Halibut: Pacific_cod","Halibut: Octopods","Pinnipeds: Porpoise","Lingcod: Arrowtooth_S","Lingcod: Deep_demersals","Lingcod: Rockfish","Arrowtooth_L: Pacific_cod","Arrowtooth_L: Octopods","Pacific_cod: Sablefish","Pacific_cod: Pollock_L","Pacific_cod: Rockfish","Pacific_cod: Nshore_demersal","Sablefish: Spiny_dogfish","Sablefish: Rockfish","Arrowtooth_S: Deep_demersals","Arrowtooth_S: Rockfish","Arrowtooth_S: Nshore_demersal","Arrowtooth_S: Herring_L","Spiny_dogfish: Rockfish","Octopods: Deep_demersals","Octopods: Pollock_L","Octopods: Nshore_demersal","Seabirds: Oystercatchers","Deep_demersals: Pollock_L","Deep_demersals: Rockfish","Deep_demersals: Nshore_demersal","Pollock_L: Salmon_fry_S","Pollock_L: Nshore_demersal","Pollock_L: Eulachon","Pollock_L: Capelin","Pollock_L: Herring_L","Pollock_L: Pollock_S","Pollock_L: Herring_S","Rockfish: Nshore_demersal","Rockfish: Herring_L","Salmon_fry_S: Eulachon","Salmon_fry_S: Capelin","Salmon_fry_S: Herring_L","Salmon_fry_S: Sandlance","Salmon_fry_S: Herring_S","Salmon_fry_S: Zoopl_near_onmiv","Nshore_demersal: Capelin","Nshore_demersal: Herring_L","Nshore_demersal: Sandlance","Nshore_demersal: Sunflower_stars","Nshore_demersal: Pisaster_Evasterias","Nshore_demersal: Leather_stars","Nshore_demersal: Helmet_crab","Squids: Deep_infauna_S","Eulachon: Capelin","Eulachon: Herring_L","Eulachon: Sandlance","Eulachon: Jellies","Deep_epibenthos: Deep_infauna_S","Deep_epibenthos: Meiofauna","Deep_epibenthos: Deep_infauna_L","Capelin: Herring_L","Capelin: Pollock_S","Capelin: Sandlance","Capelin: Herring_S","Capelin: Jellies","Capelin: Zoopl_near_onmiv","Capelin: Zoop_omniv","Herring_L: Pollock_S","Herring_L: Sandlance","Herring_L: Herring_S","Pollock_S: Herring_S","Sandlance: Herring_S","Sandlance: Jellies","Sandlance: Zoopl_near_onmiv","Sandlance: Zoop_omniv","Sunflower_stars: Pisaster_Evasterias","Sunflower_stars: Leather_stars","Pisaster_Evasterias: Leather_stars","Pisaster_Evasterias: Helmet_crab","Leather_stars: Helmet_crab","Cucumbers: Snail_crust_S","Cucumbers: Mussels","Cucumbers: Barnacles","Urchins: Helmet_crab","Urchins: Mussels","Urchins: Shallow_infauna_clams","Helmet_crab: Snail_crust_S","Helmet_crab: Shallow_infauna_clams","Herring_S: Jellies","Herring_S: Zoopl_near_onmiv","Herring_S: Zoop_omniv","Jellies: Zoopl_near_onmiv","Jellies: Zoop_omniv","Deep_infauna_S: Meiofauna","Deep_infauna_S: Deep_infauna_L","Zoopl_near_onmiv: Zoop_omniv","Zoop_omniv: Zoopl_herb","Meiofauna: Deep_infauna_L","Snail_crust_S: Mussels","Snail_crust_S: Barnacles","Snail_crust_S: Zoopl_near_herb","Mussels: Barnacles","Mussels: Shallow_infauna_clams","Mussels: Zoopl_near_herb","Barnacles: Zoopl_near_herb"
0.171867579221725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977479815483093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.172877818346024,,,0.278223931789398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.182790607213974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495961993932724
0.184856340289116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26145926117897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.188234910368919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748878538608551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.189839586615562,,,,,,,,,,,,,,,,,,,0.213873296976089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.193853661417961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91519570350647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.197321176528931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31461238861084,,,,,,,,,,,,,
0.200203195214272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961740553379059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.202804729342461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.470428496599197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.223489105701447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418904453516006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231049224734306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106866501271725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.233853399753571,,,,,,,,0.283894568681717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238963410258293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141191110014915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.241015538573265,,0.517414271831512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.258926600217819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157508924603462,,,,,,,,,,,,,,,,,,,,,
0.267199248075485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915919959545135,,,,,,,,,,,,,,,,,
0.269183188676834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26387220621109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.270731747150421,,,,,,,,,,,,,,,,,,0.338768690824509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28119969367981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517991900444031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.286586999893188,,,,,,,,,,,,,,,,,,,,,,,,,0.353259205818176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.290004163980484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906026482582092,,,,,,,,,,,,,,,,,,
0.290989339351654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210124596953392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298332422971725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993313789367676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.302818715572357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11877079308033,
0.308766096830368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311896920204163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.325955122709274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.955917537212372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.328253090381622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867434740066528,,,,,
0.329749673604965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543616652488708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.332558393478394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318706899881363,,,,,,,,,,,,,,,
0.335524946451187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.871009290218353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.338422060012817,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257830947637558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.338627576828003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331053376197815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.369931191205978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114620022475719,,,,
0.38846418261528,,,,,,,,,,,,,,,,,,,,,,,0.63502824306488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.409297317266464,,,,,,,,,,0.374616384506226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.443634569644928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111724346876144,,,,,,,,,
0.464824348688126,,,,,,,,,,,,,,,,,,,,0.704516351222992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.501884341239929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.815506756305695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.505517184734344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894822597503662,,,,,,,,,,,,,,,,,,,,,,,,
0.507503092288971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295038044452667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
