GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009773726,0.05068891,6.111707,0,0.00829374,0,0,0,0,0.05068891,1
2,Salmon_sharks,0.2186709,0.09961207,6.029652,0.5267044,0.01652037,0.05246611,0,0,0,0.04714596,0.4732956
3,Resident_orca,0.01521282,0.04941553,8.670032,0,0.005699579,0,0,0,0,0.04941553,1
4,Sleeper_sharks,0.1129989,0.07161357,3.657936,0,0.01957759,0,0,0,0,0.07161357,1
5,Halibut,0.6490921,0.3206115,1.692412,0.260971,0.1894405,0.02641308,0.05725721,0,0,0.2369412,0.9176165
6,Pinnipeds,0.07263566,0.05995705,25.67059,0.7953798,0.002335632,0.009083376,0.03860525,0,0,0.01226842,0.8485019
7,Porpoise,0.01487963,0.1465867,29.22067,0.9412343,0.005016543,0.0002707003,0.1377018,0,0,0.008614274,0.9981533
8,Lingcod,0.07767347,0.5604642,3.310396,0.8687193,0.1693043,0.02045036,0.4664358,0,0,0.07357814,0.9635118
9,Arrowtooth_L,3.927943,0.2572652,1.410721,0.1380316,0.1823644,0.0003716684,0.03513905,0,0,0.2217545,0.9985553
10,Salmon_L,3.434189,1.593306,11.88688,0.6530651,0.1340391,0.5414728,0.4990598,0,0,0.5527735,0.6601577
11,Pacific_cod,0.3046101,1.222969,3.976665,0.6596417,0.3075363,0.217827,0.5888941,0,0,0.4162476,0.8218867
12,Sablefish,0.4779837,0.5700564,6.394025,0.8562483,0.08915454,0.03914423,0.4489655,0,0,0.0819466,0.9313327
13,Arrowtooth_S,0.2442985,0.2140497,3.184457,0.9173813,0.06721702,0,0.1963652,0,0,0.0176845,1
14,Spiny_dogfish,0.1592296,0.08963308,2.967362,0.7495561,0.03020632,0,0.06718501,0,0,0.02244806,1
15,Avian_raptors,0.003307633,0.05027686,36.29316,0,0.001385299,0,0,0,0,0.05027686,1
16,Octopods,0.1547361,3.109159,11.57375,0.9349958,0.2686388,0.001493429,2.905557,0,0,0.2021085,0.9995196
17,Seabirds,0.02196595,0.1675472,150.2829,0.6832255,0.001114878,0,0.1144725,0,0,0.05307466,1
18,Deep_demersals,0.9961791,1.007374,3.280052,0.9306343,0.3071212,0.002712238,0.9347841,0,0,0.06987721,0.9973076
19,Pollock_L,4.826672,1.304481,2.721799,0.5676841,0.4792717,0.03375908,0.7067741,0,0,0.563948,0.9741207
