GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009828289,0.04862437,5.978848,0,0.008132732,0,0,0,0,0.04862437,1
2,Salmon_sharks,0.2168632,0.1016808,6.124642,0.5202898,0.01660191,0.05290346,0,0,0,0.0487773,0.4797102
3,Resident_orca,0.01480072,0.05006918,8.313185,0,0.006022864,0,0,0,0,0.05006918,1
4,Sleeper_sharks,0.1119277,0.07067236,3.661327,0,0.01930239,0,0,0,0,0.07067236,1
5,Halibut,0.695188,0.3298913,1.757711,0.2359006,0.1876823,0.02466171,0.05315984,0,0,0.2520697,0.9252429
6,Pinnipeds,0.07338811,0.06074602,25.61982,0.7667619,0.002371055,0.008990245,0.03758749,0,0,0.01416829,0.8520027
7,Porpoise,0.01478455,0.1542965,28.92563,0.885334,0.005334249,0.0002724412,0.1363315,0,0,0.01769257,0.9982343
8,Lingcod,0.07610682,0.5755618,3.355497,0.8515702,0.171528,0.02087132,0.4692599,0,0,0.08543053,0.9637375
9,Arrowtooth_L,3.856169,0.2528669,1.465213,0.1419435,0.1725803,0.0003785861,0.03551423,0,0,0.2169741,0.9985029
10,Salmon_L,3.402909,1.498183,11.5927,0.7047684,0.129235,0.5464501,0.5094221,0,0,0.442311,0.6352581
11,Pacific_cod,0.3017001,1.179242,4.050228,0.6905338,0.2911544,0.219928,0.5943782,0,0,0.3649354,0.8135005
12,Sablefish,0.474353,0.5717025,6.337753,0.8609215,0.09020587,0.03944385,0.4527472,0,0,0.07951153,0.9310064
13,Arrowtooth_S,0.2347313,0.2217633,3.323206,0.93149,0.06673174,0,0.2065704,0,0,0.01519301,1
14,Spiny_dogfish,0.1585275,0.09126879,2.986852,0.7448225,0.03055685,0,0.06797905,0,0,0.02328974,1
15,Avian_raptors,0.00332673,0.05122678,36.72069,0,0.001395039,0,0,0,0,0.05122678,1
16,Octopods,0.1499941,3.134105,11.94295,0.9695783,0.2624229,0.001540643,3.03722,0,0,0.09534473,0.9995084
17,Seabirds,0.02202814,0.1686881,154.0351,0.6880941,0.001095128,0,0.1160733,0,0,0.05261482,1
18,Deep_demersals,0.9998294,1.031099,3.215736,0.9046788,0.3206417,0.002702336,0.9301109,0,0,0.09828563,0.9973792
19,Pollock_L,4.975746,1.32584,2.631522,0.5539993,0.5038303,0.03274766,0.7017671,0,0,0.5913258,0.9753004
20,Rockfish,1.02577,0.3010689,3.448693,0.7832467,0.08729942,0.01336463,0.2224466,0,0,0.06525768,0.9556094
21,Baleen_whales,0.1508711,0.05134405,10.73339,0.07225189,0.004783582,0,0.003709705,0,0,0.04763434,1
22,Salmon_fry_S,0.7704622,2.219936,26.67306,0.1736882,0.08322762,0,0.3855767,0,0,1.834359,1
23,Nshore_demersal,4.089097,0.998136,4.230372,0.8129823,0.2359452,3.929723E-05,0.8114277,0,0,0.1866691,0.9999606
24,Squids,3.040855,3.026954,15.07217,0.915967,0.2008307,3.854328E-05,2.772551,0,0,0.2543639,0.9999872
25,Eulachon,1.121387,2.538177,18.24474,0.6414005,0.1391183,0.0001165105,1.627871,0,0,0.9101891,0.9999541
