GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009932478,0.05085603,5.89349,0,0.008629187,0,0,0,0,0.05085603,1
2,Salmon_sharks,0.2213791,0.1002252,5.876822,0.5170786,0.01705431,0.05182428,0,0,0,0.04840087,0.4829215
3,Resident_orca,0.01492773,0.05128821,8.829325,0,0.005808848,0,0,0,0,0.05128821,1
4,Sleeper_sharks,0.1082558,0.07066708,3.690778,0,0.01914693,0,0,0,0,0.07066708,1
5,Halibut,0.6941761,0.3242199,1.699939,0.2395909,0.1907244,0.02469766,0.05298247,0,0,0.2465398,0.9238244
6,Pinnipeds,0.07202154,0.05831726,25.96137,0.8113369,0.002246308,0.009160829,0.03815411,0,0,0.01100232,0.8429139
7,Porpoise,0.01486993,0.1555637,29.07887,0.8697459,0.005349715,0.0002708769,0.13503,0,0,0.02026282,0.9982587
8,Lingcod,0.07823827,0.6019777,3.359731,0.7602094,0.1791744,0.02030272,0.4373264,0,0,0.1443486,0.9662733
9,Arrowtooth_L,3.831485,0.2538209,1.449683,0.1388284,0.1750872,0.0003810251,0.03485654,0,0,0.2185834,0.9984989
10,Salmon_L,3.309273,1.574524,11.61592,0.6857311,0.1355488,0.5619119,0.5177878,0,0,0.4948239,0.6431226
11,Pacific_cod,0.3052999,1.210132,3.895859,0.6659456,0.3106201,0.2173348,0.5885475,0,0,0.4042499,0.8204041
12,Sablefish,0.4784248,0.555165,6.466359,0.870275,0.08585434,0.03910814,0.4440381,0,0,0.0720188,0.9295558
13,Arrowtooth_S,0.2325989,0.2104028,3.279426,0.9764274,0.06415841,0,0.205443,0,0,0.004959733,1
14,Spiny_dogfish,0.1592274,0.0921029,3.0157,0.7197821,0.03054113,0,0.06629402,0,0,0.02580888,1
15,Avian_raptors,0.003322768,0.04830413,36.64264,0,0.001318249,0,0,0,0,0.04830413,1
16,Octopods,0.1569905,3.037596,11.55336,0.9430038,0.2629188,0.001471983,2.862992,0,0,0.1731315,0.9995154
17,Seabirds,0.02265757,0.1701336,151.9765,0.6610891,0.001119473,0,0.1124735,0,0,0.05766014,1
18,Deep_demersals,0.9930804,0.9988269,3.083614,0.9299915,0.3239144,0.002720701,0.9261798,0,0,0.06992639,0.9972761
19,Pollock_L,5.059292,1.245523,2.653156,0.575882,0.4694498,0.03220688,0.6850674,0,0,0.5282489,0.9741419
20,Rockfish,1.056104,0.2995164,3.502526,0.7478664,0.0855144,0.01298076,0.2110175,0,0,0.07551815,0.9566609
21,Baleen_whales,0.1462226,0.04980285,10.60037,0.07656166,0.00469822,0,0.003812989,0,0,0.04598986,1
22,Salmon_fry_S,0.8017877,2.172535,26.28097,0.1716526,0.08266571,0,0.3729213,0,0,1.799614,1
23,Nshore_demersal,4.173021,0.9960908,4.317054,0.7998835,0.2307339,3.850691E-05,0.7967181,0,0,0.1993342,0.9999613
24,Squids,3.062121,2.938751,14.55593,0.9574036,0.2018938,3.827559E-05,2.813532,0,0,0.1251802,0.9999869
25,Eulachon,1.125179,2.496011,17.74858,0.6582848,0.1406316,0.0001161179,1.64297,0,0,0.8529247,0.9999535
26,Sea_otters,0.04187428,0.1299385,116.6209,0.005156103,0.001114196,4.239452E-06,0.000665737,0,0,0.1292686,0.9999674
27,Deep_epibenthos,30.44708,3.040854,10.21053,0.9433773,0.2978155,0.0001535386,2.868519,0,0,0.1721815,0.9999495
28,Capelin,0.4446776,3.450866,18.18074,0.5528519,0.1898088,0.0001443538,1.907673,0,0,1.543048,0.9999582
29,Herring_L,3.04908,0.3978748,3.481937,0.9194354,0.1142682,0.0003459114,0.3654742,0,0,0.03205461,0.9991306
