GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001002161,0.04955179,5.792151,0,0.008554989,0,0,0,0,0.04955179,1
2,Salmon_sharks,0.2216284,0.1010593,6.107808,0.512234,0.01654591,0.05176599,0,0,0,0.04929326,0.487766
3,Resident_orca,0.01511338,0.05022857,8.784931,0,0.005717583,0,0,0,0,0.05022857,1
4,Sleeper_sharks,0.107975,0.07001972,3.750682,0,0.01866853,0,0,0,0,0.07001972,1
5,Halibut,0.6853174,0.3197984,1.786481,0.2485892,0.1790103,0.02501691,0.05448154,0,0,0.2403,0.9217729
6,Pinnipeds,0.0717615,0.05908356,25.39444,0.7982874,0.002326634,0.009194025,0.03797164,0,0,0.0119179,0.8443894
7,Porpoise,0.01502366,0.1470767,29.51583,0.90291,0.004982974,0.0002681052,0.1325289,0,0,0.01427967,0.9981771
8,Lingcod,0.07686254,0.5676207,3.263175,0.8834016,0.1739474,0.02066611,0.4807709,0,0,0.06618365,0.9635917
9,Arrowtooth_L,3.904078,0.257235,1.44878,0.1364232,0.1775529,0.0003739403,0.03471888,0,0,0.2221422,0.9985463
10,Salmon_L,3.455635,1.530298,12.00721,0.6832361,0.1274483,0.5381124,0.5074425,0,0,0.4847432,0.6483611
11,Pacific_cod,0.294086,1.230449,3.994909,0.6875082,0.3080043,0.2256221,0.6203219,0,0,0.3845054,0.8166344
12,Sablefish,0.4765015,0.5735335,6.344405,0.8687066,0.09039988,0.03926599,0.4589663,0,0,0.07530117,0.9315367
13,Arrowtooth_S,0.2432257,0.2165124,3.271753,0.9426821,0.06617628,0,0.2041024,0,0,0.01241003,1
14,Spiny_dogfish,0.1637971,0.08893588,3.068785,0.7539469,0.02898082,0,0.06705293,0,0,0.02188295,1
15,Avian_raptors,0.003361165,0.05117344,36.93505,0,0.001385498,0,0,0,0,0.05117344,1
16,Octopods,0.1604205,3.097773,11.49983,0.9217226,0.2693756,0.001440511,2.853847,0,0,0.2424857,0.999535
17,Seabirds,0.02213151,0.1712034,151.0957,0.6853631,0.001133079,0,0.1173365,0,0,0.05386692,1
18,Deep_demersals,1.005918,0.9783749,3.328514,0.9636686,0.2939374,0.002685981,0.9401432,0,0,0.03554574,0.9972547
19,Pollock_L,5.012194,1.316191,2.739151,0.5527393,0.4805105,0.03250952,0.695001,0,0,0.5886805,0.9753003
20,Rockfish,1.053174,0.3007076,3.397959,0.7723178,0.08849655,0.01301688,0.2192249,0,0,0.06846578,0.9567125
21,Baleen_whales,0.1425755,0.04734142,10.85506,0.08191077,0.00436123,0,0.003877772,0,0,0.04346364,1
22,Salmon_fry_S,0.8171366,2.244368,27.51404,0.1636213,0.08157174,0,0.3672264,0,0,1.877141,1
23,Nshore_demersal,4.20265,1.012219,4.181057,0.780201,0.2420965,3.823544E-05,0.7896963,0,0,0.2224849,0.9999622
24,Squids,3.085249,2.971445,15.02587,0.9278262,0.1977552,3.798866E-05,2.756946,0,0,0.2144606,0.9999872
25,Eulachon,1.110716,2.47958,17.93392,0.6832903,0.1382621,0.0001176299,1.694155,0,0,0.7853072,0.9999526
26,Sea_otters,0.04215218,0.1301709,113.5304,0.005070413,0.001146573,4.211502E-06,0.0006558086,0,0,0.1295109,0.9999676
27,Deep_epibenthos,29.51957,2.975246,10.32815,0.9782902,0.2880717,0.0001583628,2.910496,0,0,0.064592,0.9999468
28,Capelin,0.4449511,3.540699,17.78798,0.5547893,0.1990501,0.0001442651,1.964198,0,0,1.576357,0.9999592
29,Herring_L,2.914528,0.3937454,3.376303,0.9753667,0.1166203,0.0003618806,0.3836842,0,0,0.009699267,0.999081
30,Pollock_S,0.6234082,2.252376,7.609801,0.3977553,0.2959836,0,0.8958943,0,0,1.356481,1
31,Invert_eat_seaduck,0.0002717063,0.2013603,155.2013,0.6988397,0.001297414,0,0.1407186,0,0,0.06064174,1
32,Oystercatchers,0.0003080528,0.3042515,152.1459,0.9272121,0.001999736,0,0.2821057,0,0,0.02214582,1
33,Sandlance,0.6026466,2.011838,17.78724,0.7267829,0.1131057,0,1.462169,0,0,0.5496685,1
34,Sunflower_stars,0.378149,1.924312,10.29931,0.9692339,0.1868389,0,1.865108,0,0,0.05920351,1
35,Pisaster_Evasterias,0.9885211,1.97947,9.881073,0.6057376,0.2003294,0,1.199039,0,0,0.7804305,1
36,Leather_stars,1.00582,1.98543,9.934719,0.5456048,0.1998476,0,1.08326,0,0,0.9021699,1
37,Cucumbers,0.5486093,0.5779005,3.472041,0.7461124,0.166444,1.368916E-07,0.4311786,0,0,0.1467218,0.9999998
38,Urchins,0.6035204,0.5942618,2.863719,0.74857,0.207514,3.214473E-07,0.4448462,0,0,0.1494153,0.9999995
39,Helmet_crab,0.8385202,1.938364,10.27977,0.8957041,0.188561,0,1.736201,0,0,0.2021635,1
40,Herring_S,1.87836,1.435758,7.820908,0.8414729,0.1835795,0,1.208151,0,0,0.2276066,1
41,Jellies,6.264007,5.041296,29.24534,0.05822269,0.1723794,0,0.2935178,0,0,4.747778,1
42,Deep_infauna_S,48.13351,2.9781,23.0462,0.9507865,0.129223,0,2.831537,0,0,0.1465628,1
43,Zoopl_near_onmiv,0.1091469,7.845324,24.99549,0.6737806,0.3138696,0,5.286027,0,0,2.559297,1
44,Zoop_omniv,25.38693,11.78348,21.38463,0.8001159,0.5510258,0,9.42815,0,0,2.355331,1
45,Shallow_infauna_S,51.36759,3.732835,22.91462,0.9224951,0.1629018,0,3.443521,0,0,0.2893131,1
46,Meiofauna,4.52821,4.611481,22.53604,0.9299138,0.2046269,0,4.28828,0,0,0.3232011,1
47,Deep_infauna_L,28.11602,0.5854516,23.11476,0.9867201,0.02532805,0,0.5776769,0,0,0.007774713,1
48,Snail_crust_S,18.52624,2.360365,9.708521,0.9710704,0.2431231,8.713477E-07,2.29208,0,0,0.06828441,0.9999996
49,Mussels,8.965961,2.295709,9.97511,0.3671102,0.2301437,4.462567E-07,0.8427777,0,0,1.45293,0.9999998
50,Barnacles,8.74546,2.282689,10.14905,0.3293568,0.2249165,0,0.7518192,0,0,1.53087,1
51,Shallow_infauna_clams,12.78579,0.6127148,23.56382,0.5914722,0.02600235,3.878731E-05,0.3623649,0,0,0.250311,0.9999367
52,Zoopl_near_herb,2.479441,26.90136,89.15762,0.7972664,0.3017281,0,21.44755,0,0,5.453811,1
53,Zoopl_herb,29.37762,24.30564,50.63678,0.6758763,0.4799998,0,16.42761,0,0,7.878036,1
54,Phyto_near,5.640656,187.3163,0,0.9607888,-9999,0,179.9715,0,0,7.344901,1
55,Phyto_off,10.90989,185.9434,0,0.9424092,-9999,0,175.2348,0,0,10.70862,1
56,Fucus,24.27706,3.950297,0,0.01947577,-9999,0,0.07693505,0,0,3.873362,1
57,Subtidal_kelps,24.4152,3.940416,0,0.1930406,-9999,0,0.7606602,0,0,3.179756,1
58,Macroalgae_other,24.93994,4.083184,0,0.2628185,-9999,0,1.073137,0,0,3.010047,1
59,Eelgrass,24.4754,4.024157,0,0,-9999,0,0,0,0,4.024157,1
60,Nekton_falls,2,-9999,-9999,0.6985245,-9999,0,0,0,-1.25,-3014.453,1
61,Inshore_detritus,19.52,-9999,-9999,0.7213134,-9999,0,0,0,-0.2459016,-2786.588,1
62,Offshore_detritus,114.48,-9999,-9999,0.5817813,-9999,0,0,0,-0.04192872,-4181.769,1
