GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009968305,0.05039946,6.179221,0,0.008156281,0,0,0,0,0.05039946,1
2,Salmon_sharks,0.2204347,0.1000168,6.003735,0.5203759,0.01665909,0.05204631,0,0,0,0.04797045,0.4796241
3,Resident_orca,0.0148039,0.05085442,8.460517,0,0.006010794,0,0,0,0,0.05085442,1
4,Sleeper_sharks,0.1105534,0.07145951,3.516092,0,0.02032356,0,0,0,0,0.07145951,1
5,Halibut,0.6663501,0.3303485,1.671972,0.2358464,0.1975801,0.025729,0.0521825,0,0,0.252437,0.9221156
6,Pinnipeds,0.07057221,0.05998568,24.62082,0.838895,0.00243638,0.009348963,0.04097272,0,0,0.009663992,0.8441467
7,Porpoise,0.01488278,0.1534262,29.27584,0.9270596,0.00524071,0.0002706431,0.1419646,0,0,0.01119097,0.998236
8,Lingcod,0.0766613,0.5872631,3.346759,0.8375881,0.1754722,0.02072036,0.4711643,0,0,0.09537853,0.9647171
9,Arrowtooth_L,3.904875,0.2476088,1.412505,0.1361945,0.1752976,0.000373864,0.0333491,0,0,0.2138859,0.9984901
10,Salmon_L,3.434279,1.584223,11.78513,0.6528922,0.1344255,0.5414587,0.492868,0,0,0.5498961,0.6582181
11,Pacific_cod,0.3056386,1.177231,3.993515,0.6758853,0.2947856,0.217094,0.5785791,0,0,0.3815579,0.8155893
12,Sablefish,0.4604381,0.5531664,6.424641,0.9117323,0.08610076,0.04063587,0.4637038,0,0,0.04882675,0.9265395
13,Arrowtooth_S,0.2285979,0.2143445,3.213371,0.961091,0.06670393,0,0.2060046,0,0,0.00833992,1
14,Spiny_dogfish,0.1615162,0.09129694,3.060108,0.7281857,0.02983455,0,0.06648113,0,0,0.02481581,1
15,Avian_raptors,0.00329914,0.05050007,36.70136,0,0.001375973,0,0,0,0,0.05050007,1
16,Octopods,0.1478706,3.120294,11.26148,0.9578803,0.2770767,0.001562768,2.987306,0,0,0.131426,0.9994991
17,Seabirds,0.02217858,0.1692134,149.8448,0.6761502,0.001129257,0,0.1144136,0,0,0.05479971,1
18,Deep_demersals,1.005015,1.000627,3.254807,0.9174592,0.3074305,0.002688392,0.9153458,0,0,0.08259255,0.9973133
19,Pollock_L,4.776663,1.287617,2.694152,0.5746514,0.4779303,0.03411252,0.7058181,0,0,0.547686,0.9735072
20,Rockfish,1.047212,0.2986927,3.435728,0.7615333,0.08693723,0.01309098,0.2143734,0,0,0.07122825,0.9561724
21,Baleen_whales,0.1516204,0.05020402,10.98929,0.07707417,0.00456845,0,0.003869433,0,0,0.04633458,1
22,Salmon_fry_S,0.8466347,2.194586,26.6598,0.1564373,0.08231817,0,0.3433152,0,0,1.851271,1
23,Nshore_demersal,4.102908,1.007402,4.218265,0.7861544,0.238819,3.916495E-05,0.7919343,0,0,0.2154284,0.9999611
24,Squids,3.014657,3.039109,14.60839,0.911203,0.2080386,3.887821E-05,2.769207,0,0,0.2698639,0.9999872
25,Eulachon,1.109229,2.473077,17.98022,0.6677687,0.1375443,0.0001177876,1.651325,0,0,0.8216336,0.9999524
26,Sea_otters,0.04326906,0.1274865,116.7391,0.005349997,0.001092064,4.102793E-06,0.0006779496,0,0,0.1268044,0.9999678
27,Deep_epibenthos,30.37117,2.996825,9.898004,0.9283182,0.3027706,0.0001539223,2.781853,0,0,0.2148178,0.9999486
28,Capelin,0.4506011,3.50754,18.52345,0.538562,0.1893568,0.0001424561,1.888885,0,0,1.618512,0.9999594
29,Herring_L,2.886443,0.3949826,3.450851,0.9727719,0.1144595,0.0003654017,0.3838625,0,0,0.01075461,0.9990749
30,Pollock_S,0.5845068,2.338376,7.596294,0.3967472,0.3078312,0,0.9277443,0,0,1.410632,1
31,Invert_eat_seaduck,0.0002778691,0.2000422,145.6973,0.7299063,0.001372998,0,0.146012,0,0,0.05403014,1
32,Oystercatchers,0.0002988325,0.2940119,150.5202,0.9647145,0.001953304,0,0.2836375,0,0,0.01037435,1
33,Sandlance,0.5976446,1.957919,18.4331,0.7571449,0.1062176,0,1.482428,0,0,0.4754905,1
34,Sunflower_stars,0.3572364,1.986844,10.15322,0.9546797,0.1956861,0,1.8968,0,0,0.09004444,1
35,Pisaster_Evasterias,1.02792,1.968737,9.728452,0.567464,0.202369,0,1.117188,0,0,0.8515497,1
36,Leather_stars,0.9967225,2.00096,9.94731,0.5251477,0.2011559,0,1.0508,0,0,0.9501606,1
