GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001027313,0.05118142,6.082769,0,0.008414165,0,0,0,0,0.05118142,1
2,Salmon_sharks,0.2190976,0.1024467,5.815504,0.5111335,0.01761613,0.05236394,0,0,0,0.05008276,0.4888665
3,Resident_orca,0.01502593,0.04814401,8.541514,0,0.005636473,0,0,0,0,0.04814401,1
4,Sleeper_sharks,0.11023,0.07048204,3.698912,0,0.0190548,0,0,0,0,0.07048204,1
5,Halibut,0.6635545,0.3227266,1.72975,0.2515174,0.1865741,0.0258374,0.05533397,0,0,0.2415552,0.9199403
6,Pinnipeds,0.07277432,0.06039312,25.9925,0.817557,0.002323482,0.009066069,0.04030875,0,0,0.0110183,0.8498824
7,Porpoise,0.0148965,0.1472857,28.80862,0.9787759,0.005112557,0.0002703937,0.1438893,0,0,0.003126013,0.9981642
8,Lingcod,0.07630409,0.5735116,3.412647,0.8556059,0.1680548,0.02081736,0.4698826,0,0,0.08281169,0.9637019
9,Arrowtooth_L,3.852522,0.2512271,1.447336,0.1420416,0.1735789,0.0003789445,0.03530575,0,0,0.2155423,0.9984916
10,Salmon_L,3.532284,1.578077,11.82144,0.6363859,0.1334928,0.5264356,0.4778305,0,0,0.5738112,0.666407
11,Pacific_cod,0.29652,1.203586,4.017992,0.6843128,0.299549,0.2237701,0.5998591,0,0,0.3799566,0.8140805
12,Sablefish,0.4573555,0.5531349,6.391776,0.9025688,0.08653853,0.04090976,0.4583325,0,0,0.05389258,0.9260402
13,Arrowtooth_S,0.2308781,0.2148733,3.283295,0.9634823,0.06544442,0,0.2070267,0,0,0.007846689,1
14,Spiny_dogfish,0.1574959,0.08955485,3.00661,0.732959,0.02978599,0,0.06564002,0,0,0.02391482,1
15,Avian_raptors,0.003230062,0.04999667,37.27696,0,0.001341222,0,0,0,0,0.04999667,1
16,Octopods,0.1503875,3.179071,11.79059,0.9425255,0.2696278,0.001536613,2.994819,0,0,0.1827155,0.9995167
17,Seabirds,0.02219492,0.1694245,148.6936,0.6713558,0.00113942,0,0.1137441,0,0,0.05568038,1
18,Deep_demersals,0.9845283,1.02718,3.275741,0.9136747,0.3135717,0.002744335,0.9357637,0,0,0.08867165,0.9973283
19,Pollock_L,5.020284,1.334477,2.636911,0.5338142,0.5060759,0.03245713,0.6799057,0,0,0.6221142,0.975678
20,Rockfish,1.035433,0.2962637,3.478807,0.78246,0.08516245,0.0132399,0.2185746,0,0,0.06444922,0.9553104
21,Baleen_whales,0.1479567,0.0497939,10.86026,0.08078729,0.004584965,0,0.004022714,0,0,0.04577118,1
22,Salmon_fry_S,0.8895556,2.280168,26.92975,0.1456039,0.08467098,0,0.3320013,0,0,1.948167,1
23,Nshore_demersal,4.148203,0.986846,4.314357,0.809876,0.2287353,3.87373E-05,0.7991843,0,0,0.1876231,0.9999607
24,Squids,2.973471,3.108625,15.22398,0.9033402,0.2041927,3.941673E-05,2.808107,0,0,0.3004792,0.9999873
25,Eulachon,1.113191,2.496583,18.07917,0.6754961,0.1380917,0.0001173684,1.686315,0,0,0.8101509,0.999953
26,Sea_otters,0.04301252,0.1298112,117.6737,0.005361664,0.001103146,4.127263E-06,0.000691877,0,0,0.1291152,0.9999682
27,Deep_epibenthos,30.31506,2.929759,9.864388,0.9491534,0.2970036,0.0001542072,2.780637,0,0,0.1489684,0.9999474
28,Capelin,0.4536513,3.514036,17.92348,0.5516272,0.1960577,0.0001414983,1.938296,0,0,1.575598,0.9999597
29,Herring_L,3.080471,0.3960438,3.371239,0.9127561,0.1174772,0.0003423864,0.361149,0,0,0.03455241,0.9991355
30,Pollock_S,0.6638371,2.359282,7.341942,0.3505123,0.3213431,0,0.8269576,0,0,1.532325,1
31,Invert_eat_seaduck,0.0002733658,0.1994218,151.9012,0.7550244,0.001312839,0,0.1505683,0,0,0.04885348,1
32,Oystercatchers,0.0002878923,0.3005586,147.4385,0.9740937,0.002038536,0,0.2927722,0,0,0.007786368,1
33,Sandlance,0.5903254,2.008302,17.94238,0.7611514,0.1119307,0,1.528622,0,0,0.4796802,1
34,Sunflower_stars,0.3665758,1.998706,9.9322,0.9538999,0.201235,0,1.906566,0,0,0.09214051,1
35,Pisaster_Evasterias,1.0145,1.991248,10.07646,0.5843903,0.1976138,0,1.163666,0,0,0.8275822,1
36,Leather_stars,0.9931858,2.055598,9.921538,0.5286615,0.2071854,0,1.086716,0,0,0.9688823,1
37,Cucumbers,0.5276804,0.600587,3.422816,0.7483771,0.1754657,1.42321E-07,0.4494654,0,0,0.1511214,0.9999998
38,Urchins,0.6146356,0.6001088,2.825734,0.7651397,0.2123727,3.156342E-07,0.4591668,0,0,0.1409417,0.9999995
39,Helmet_crab,0.8244951,1.977423,10.12513,0.8973038,0.1952986,0,1.774349,0,0,0.2030739,1
40,Herring_S,2.021104,1.443472,7.818114,0.7769495,0.1846318,0,1.121505,0,0,0.3219672,1
41,Jellies,6.587968,5.120621,29.56449,0.05667133,0.1732017,0,0.2901924,0,0,4.830429,1
42,Deep_infauna_S,48.98646,2.992426,22.68336,0.9182135,0.1319217,0,2.747686,0,0,0.2447399,1
43,Zoopl_near_onmiv,0.1037439,7.908767,26.16352,0.7210097,0.3022822,0,5.702298,0,0,2.20647,1
44,Zoop_omniv,25.3392,11.72335,22.44652,0.8131144,0.5222791,0,9.532425,0,0,2.190925,1
45,Shallow_infauna_S,52.03211,3.881754,23.15096,0.8962139,0.1676714,0,3.478882,0,0,0.4028719,1
46,Meiofauna,4.637387,4.393567,22.33342,0.9517974,0.1967261,0,4.181786,0,0,0.2117815,1
47,Deep_infauna_L,28.65681,0.5963979,22.44284,0.9337119,0.02657408,0,0.5568638,0,0,0.03953409,1
48,Snail_crust_S,19.50777,2.323277,10.09388,0.9636374,0.2301669,8.275063E-07,2.238796,0,0,0.08448035,0.9999996
49,Mussels,8.716499,2.268178,9.959479,0.3927726,0.2277406,4.590283E-07,0.8908777,0,0,1.3773,0.9999998
50,Barnacles,8.451064,2.270564,9.865418,0.363127,0.2301539,0,0.824503,0,0,1.446061,1
51,Shallow_infauna_clams,12.75605,0.6063581,23.33674,0.6036836,0.02598298,3.887773E-05,0.3660095,0,0,0.2403096,0.9999359
52,Zoopl_near_herb,2.486493,27.12667,90.93784,0.7902691,0.298299,0,21.43737,0,0,5.689299,1
53,Zoopl_herb,30.11013,24.27379,49.10004,0.6812075,0.4943742,0,16.53549,0,0,7.738301,1
54,Phyto_near,5.949391,181.8031,0,0.9575052,-9999,0,174.0774,0,0,7.725692,1
55,Phyto_off,10.61336,189.9989,0,0.9536717,-9999,0,181.1966,0,0,8.802326,1
56,Fucus,25.0405,3.934125,0,0.02069344,-9999,0,0.0814106,0,0,3.852715,1
57,Subtidal_kelps,25.90625,3.959565,0,0.1876712,-9999,0,0.7430961,0,0,3.216469,1
58,Macroalgae_other,25.0894,3.912324,0,0.2906192,-9999,0,1.136996,0,0,2.775328,1
59,Eelgrass,24.96318,3.97065,0,0,-9999,0,0,0,0,3.97065,1
60,Nekton_falls,2,-9999,-9999,0.7467913,-9999,0,0,0,-1.25,-2531.834,1
61,Inshore_detritus,19.52,-9999,-9999,0.7149753,-9999,0,0,0,-0.2459016,-2849.962,1
62,Offshore_detritus,114.48,-9999,-9999,0.577147,-9999,0,0,0,-0.04192872,-4228.107,1
