GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.00100088,0.05146389,6.099334,0,0.008437625,0,0,0,0,0.05146389,1
2,Salmon_sharks,0.2203072,0.1008253,6.00385,0.5165014,0.01679345,0.05207643,0,0,0,0.04874892,0.4834987
3,Resident_orca,0.01479071,0.05061037,8.664248,0,0.005841289,0,0,0,0,0.05061037,1
4,Sleeper_sharks,0.1108473,0.07049371,3.713077,0,0.01898525,0,0,0,0,0.07049371,1
5,Halibut,0.6765196,0.312669,1.717444,0.2573285,0.1820549,0.02534224,0.0551164,0,0,0.2322104,0.9189487
6,Pinnipeds,0.07070578,0.05915214,25.10901,0.8429435,0.002355813,0.009331303,0.04053061,0,0,0.009290229,0.8422491
7,Porpoise,0.01534915,0.1504523,28.21216,0.9084997,0.00533289,0.0002624198,0.1364235,0,0,0.01376643,0.9982558
8,Lingcod,0.07753931,0.5793445,3.361607,0.8065941,0.1723415,0.02048574,0.4468101,0,0,0.1120486,0.9646398
9,Arrowtooth_L,3.723758,0.2579506,1.427018,0.1446539,0.180762,0.000392048,0.0369215,0,0,0.220637,0.9984801
10,Salmon_L,3.419271,1.524911,11.48719,0.6843304,0.1327488,0.5438352,0.4997077,0,0,0.481368,0.6433659
11,Pacific_cod,0.2989824,1.176133,4.159172,0.7020923,0.2827806,0.2219271,0.6038269,0,0,0.3503791,0.8113078
12,Sablefish,0.4925091,0.5856699,6.49402,0.8059413,0.09018604,0.03798977,0.4340258,0,0,0.1136544,0.9351345
13,Arrowtooth_S,0.2331944,0.21749,3.221297,0.9531949,0.06751627,0,0.2073103,0,0,0.01017965,1
14,Spiny_dogfish,0.1641099,0.0887977,3.022061,0.7364364,0.02938316,0,0.06539385,0,0,0.02340384,1
15,Avian_raptors,0.003363763,0.05052522,35.47434,0,0.001424275,0,0,0,0,0.05052522,1
16,Octopods,0.1490023,3.070743,12.1691,0.9565296,0.2523393,0.001550898,2.935706,0,0,0.1334864,0.999495
17,Seabirds,0.02239462,0.1714628,150.0003,0.6513456,0.001143083,0,0.1116816,0,0,0.05978128,1
18,Deep_demersals,0.9767245,1.013624,3.191372,0.9378496,0.3176139,0.002766261,0.9478607,0,0,0.06299716,0.9972709
19,Pollock_L,4.826044,1.275357,2.672857,0.5784267,0.4771514,0.03376347,0.7039371,0,0,0.5376565,0.9735262
20,Rockfish,1.017833,0.3044832,3.455605,0.7617805,0.08811283,0.01346884,0.2184805,0,0,0.07253383,0.9557649
21,Baleen_whales,0.1497729,0.0495167,11.0214,0.07840241,0.004492776,0,0.003882229,0,0,0.04563447,1
22,Salmon_fry_S,0.7820143,2.159475,26.19374,0.1732599,0.08244243,0,0.3741504,0,0,1.785325,1
23,Nshore_demersal,4.137174,1.024048,4.199494,0.7649742,0.2438502,3.884056E-05,0.7833313,0,0,0.2406776,0.9999621
24,Squids,3.041015,3.01537,15.29422,0.91146,0.1971575,3.854125E-05,2.748351,0,0,0.2669808,0.9999872
25,Eulachon,1.090888,2.46212,17.56726,0.6783321,0.1401539,0.0001197679,1.670015,0,0,0.7919847,0.9999514
26,Sea_otters,0.04269061,0.1293369,117.0131,0.005297531,0.001105319,4.158385E-06,0.0006810076,0,0,0.1286517,0.9999679
27,Deep_epibenthos,30.02598,3.029461,10.00928,0.9290212,0.3026651,0.0001556919,2.814278,0,0,0.2150276,0.9999486
28,Capelin,0.4540674,3.541715,18.29406,0.5144166,0.1935992,0.0001413687,1.821776,0,0,1.719798,0.9999601
29,Herring_L,3.032339,0.4001878,3.393281,0.9120645,0.1179353,0.000347821,0.3646492,0,0,0.03519071,0.9991308
30,Pollock_S,0.5846457,2.366507,7.580079,0.3828049,0.3122009,0,0.9059106,0,0,1.460597,1
31,Invert_eat_seaduck,0.0002750898,0.2010545,151.4057,0.727026,0.001327919,0,0.1461719,0,0,0.05488266,1
32,Oystercatchers,0.0003158674,0.3000252,150.7616,0.8814257,0.001990064,0,0.2644499,0,0,0.03557526,1
33,Sandlance,0.607951,2.074885,18.09343,0.6840003,0.1146762,0,1.419222,0,0,0.6556631,1
34,Sunflower_stars,0.364868,1.975498,9.810148,0.9538442,0.201373,0,1.884318,0,0,0.09118062,1
35,Pisaster_Evasterias,1.033129,2.083476,10.03148,0.5365565,0.2076938,0,1.117903,0,0,0.9655735,1
36,Leather_stars,1.009613,1.976696,9.653864,0.5286521,0.204757,0,1.044985,0,0,0.9317117,1
37,Cucumbers,0.5208771,0.6002641,3.382691,0.7576797,0.1774516,1.441799E-07,0.4548078,0,0,0.1454562,0.9999998
38,Urchins,0.600285,0.6098009,2.914591,0.7622638,0.2092235,3.231798E-07,0.4648288,0,0,0.1449717,0.9999995
39,Helmet_crab,0.8108554,1.988701,9.84966,0.8895212,0.2019056,0,1.768992,0,0,0.2197094,1
40,Herring_S,2.032881,1.449036,7.868702,0.7479393,0.1841519,0,1.083791,0,0,0.365245,1
41,Jellies,6.502597,4.969526,29.97016,0.05288402,0.1658158,0,0.2628086,0,0,4.706717,1
42,Deep_infauna_S,47.53572,3.016074,22.47691,0.9299809,0.1341855,0,2.804891,0,0,0.2111827,1
43,Zoopl_near_onmiv,0.1124746,8.091841,26.35328,0.6473455,0.3070525,0,5.238216,0,0,2.853624,1
44,Zoop_omniv,25.30992,11.9235,22.39514,0.7868127,0.5324146,0,9.381559,0,0,2.541939,1
45,Shallow_infauna_S,51.84137,3.764875,22.6519,0.9041525,0.1662057,0,3.404021,0,0,0.3608538,1
46,Meiofauna,4.29369,4.465208,22.18646,0.9703978,0.2012582,0,4.333028,0,0,0.1321798,1
47,Deep_infauna_L,28.407,0.5976812,22.73003,0.9435256,0.02629479,0,0.5639275,0,0,0.03375368,1
48,Snail_crust_S,18.75449,2.331056,10.15186,0.9664265,0.2296185,8.607433E-07,2.252793,0,0,0.07826172,0.9999996
49,Mussels,8.456362,2.278518,10.0585,0.3999099,0.2265266,4.731491E-07,0.9112017,0,0,1.367316,0.9999998
50,Barnacles,8.779185,2.268688,9.793394,0.3500403,0.2316549,0,0.7941323,0,0,1.474556,1
51,Shallow_infauna_clams,12.57291,0.5962386,23.28356,0.6147712,0.02560771,3.944402E-05,0.3665109,0,0,0.2296883,0.9999338
52,Zoopl_near_herb,2.427878,27.16385,89.94608,0.7981008,0.3020014,0,21.67949,0,0,5.484358,1
53,Zoopl_herb,30.16859,24.18656,49.26723,0.6754072,0.4909259,0,16.33578,0,0,7.850782,1
54,Phyto_near,5.701845,191.7298,0,0.9235637,-9999,0,177.0747,0,0,14.65512,1
55,Phyto_off,10.61946,190.5607,0,0.9535041,-9999,0,181.7004,0,0,8.860283,1
56,Fucus,24.68278,3.974001,0,0.02012361,-9999,0,0.07997127,0,0,3.89403,1
57,Subtidal_kelps,25.10935,4.071559,0,0.1855856,-9999,0,0.755623,0,0,3.315937,1
58,Macroalgae_other,24.28256,3.947488,0,0.2905039,-9999,0,1.146761,0,0,2.800727,1
