GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001003453,0.05081514,5.996691,0,0.008473862,0,0,0,0,0.05081514,1
2,Salmon_sharks,0.2245108,0.1007624,6.161192,0.5071471,0.01635437,0.05110137,0,0,0,0.04966105,0.4928529
3,Resident_orca,0.01507288,0.05068509,8.693425,0,0.005830279,0,0,0,0,0.05068509,1
4,Sleeper_sharks,0.1095553,0.06995112,3.691954,0,0.01894691,0,0,0,0,0.06995112,1
5,Halibut,0.6794648,0.3255791,1.686502,0.2452961,0.1930499,0.02523239,0.05463091,0,0,0.2457158,0.9225
6,Pinnipeds,0.07119516,0.06036261,25.4969,0.810825,0.002367449,0.009267162,0.03967636,0,0,0.01141909,0.8464751
7,Porpoise,0.0148561,0.1534958,28.74383,0.9069073,0.005340131,0.000271129,0.1389353,0,0,0.01428933,0.9982336
8,Lingcod,0.07418419,0.5896581,3.28018,0.8447624,0.179764,0.02141225,0.4767088,0,0,0.09153709,0.963687
9,Arrowtooth_L,3.949096,0.2625487,1.424989,0.1321279,0.1842462,0.0003696775,0.03432033,0,0,0.2278587,0.998592
10,Salmon_L,3.454156,1.5606,12.11871,0.6716717,0.1287761,0.5383428,0.5098682,0,0,0.5123891,0.6550412
11,Pacific_cod,0.3042662,1.201354,3.981853,0.670682,0.3017073,0.2180732,0.5876533,0,0,0.3956276,0.8184772
12,Sablefish,0.4769436,0.5819753,6.46756,0.8583399,0.08998375,0.0392296,0.460303,0,0,0.08244267,0.9325923
13,Arrowtooth_S,0.2537086,0.214134,3.203393,0.893765,0.06684601,0,0.1913855,0,0,0.02274854,1
14,Spiny_dogfish,0.1639079,0.09243406,3.036132,0.7407698,0.03044467,0,0.06847236,0,0,0.0239617,1
15,Avian_raptors,0.003345283,0.05031639,36.97554,0,0.001360802,0,0,0,0,0.05031639,1
16,Octopods,0.1605727,3.011751,11.37382,0.9420413,0.2647968,0.001439145,2.835754,0,0,0.1745572,0.9995221
17,Seabirds,0.02264574,0.1668743,149.6225,0.6852687,0.001115302,0,0.1143537,0,0,0.05252055,1
18,Deep_demersals,0.9928555,1.017106,3.217344,0.9224908,0.3161323,0.002721317,0.93555,0,0,0.07883507,0.9973245
19,Pollock_L,4.988717,1.285614,2.677875,0.5653797,0.4800873,0.03266251,0.6941975,0,0,0.5587538,0.9745938
20,Rockfish,1.030516,0.2980313,3.398236,0.786746,0.08770178,0.01330308,0.2211719,0,0,0.06355636,0.9553635
21,Baleen_whales,0.1495982,0.04930588,10.77073,0.0777022,0.004577767,0,0.003831176,0,0,0.0454747,1
22,Salmon_fry_S,0.8347916,2.210614,27.55711,0.1615592,0.08021938,0,0.357145,0,0,1.853469,1
23,Nshore_demersal,4.14448,0.9918842,4.238801,0.8027089,0.2340011,3.877209E-05,0.7961555,0,0,0.1956899,0.9999609
24,Squids,3.048099,3.056697,14.55369,0.8775321,0.210029,3.845168E-05,2.682312,0,0,0.3743472,0.9999874
25,Eulachon,1.070115,2.494225,18.00672,0.7083099,0.1385164,0.0001220928,1.766563,0,0,0.7275409,0.9999511
26,Sea_otters,0.0413984,0.1294472,116.2782,0.005380647,0.001113254,4.288185E-06,0.0006922215,0,0,0.1287507,0.9999669
27,Deep_epibenthos,29.64998,2.987205,9.800049,0.9278829,0.3048153,0.0001576663,2.771618,0,0,0.2154287,0.9999472
28,Capelin,0.4472874,3.404224,18.08072,0.5739432,0.1882792,0.0001435115,1.953688,0,0,1.450393,0.9999579
29,Herring_L,2.95458,0.3951802,3.358234,0.9643208,0.117675,0.000356975,0.3807235,0,0,0.01409972,0.9990967
30,Pollock_S,0.6093967,2.342637,7.557355,0.3879511,0.3099811,0,0.9088286,0,0,1.433809,1
31,Invert_eat_seaduck,0.0002744679,0.2000787,150.4172,0.7217559,0.001330158,0,0.1444079,0,0,0.05567071,1
32,Oystercatchers,0.0003055267,0.3044233,148.0849,0.930955,0.002055736,0,0.2834044,0,0,0.02101891,1
33,Sandlance,0.5890161,1.984169,17.91277,0.7620018,0.1107684,0,1.511941,0,0,0.4722287,1
34,Sunflower_stars,0.3696688,2.015696,9.684491,0.9372663,0.2081365,0,1.889244,0,0,0.1264521,1
35,Pisaster_Evasterias,0.9936585,2.015853,9.849817,0.5852452,0.2046589,0,1.179768,0,0,0.8360848,1
36,Leather_stars,1.024056,1.992823,10.02217,0.5272599,0.1988415,0,1.050735,0,0,0.9420874,1
37,Cucumbers,0.5310541,0.6080977,3.465831,0.7317523,0.1754551,1.414168E-07,0.4449768,0,0,0.1631208,0.9999998
38,Urchins,0.6097392,0.582355,2.713369,0.7601272,0.2146243,3.181688E-07,0.4426636,0,0,0.1396911,0.9999995
39,Helmet_crab,0.7761055,2.045907,10.05671,0.9083138,0.203437,0,1.858325,0,0,0.1875815,1
40,Herring_S,2.039454,1.485655,7.875577,0.748976,0.1886408,0,1.11272,0,0,0.3729351,1
41,Jellies,6.316918,5.012197,29.31844,0.0589354,0.1709572,0,0.2953959,0,0,4.716802,1
42,Deep_infauna_S,49.35123,3.020401,23.15785,0.8944411,0.1304267,0,2.701571,0,0,0.3188303,1
43,Zoopl_near_onmiv,0.1103116,8.016199,26.28984,0.6523163,0.3049163,0,5.229098,0,0,2.787102,1
44,Zoop_omniv,24.82638,12.00506,22.11978,0.8054008,0.5427294,0,9.668881,0,0,2.336174,1
45,Shallow_infauna_S,51.2416,3.741462,22.85691,0.9180455,0.1636906,0,3.434832,0,0,0.3066298,1
46,Meiofauna,4.217929,4.502769,21.94372,0.9496836,0.2051962,0,4.276206,0,0,0.2265631,1
47,Deep_infauna_L,28.2812,0.5856867,23.34105,0.9364931,0.02509256,0,0.5484915,0,0,0.03719515,1
48,Snail_crust_S,18.56545,2.319538,10.00484,0.9943526,0.2318416,8.695077E-07,2.306437,0,0,0.01309927,0.9999996
