GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009759776,0.05098118,5.903354,0,0.008635968,0,0,0,0,0.05098118,1
2,Salmon_sharks,0.2159572,0.100755,6.106483,0.5272732,0.01649967,0.05312539,0,0,0,0.04762957,0.4727268
3,Resident_orca,0.01510844,0.05103964,8.629368,0,0.005914644,0,0,0,0,0.05103964,1
4,Sleeper_sharks,0.1108956,0.06805095,3.631912,0,0.01873695,0,0,0,0,0.06805095,1
5,Halibut,0.6618615,0.3155365,1.74021,0.2578088,0.1813209,0.02590349,0.05544461,0,0,0.2341884,0.9179065
6,Pinnipeds,0.07486978,0.06095567,25.59068,0.7372103,0.002381947,0.008812327,0.03612481,0,0,0.01601852,0.8554305
7,Porpoise,0.01485519,0.1490025,29.10282,0.8946641,0.005119864,0.0002711456,0.133036,0,0,0.01569531,0.9981803
8,Lingcod,0.07721066,0.5800042,3.36827,0.8225496,0.1721965,0.02057294,0.4565093,0,0,0.102922,0.9645297
9,Arrowtooth_L,3.898854,0.2591916,1.470428,0.1347024,0.1762696,0.0003744414,0.03453929,0,0,0.2242779,0.9985554
10,Salmon_L,3.456236,1.575428,11.83983,0.6587946,0.1330617,0.5380188,0.4998643,0,0,0.5375444,0.6584935
11,Pacific_cod,0.3059478,1.220249,3.962356,0.6619319,0.3079605,0.2168746,0.5908471,0,0,0.4125272,0.8222702
12,Sablefish,0.4830082,0.5809782,6.443425,0.8320115,0.09016605,0.03873704,0.4446436,0,0,0.09759768,0.9333245
13,Arrowtooth_S,0.2460896,0.2178003,3.316215,0.8977419,0.06567737,0,0.1955284,0,0,0.02227185,1
14,Spiny_dogfish,0.162467,0.08980197,3.061992,0.7333661,0.02932796,0,0.06585772,0,0,0.02394425,1
15,Avian_raptors,0.003281976,0.05055983,36.32844,0,0.001391742,0,0,0,0,0.05055983,1
16,Octopods,0.1607737,3.023862,11.14711,0.9472618,0.2712688,0.001437346,2.862952,0,0,0.159473,0.9995247
17,Seabirds,0.02154168,0.1685972,148.5655,0.6871911,0.001134834,0,0.1158585,0,0,0.05273871,1
18,Deep_demersals,0.9875354,1.017142,3.201765,0.9265203,0.3176816,0.002735978,0.9396667,0,0,0.07473923,0.9973101
