GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009709774,0.05033036,5.977373,0,0.008420147,0,0,0,0,0.05033036,1
2,Salmon_sharks,0.2194639,0.1011005,5.954175,0.5170747,0.01697977,0.05227653,0,0,0,0.048824,0.4829252
3,Resident_orca,0.01505766,0.04953095,8.579821,0,0.005772959,0,0,0,0,0.04953095,1
4,Sleeper_sharks,0.1109788,0.07211114,3.60793,0,0.01998684,0,0,0,0,0.07211114,1
5,Halibut,0.6971296,0.3225571,1.695255,0.2405443,0.1902706,0.02459302,0.05299626,0,0,0.2449678,0.9237561
6,Pinnipeds,0.0726293,0.05978595,25.23406,0.779399,0.002369256,0.009084173,0.03751295,0,0,0.01318884,0.8480551
7,Porpoise,0.01481634,0.1463874,29.22902,0.9197323,0.00500829,0.0002718566,0.1343654,0,0,0.01175018,0.9981429
8,Lingcod,0.07842387,0.5726997,3.254122,0.813641,0.1759921,0.02025468,0.4457172,0,0,0.1067278,0.964633
9,Arrowtooth_L,3.791649,0.2502537,1.461018,0.1426038,0.1712873,0.0003850283,0.0353021,0,0,0.2145666,0.9984614
10,Salmon_L,3.478229,1.54951,11.6899,0.6620191,0.1325512,0.5346169,0.4911886,0,0,0.5237048,0.6549768
11,Pacific_cod,0.30734,1.263567,3.928801,0.6336737,0.3216164,0.2158922,0.584797,0,0,0.4628778,0.8291407
12,Sablefish,0.4881294,0.5586221,6.294534,0.8485713,0.08874717,0.03833063,0.4357001,0,0,0.08459142,0.9313836
13,Arrowtooth_S,0.2263075,0.2176131,3.318403,0.9848076,0.06557766,0,0.214307,0,0,0.003306076,1
14,Spiny_dogfish,0.1649811,0.09029859,2.989104,0.7116767,0.03020925,0,0.0642634,0,0,0.02603518,1
15,Avian_raptors,0.003361917,0.05074493,36.03117,0,0.001408362,0,0,0,0,0.05074493,1
16,Octopods,0.1581848,3.054856,11.55768,0.9307973,0.2643138,0.00146087,2.841991,0,0,0.2114044,0.9995218
17,Seabirds,0.02223704,0.1657126,148.2364,0.6879819,0.001117894,0,0.1140072,0,0,0.05170532,1
18,Deep_demersals,0.9862323,0.9906667,3.18861,0.9519887,0.3106892,0.002739593,0.9403639,0,0,0.0475632,0.9972346
19,Pollock_L,4.922511,1.304338,2.691616,0.5612281,0.4845929,0.03310181,0.6989294,0,0,0.5723069,0.9746218
20,Rockfish,1.054653,0.3000684,3.443668,0.7506227,0.08713628,0.01299863,0.2122396,0,0,0.07483024,0.9566811
21,Baleen_whales,0.1523686,0.04904009,10.97959,0.0739814,0.004466477,0,0.003628054,0,0,0.04541203,1
22,Salmon_fry_S,0.8444602,2.261357,26.72765,0.154079,0.08460738,0,0.3484276,0,0,1.912929,1
23,Nshore_demersal,4.246593,1.023521,4.349431,0.7615319,0.2353229,3.783979E-05,0.7794061,0,0,0.244077,0.999963
24,Squids,3.018631,2.991336,15.08691,0.9577167,0.1982735,3.882704E-05,2.864814,0,0,0.1264835,0.999987
25,Eulachon,1.143723,2.504898,18.26216,0.6493902,0.1371633,0.0001142352,1.626542,0,0,0.878242,0.9999544
26,Sea_otters,0.04132334,0.1291354,110.8097,0.005212894,0.00116538,4.295974E-06,0.0006688734,0,0,0.1284623,0.9999667
27,Deep_epibenthos,30.29407,3.046316,10.34758,0.9533326,0.294399,0.0001543141,2.903998,0,0,0.1421636,0.9999493
28,Capelin,0.4571489,3.466375,17.71432,0.5435444,0.1956821,0.0001404157,1.883988,0,0,1.582246,0.9999595
29,Herring_L,2.928575,0.3953261,3.378673,0.9660832,0.1170063,0.0003601449,0.3815578,0,0,0.01340821,0.999089
30,Pollock_S,0.6129665,2.312741,7.536771,0.385869,0.306861,0,0.892415,0,0,1.420326,1
31,Invert_eat_seaduck,0.0002781102,0.1913544,151.1064,0.718353,0.001266355,0,0.1374601,0,0,0.0538944,1
32,Oystercatchers,0.0003121729,0.2957909,151.0188,0.9183193,0.001958636,0,0.2716305,0,0,0.02416039,1
