GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009879648,0.05053663,5.954922,0,0.008486532,0,0,0,0,0.05053663,1
2,Salmon_sharks,0.218058,0.1019219,6.158605,0.5162145,0.01654951,0.05261357,0,0,0,0.04930834,0.4837855
3,Resident_orca,0.01512268,0.05193268,8.759363,0,0.005928819,0,0,0,0,0.05193268,1
4,Sleeper_sharks,0.1092063,0.06860872,3.644744,0,0.01882402,0,0,0,0,0.06860872,1
5,Halibut,0.6796783,0.323552,1.667596,0.251509,0.1940231,0.02522447,0.05615177,0,0,0.2421758,0.9220389
6,Pinnipeds,0.07310421,0.05957372,26.06588,0.7856484,0.002285506,0.009025157,0.03777884,0,0,0.01276972,0.8485044
7,Porpoise,0.01448491,0.1488944,28.6599,0.9375582,0.005195215,0.0002780769,0.139319,0,0,0.009297236,0.9981324
8,Lingcod,0.07610184,0.5804718,3.337178,0.8444033,0.1739409,0.02087269,0.4692796,0,0,0.09031951,0.9640418
9,Arrowtooth_L,3.962581,0.2612327,1.480676,0.130166,0.176428,0.0003684195,0.03363519,0,0,0.2272291,0.9985897
10,Salmon_L,3.538854,1.535984,11.79358,0.6629286,0.130239,0.5254582,0.4927894,0,0,0.5177363,0.6579012
11,Pacific_cod,0.2992594,1.238536,3.92765,0.6559891,0.3153377,0.2217216,0.5907444,0,0,0.4260699,0.8209808
12,Sablefish,0.480157,0.5565381,6.468148,0.87422,0.08604288,0.03896706,0.4475697,0,0,0.07000136,0.9299831
13,Arrowtooth_S,0.2527533,0.2152095,3.332587,0.9114554,0.0645773,0,0.1961538,0,0,0.01905564,1
14,Spiny_dogfish,0.1586235,0.08860808,3.061934,0.7752228,0.0289386,0,0.06869101,0,0,0.01991707,1
15,Avian_raptors,0.0033071,0.05027692,36.71479,0,0.001369391,0,0,0,0,0.05027692,1
16,Octopods,0.1628264,3.052702,12.02932,0.9503768,0.2537718,0.001419226,2.899798,0,0,0.1514848,0.9995351
17,Seabirds,0.02192603,0.1684946,149.595,0.6880081,0.001126338,0,0.1159257,0,0,0.05256895,1
18,Deep_demersals,0.9999298,0.9704627,3.213289,0.9740727,0.3020153,0.002702065,0.9425991,0,0,0.02516148,0.9972157
19,Pollock_L,4.748173,1.275218,2.5386,0.6101071,0.5023314,0.0343172,0.7437027,0,0,0.4971987,0.9730892
20,Rockfish,1.046695,0.309879,3.414566,0.750156,0.09075209,0.01309745,0.2193602,0,0,0.0774214,0.9577337
21,Baleen_whales,0.1560253,0.04889396,10.82595,0.07345428,0.004516365,0,0.003591471,0,0,0.04530249,1
22,Salmon_fry_S,0.8236644,2.176284,26.87044,0.1607731,0.08099175,0,0.3498879,0,0,1.826396,1
23,Nshore_demersal,4.155334,1.017176,4.273781,0.7918298,0.2380037,3.867083E-05,0.8053914,0,0,0.2117456,0.999962
24,Squids,2.987579,2.986387,15.27856,0.9341426,0.1954626,3.92306E-05,2.789672,0,0,0.1966756,0.9999869
25,Eulachon,1.099888,2.503279,17.89693,0.6725505,0.139872,0.0001187879,1.683463,0,0,0.8196975,0.9999526
26,Sea_otters,0.04195157,0.1261815,116.7345,0.005326432,0.001080927,4.231641E-06,0.0006678657,0,0,0.1255094,0.9999664
27,Deep_epibenthos,30.05487,3.036093,9.995621,0.924318,0.3037423,0.0001555422,2.806159,0,0,0.2297777,0.9999487
28,Capelin,0.4374528,3.530663,17.66101,0.5630144,0.1999129,0.0001467379,1.987667,0,0,1.542849,0.9999585
29,Herring_L,3.005463,0.3930994,3.405215,0.9701392,0.1154404,0.0003509313,0.3810102,0,0,0.01173826,0.9991072
30,Pollock_S,0.5703628,2.340638,7.186247,0.4283653,0.3257108,0,1.002648,0,0,1.33799,1
31,Invert_eat_seaduck,0.0002744949,0.2036272,153.7079,0.6933002,0.001324767,0,0.1411748,0,0,0.06245242,1
32,Oystercatchers,0.000300219,0.2963482,148.3448,0.9553366,0.001997698,0,0.2831123,0,0,0.01323591,1
33,Sandlance,0.593231,2.023148,18.3217,0.735738,0.1104236,0,1.488507,0,0,0.5346411,1
34,Sunflower_stars,0.3516032,2.028581,9.844653,0.9705672,0.2060592,0,1.968874,0,0,0.05970689,1
35,Pisaster_Evasterias,0.9818524,1.977651,9.964759,0.5891531,0.1984645,0,1.165139,0,0,0.8125119,1
36,Leather_stars,1.004265,2.067194,9.843514,0.5038756,0.2100057,0,1.041609,0,0,1.025586,1
37,Cucumbers,0.5334003,0.5896087,3.376777,0.7354855,0.174607,1.407948E-07,0.4336486,0,0,0.1559601,0.9999998
38,Urchins,0.6215106,0.5888296,2.851599,0.7471004,0.2064911,3.121427E-07,0.4399145,0,0,0.1489148,0.9999995
39,Helmet_crab,0.7588212,2.044218,10.1197,0.9140162,0.2020039,0,1.868449,0,0,0.1757697,1
40,Herring_S,1.946366,1.441395,7.901162,0.7958143,0.1824283,0,1.147083,0,0,0.2943123,1
41,Jellies,6.592342,5.135859,29.90381,0.05276854,0.171746,0,0.2710117,0,0,4.864847,1
42,Deep_infauna_S,49.41028,2.981345,23.5389,0.9306352,0.1266561,0,2.774545,0,0,0.2068004,1
43,Zoopl_near_onmiv,0.1085962,8.265332,26.14712,0.6553099,0.3161087,0,5.416354,0,0,2.848979,1
44,Zoop_omniv,25.20744,11.99933,22.38866,0.8125305,0.5359557,0,9.749819,0,0,2.249509,1
45,Shallow_infauna_S,51.59764,3.701489,22.74523,0.9234462,0.1627369,0,3.418126,0,0,0.283363,1
46,Meiofauna,4.983212,4.398985,22.76413,0.9315519,0.193242,0,4.097883,0,0,0.301102,1
47,Deep_infauna_L,29.33713,0.6029903,23.02037,0.9060341,0.02619377,0,0.5463297,0,0,0.05666051,1
48,Snail_crust_S,19.76844,2.224264,10.14162,0.9821218,0.2193204,8.165944E-07,2.184497,0,0,0.03976578,0.9999996
49,Mussels,8.825158,2.325382,9.982518,0.3687083,0.2329454,4.533766E-07,0.8573871,0,0,1.467994,0.9999998
50,Barnacles,8.660773,2.249202,10.073,0.3485234,0.2232902,0,0.7838998,0,0,1.465303,1
51,Shallow_infauna_clams,12.53283,0.5914041,22.4878,0.6104454,0.02629888,3.957019E-05,0.3609804,0,0,0.2303842,0.9999331
52,Zoopl_near_herb,2.444845,26.99399,89.36238,0.8086773,0.3020734,0,21.82943,0,0,5.164563,1
53,Zoopl_herb,29.90584,23.71724,49.93287,0.711294,0.4749825,0,16.86993,0,0,6.84731,1
54,Phyto_near,5.589539,188.4332,0,0.9586598,-9999,0,180.6434,0,0,7.789862,1
55,Phyto_off,10.37782,190.9262,0,0.9765273,-9999,0,186.4446,0,0,4.481558,1
56,Fucus,24.63887,3.909935,0,0.02154671,-9999,0,0.08424623,0,0,3.825689,1
57,Subtidal_kelps,24.8576,3.93245,0,0.1992791,-9999,0,0.7836553,0,0,3.148795,1
58,Macroalgae_other,24.9388,4.158556,0,0.2792944,-9999,0,1.161462,0,0,2.997095,1
