GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001002239,0.04975505,6.012666,0,0.00827504,0,0,0,0,0.04975505,1
2,Salmon_sharks,0.2196685,0.1007324,6.051987,0.518481,0.01664452,0.05222783,0,0,0,0.04850457,0.481519
3,Resident_orca,0.01485464,0.0499625,8.581109,0,0.005822383,0,0,0,0,0.0499625,1
4,Sleeper_sharks,0.1144123,0.07056269,3.591092,0,0.01964937,0,0,0,0,0.07056269,1
5,Halibut,0.6548481,0.3246257,1.760026,0.2586268,0.1844437,0.02618092,0.05777597,0,0,0.2406688,0.9193504
6,Pinnipeds,0.07305482,0.05965521,25.59141,0.8004953,0.002331064,0.009031259,0.03872246,0,0,0.01190149,0.848609
7,Porpoise,0.01490812,0.1474777,29.29635,0.9419838,0.005033996,0.0002701831,0.1386514,0,0,0.008556102,0.998168
8,Lingcod,0.07603736,0.5644866,3.327808,0.8621879,0.1696271,0.02089039,0.4658031,0,0,0.07779308,0.9629923
9,Arrowtooth_L,3.941003,0.2539501,1.495663,0.1386388,0.169791,0.0003704367,0.0348369,0,0,0.2187428,0.9985413
10,Salmon_L,3.380725,1.611196,11.80268,0.6579103,0.136511,0.5500359,0.5099866,0,0,0.5511735,0.6586164
11,Pacific_cod,0.3057801,1.248436,4.028471,0.6485854,0.3099031,0.2169935,0.5927236,0,0,0.4387185,0.8261877
12,Sablefish,0.4863652,0.5883047,6.519658,0.8201433,0.09023552,0.03846966,0.4440245,0,0,0.1058106,0.9346093
13,Arrowtooth_S,0.2409082,0.2183962,3.387479,0.9290352,0.06447159,0,0.2028977,0,0,0.01549843,1
14,Spiny_dogfish,0.1584909,0.09057644,2.997392,0.7513796,0.03021841,0,0.06805729,0,0,0.02251915,1
15,Avian_raptors,0.003311468,0.04909673,35.2037,0,0.001394647,0,0,0,0,0.04909673,1
16,Octopods,0.1642896,3.076824,11.39215,0.9352245,0.270083,0.001406585,2.876115,0,0,0.1993029,0.9995428
17,Seabirds,0.02172909,0.1715744,150.8772,0.6555495,0.00113718,0,0.1124755,0,0,0.05909889,1
18,Deep_demersals,1.002213,1.017595,3.181123,0.9296187,0.3198853,0.002695908,0.9432791,0,0,0.07161962,0.9973507
19,Pollock_L,5.042542,1.260487,2.776392,0.5855857,0.4540018,0.03231386,0.7058091,0,0,0.5223637,0.974364
20,Rockfish,1.058629,0.3057085,3.452012,0.7442635,0.08855952,0.0129498,0.2145779,0,0,0.07818082,0.9576401
21,Baleen_whales,0.1526117,0.05056304,11.20967,0.07438184,0.004510665,0,0.003760972,0,0,0.04680207,1
22,Salmon_fry_S,0.8614823,2.210099,26.6059,0.1555601,0.08306801,0,0.3438033,0,0,1.866296,1
23,Nshore_demersal,4.200413,0.9927996,4.188143,0.7991515,0.2370501,3.82558E-05,0.793359,0,0,0.1994023,0.9999615
24,Squids,2.943182,2.931279,15.31572,0.9659818,0.1913902,3.982238E-05,2.831523,0,0,0.09971689,0.9999864
25,Eulachon,1.12157,2.467921,17.93943,0.6915959,0.1375696,0.0001164915,1.706687,0,0,0.7611169,0.9999528
26,Sea_otters,0.04119923,0.1300966,117.812,0.005387425,0.001104273,4.308915E-06,0.0006965768,0,0,0.1293957,0.9999669
27,Deep_epibenthos,29.11057,2.919242,10.12394,0.9825248,0.2883504,0.0001605878,2.868067,0,0,0.05101448,0.999945
28,Capelin,0.448135,3.571671,18.07936,0.5536841,0.1975552,0.0001432401,1.977434,0,0,1.594093,0.9999599
