GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009633205,0.04915589,6.093682,0,0.008066697,0,0,0,0,0.04915589,1
2,Salmon_sharks,0.2235175,0.09921894,6.119786,0.5173253,0.01621281,0.05132847,0,0,0,0.04789047,0.4826747
3,Resident_orca,0.01482662,0.05045746,8.510925,0,0.005928551,0,0,0,0,0.05045746,1
4,Sleeper_sharks,0.1090914,0.07152895,3.694141,0,0.01936281,0,0,0,0,0.07152895,1
5,Halibut,0.6751531,0.3273174,1.734159,0.2452212,0.188747,0.02539354,0.05487163,0,0,0.2470523,0.9224193
6,Pinnipeds,0.07445659,0.05874879,24.69243,0.7808058,0.002379222,0.00886123,0.03701016,0,0,0.0128774,0.8491675
7,Porpoise,0.01504624,0.1503863,28.83185,0.891643,0.005215979,0.0002677028,0.1338232,0,0,0.01629541,0.9982199
8,Lingcod,0.07629385,0.5813237,3.282678,0.8204707,0.1770883,0.02082016,0.4561389,0,0,0.1043646,0.9641849
9,Arrowtooth_L,3.931295,0.2545094,1.436755,0.1363725,0.1771419,0.0003713514,0.03433673,0,0,0.2198013,0.9985409
10,Salmon_L,3.489897,1.542167,11.62675,0.6708281,0.1326396,0.5328295,0.5016995,0,0,0.507638,0.654493
11,Pacific_cod,0.3083154,1.19491,4.024245,0.6661433,0.2969278,0.2152092,0.580772,0,0,0.3989287,0.8198951
12,Sablefish,0.4708749,0.57333,6.312034,0.8806927,0.09083126,0.03973519,0.4651923,0,0,0.06840244,0.930694
13,Arrowtooth_S,0.2404495,0.2145617,3.250586,0.9386746,0.06600707,0,0.2014036,0,0,0.01315809,1
14,Spiny_dogfish,0.1592002,0.08887062,3.020304,0.7844387,0.0294244,0,0.06971356,0,0,0.01915707,1
15,Avian_raptors,0.003295006,0.04869573,36.26118,0,0.001342916,0,0,0,0,0.04869573,1
16,Octopods,0.1562247,3.079535,11.70574,0.9481166,0.2630791,0.001479199,2.918279,0,0,0.1597767,0.9995196
17,Seabirds,0.02185303,0.1654478,147.9094,0.6920069,0.001118576,0,0.114491,0,0,0.05095678,1
18,Deep_demersals,0.9971089,1.006177,3.140417,0.9176072,0.3203961,0.002709709,0.9205657,0,0,0.08290177,0.9973069
19,Pollock_L,4.912998,1.269844,2.639863,0.5782222,0.4810266,0.0331659,0.7010861,0,0,0.5355921,0.9738819
20,Rockfish,1.01072,0.2874385,3.377658,0.826553,0.08509994,0.01356364,0.2240195,0,0,0.04985535,0.952812
21,Baleen_whales,0.1492809,0.0489891,11.14407,0.0764534,0.004395978,0,0.003745384,0,0,0.04524372,1
22,Salmon_fry_S,0.822864,2.195628,26.49663,0.1604045,0.08286442,0,0.3521887,0,0,1.843439,1
23,Nshore_demersal,4.187973,1.038734,4.217085,0.7538966,0.2463156,3.836944E-05,0.7830595,0,0,0.255636,0.999963
24,Squids,3.000396,3.032744,15.21072,0.9244623,0.1993819,3.906302E-05,2.803618,0,0,0.2290866,0.9999871
25,Eulachon,1.13954,2.479524,17.989,0.6478433,0.1378355,0.0001146545,1.606228,0,0,0.8731809,0.9999537
26,Sea_otters,0.04054297,0.1358272,116.9769,0.005108781,0.001161145,4.378663E-06,0.0006895328,0,0,0.1351333,0.9999678
27,Deep_epibenthos,30.21069,2.960357,10.07094,0.9555901,0.2939506,0.00015474,2.828733,0,0,0.1314693,0.9999477
28,Capelin,0.4491799,3.595469,18.2783,0.5296546,0.196707,0.0001429069,1.904214,0,0,1.691113,0.9999602
29,Herring_L,2.954738,0.4074294,3.442193,0.9291891,0.1183633,0.000356956,0.378222,0,0,0.02885045,0.9991239
30,Pollock_S,0.5807231,2.316363,7.472349,0.412631,0.3099912,0,0.955803,0,0,1.36056,1
31,Invert_eat_seaduck,0.0002786577,0.2025675,149.0613,0.6849889,0.001358954,0,0.1387565,0,0,0.06381103,1
32,Oystercatchers,0.0003039068,0.2846493,152.9898,0.9668434,0.001860577,0,0.2752113,0,0,0.009437996,1
33,Sandlance,0.623174,1.979844,17.93156,0.7071522,0.1104112,0,1.400051,0,0,0.5797931,1
34,Sunflower_stars,0.3794008,1.964887,10.03488,0.9314257,0.1958058,0,1.830146,0,0,0.1347408,1
35,Pisaster_Evasterias,0.9678177,1.961607,10.06167,0.6114905,0.1949583,0,1.199504,0,0,0.7621029,1
36,Leather_stars,0.9893962,1.999966,9.982506,0.5387466,0.2003471,0,1.077475,0,0,0.922491,1
37,Cucumbers,0.5002268,0.6188044,3.392895,0.7566574,0.1823824,1.501319E-07,0.4682228,0,0,0.1505815,0.9999998
38,Urchins,0.5854433,0.5995191,2.892495,0.7576394,0.2072671,3.313728E-07,0.4542189,0,0,0.1452998,0.9999995
39,Helmet_crab,0.8053902,1.982047,10.08241,0.8945257,0.1965846,0,1.772992,0,0,0.209055,1
40,Herring_S,2.094044,1.473031,8.010894,0.7196902,0.1838784,0,1.060126,0,0,0.4129049,1
41,Jellies,6.379419,4.94121,28.97447,0.05640174,0.1705367,0,0.2786928,0,0,4.662517,1
42,Deep_infauna_S,50.14067,2.969594,23.24693,0.929046,0.1277413,0,2.75889,0,0,0.2107045,1
