GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009799448,0.04851755,6.007548,0,0.0080761,0,0,0,0,0.04851755,1
2,Salmon_sharks,0.2167204,0.1018744,6.0309,0.5196425,0.01689208,0.05293829,0,0,0,0.04893615,0.4803575
3,Resident_orca,0.01492981,0.04989077,8.945674,0,0.005577083,0,0,0,0,0.04989077,1
4,Sleeper_sharks,0.1083993,0.06834643,3.57828,0,0.01910035,0,0,0,0,0.06834643,1
5,Halibut,0.6751759,0.3243362,1.714372,0.2468039,0.1891866,0.02539268,0.05465476,0,0,0.2442887,0.9217088
6,Pinnipeds,0.07214908,0.05951952,25.59023,0.7971907,0.002325868,0.009144635,0.03830377,0,0,0.01207111,0.8463591
7,Porpoise,0.01521083,0.1521588,28.98835,0.874225,0.005248964,0.0002648061,0.1327562,0,0,0.01913778,0.9982597
8,Lingcod,0.07502907,0.5815437,3.295178,0.8635156,0.1764833,0.02117113,0.481001,0,0,0.07937168,0.963595
9,Arrowtooth_L,3.935104,0.2512782,1.481782,0.132823,0.1695784,0.000370992,0.03300453,0,0,0.2179027,0.9985236
10,Salmon_L,3.356196,1.572282,11.87016,0.6760666,0.1324567,0.5540558,0.5089119,0,0,0.5093148,0.6476105
11,Pacific_cod,0.2969564,1.213829,4.075554,0.6824977,0.2978316,0.2234412,0.6049941,0,0,0.3853934,0.8159204
12,Sablefish,0.4838346,0.5591654,6.31825,0.8592688,0.08850005,0.03867087,0.4418025,0,0,0.078692,0.9308418
13,Arrowtooth_S,0.2355092,0.2126841,3.360106,0.981737,0.06329683,0,0.2087998,0,0,0.003884258,1
14,Spiny_dogfish,0.1599725,0.08767721,2.988873,0.7560719,0.02933454,0,0.06629028,0,0,0.02138693,1
15,Avian_raptors,0.003280145,0.04978317,35.98616,0,0.001383397,0,0,0,0,0.04978317,1
16,Octopods,0.1583695,3.066495,11.85067,0.9599843,0.2587614,0.001459166,2.942328,0,0,0.1227079,0.9995242
17,Seabirds,0.02189736,0.1643444,150.4457,0.6870899,0.001092383,0,0.1129193,0,0,0.05142501,1
18,Deep_demersals,1.004281,1.001506,3.247235,0.9438065,0.3084179,0.002690357,0.9425371,0,0,0.05627814,0.9973137
19,Pollock_L,4.901044,1.292525,2.646543,0.5801181,0.4883826,0.0332468,0.7165706,0,0,0.5427081,0.9742776
20,Rockfish,1.076233,0.2970068,3.447306,0.7517999,0.08615619,0.01273798,0.2105517,0,0,0.07371709,0.9571121
21,Baleen_whales,0.1454283,0.05132337,10.71232,0.07512502,0.004791061,0,0.003855669,0,0,0.0474677,1
22,Salmon_fry_S,0.8113058,2.172834,26.86716,0.1651233,0.08087324,0,0.3587856,0,0,1.814048,1
23,Nshore_demersal,4.144063,1.012857,4.323923,0.7961207,0.2342448,3.8776E-05,0.8063173,0,0,0.2065005,0.9999617
24,Squids,3.009048,2.984995,15.01062,0.9503865,0.1988589,3.895069E-05,2.836859,0,0,0.1480961,0.9999869
25,Eulachon,1.104882,2.481252,18.17156,0.6747208,0.1365459,0.0001182509,1.674034,0,0,0.8070998,0.9999523
26,Sea_otters,0.04231366,0.1313819,116.3313,0.005075093,0.001129376,4.19543E-06,0.0006625797,0,0,0.1307151,0.9999681
27,Deep_epibenthos,31.12669,2.980823,9.87445,0.9311363,0.3018723,0.0001501863,2.775402,0,0,0.2052704,0.9999496
28,Capelin,0.4439874,3.527359,18.58567,0.5513547,0.1897892,0.0001445782,1.944681,0,0,1.582533,0.999959
29,Herring_L,2.978831,0.3915181,3.504749,0.9629927,0.1117108,0.0003540688,0.376675,0,0,0.01448904,0.9990957
30,Pollock_S,0.6073719,2.354406,7.459463,0.3984206,0.3156267,0,0.9380437,0,0,1.416362,1
31,Invert_eat_seaduck,0.000268292,0.196843,149.6307,0.7342516,0.001315526,0,0.1445323,0,0,0.05231071,1
32,Oystercatchers,0.000303134,0.3017924,152.0723,0.9032209,0.001984533,0,0.2725852,0,0,0.0292072,1
33,Sandlance,0.5952231,1.995664,18.14465,0.736382,0.1099864,0,1.469571,0,0,0.5260931,1
34,Sunflower_stars,0.369198,2.060868,9.575653,0.9236699,0.2152196,0,1.903562,0,0,0.1573063,1
35,Pisaster_Evasterias,0.9987162,1.971607,9.942398,0.596733,0.1983029,0,1.176523,0,0,0.7950839,1
36,Leather_stars,0.994027,2.036898,10.13004,0.5317072,0.2010749,0,1.083033,0,0,0.9538645,1
37,Cucumbers,0.5215389,0.5963692,3.37262,0.7566638,0.1768267,1.439969E-07,0.4512508,0,0,0.1451182,0.9999998
38,Urchins,0.6070197,0.5892173,2.817347,0.7691891,0.2091391,3.195942E-07,0.4532192,0,0,0.1359978,0.9999995
39,Helmet_crab,0.802421,1.99761,9.995626,0.9050407,0.1998484,0,1.807919,0,0,0.1896916,1
40,Herring_S,1.981541,1.466903,8.190408,0.7699975,0.1791002,0,1.129512,0,0,0.3373915,1
41,Jellies,6.368344,5.142822,28.97966,0.05441424,0.1774631,0,0.2798427,0,0,4.862979,1
42,Deep_infauna_S,50.53609,3.026184,22.17578,0.8989815,0.1364634,0,2.720483,0,0,0.3057007,1
43,Zoopl_near_onmiv,0.1064849,8.07424,26.30513,0.6716228,0.3069454,0,5.422844,0,0,2.651396,1
44,Zoop_omniv,25.17392,11.71261,21.92201,0.8133562,0.5342854,0,9.526522,0,0,2.186085,1
45,Shallow_infauna_S,50.73464,3.646015,23.60191,0.9727744,0.1544796,0,3.54675,0,0,0.09926477,1
46,Meiofauna,4.847314,4.324338,22.49746,0.9632558,0.1922145,0,4.165443,0,0,0.1588942,1
47,Deep_infauna_L,29.02412,0.5875568,23.04181,0.9601634,0.0254996,0,0.5641506,0,0,0.02340626,1
48,Snail_crust_S,18.93147,2.282108,9.883097,0.9933884,0.2309102,8.526967E-07,2.267018,0,0,0.01508835,0.9999996
49,Mussels,8.740041,2.32186,10.07331,0.3705519,0.2304962,4.577919E-07,0.8603692,0,0,1.46149,0.9999998
50,Barnacles,8.755084,2.318012,10.10778,0.3314516,0.2293295,0,0.7683086,0,0,1.549703,1
51,Shallow_infauna_clams,12.67516,0.5863709,22.1664,0.6138884,0.02645314,3.912585E-05,0.3599272,0,0,0.2264046,0.9999333
52,Zoopl_near_herb,2.519787,26.48664,92.22015,0.7864475,0.287211,0,20.83035,0,0,5.656288,1
53,Zoopl_herb,29.20368,24.39168,49.80256,0.6882448,0.4897677,0,16.78745,0,0,7.604233,1
54,Phyto_near,5.949529,184.0051,0,0.9473181,-9999,0,174.3113,0,0,9.693741,1
55,Phyto_off,10.397,189.2318,0,0.9583399,-9999,0,181.3484,0,0,7.883421,1
56,Fucus,24.57894,3.973237,0,0.01985934,-9999,0,0.07890585,0,0,3.894331,1
57,Subtidal_kelps,25.2291,3.935684,0,0.1913855,-9999,0,0.7532328,0,0,3.182451,1
58,Macroalgae_other,25.26599,3.996704,0,0.273325,-9999,0,1.092399,0,0,2.904305,1
59,Eelgrass,25.31361,4.060573,0,0,-9999,0,0,0,0,4.060573,1
60,Nekton_falls,2,-9999,-9999,0.7207755,-9999,0,0,0,-1.25,-2791.966,1
61,Inshore_detritus,19.52,-9999,-9999,0.7131217,-9999,0,0,0,-0.2459016,-2868.496,1
62,Offshore_detritus,114.48,-9999,-9999,0.5933598,-9999,0,0,0,-0.04192872,-4065.995,1
