GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001001529,0.04995074,6.077587,0,0.008218844,0,0,0,0,0.04995074,1
2,Salmon_sharks,0.2233538,0.09985769,5.924679,0.514393,0.01685453,0.05136609,0,0,0,0.04849159,0.485607
3,Resident_orca,0.01512308,0.05078694,8.700245,0,0.005837415,0,0,0,0,0.05078694,1
4,Sleeper_sharks,0.110339,0.06918363,3.751543,0,0.01844138,0,0,0,0,0.06918363,1
5,Halibut,0.6706786,0.3224331,1.677019,0.2514174,0.1922657,0.02556295,0.05550236,0,0,0.2413678,0.9207186
6,Pinnipeds,0.07159736,0.06112607,24.91283,0.8036528,0.002453598,0.009215103,0.03990903,0,0,0.01200193,0.8492443
7,Porpoise,0.01550009,0.1500942,28.91292,0.8991714,0.005191249,0.0002598643,0.1347005,0,0,0.01513378,0.9982687
8,Lingcod,0.07663587,0.5826643,3.302985,0.8255392,0.1764053,0.02072724,0.4602849,0,0,0.1016521,0.9644268
9,Arrowtooth_L,3.973872,0.2519983,1.429721,0.139502,0.176257,0.0003673726,0.03478689,0,0,0.2168441,0.9985422
10,Salmon_L,3.456497,1.541604,11.9685,0.6690746,0.1288051,0.5379782,0.4934696,0,0,0.5101558,0.6510269
11,Pacific_cod,0.292837,1.167781,3.929245,0.7239858,0.2972023,0.2265844,0.6188724,0,0,0.3223241,0.8059701
12,Sablefish,0.4608144,0.5635732,6.419759,0.9032623,0.08778729,0.04060269,0.4684518,0,0,0.05451877,0.9279549
13,Arrowtooth_S,0.2410743,0.2244516,3.246388,0.8822366,0.06913887,0,0.1980194,0,0,0.02643218,1
14,Spiny_dogfish,0.1618848,0.09101954,3.053735,0.7286694,0.02980597,0,0.06632315,0,0,0.02469639,1
15,Avian_raptors,0.003223912,0.04946346,35.94542,0,0.001376071,0,0,0,0,0.04946346,1
16,Octopods,0.1557652,3.106285,11.51905,0.9485376,0.269665,0.001483563,2.944944,0,0,0.1598569,0.9995224
17,Seabirds,0.02172912,0.1743602,151.6242,0.6414933,0.00114995,0,0.1118509,0,0,0.06250931,1
