GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009836472,0.05024042,5.96551,0,0.008421814,0,0,0,0,0.05024042,1
2,Salmon_sharks,0.2162619,0.09955958,5.960891,0.5328522,0.01670213,0.05305054,0,0,0,0.04650904,0.4671478
3,Resident_orca,0.01467158,0.04907651,8.601762,0,0.005705401,0,0,0,0,0.04907651,1
4,Sleeper_sharks,0.1118295,0.06994547,3.711679,0,0.0188447,0,0,0,0,0.06994547,1
5,Halibut,0.6634976,0.3217355,1.723895,0.2529345,0.1866329,0.02583962,0.0555384,0,0,0.2403575,0.9196868
6,Pinnipeds,0.07019085,0.06027283,25.52372,0.8070695,0.002361444,0.009399759,0.03924461,0,0,0.01162847,0.8440465
7,Porpoise,0.01466553,0.1517862,29.69471,0.9060116,0.005111557,0.0002746521,0.1372454,0,0,0.01426614,0.9981905
8,Lingcod,0.07595006,0.5802166,3.280753,0.8196639,0.1768547,0.0209144,0.4546682,0,0,0.104634,0.9639542
9,Arrowtooth_L,3.856956,0.255004,1.483331,0.1422267,0.1719131,0.0003785089,0.03588988,0,0,0.2187357,0.9985157
10,Salmon_L,3.346188,1.502318,12.17093,0.7042986,0.123435,0.5557131,0.5023675,0,0,0.4442376,0.6300963
11,Pacific_cod,0.2921189,1.21969,3.98182,0.6879436,0.3063148,0.2271414,0.6119368,0,0,0.3806122,0.8137713
12,Sablefish,0.4804313,0.5635386,6.332959,0.8479427,0.08898503,0.03894481,0.4389037,0,0,0.08569015,0.9308923
13,Arrowtooth_S,0.2369343,0.2162329,3.355557,0.9147934,0.06444024,0,0.1978084,0,0,0.01842446,1
14,Spiny_dogfish,0.1563495,0.08838475,2.951011,0.756886,0.02995067,0,0.06689718,0,0,0.02148757,1
15,Avian_raptors,0.003382165,0.05029448,36.35323,0,0.001383494,0,0,0,0,0.05029448,1
16,Octopods,0.1508203,3.196156,11.63814,0.9526097,0.2746278,0.001532203,3.043157,0,0,0.1514669,0.9995206
17,Seabirds,0.02280155,0.1668907,148.5742,0.6761584,0.001123282,0,0.1128446,0,0,0.05404615,1
18,Deep_demersals,0.9706246,0.9753766,3.204619,0.9682201,0.3043659,0.002783646,0.9415956,0,0,0.03099736,0.9971461
19,Pollock_L,4.806274,1.257601,2.684081,0.601419,0.4685407,0.03390235,0.722443,0,0,0.501256,0.9730421
20,Rockfish,1.065267,0.2929721,3.389741,0.7501613,0.08642903,0.01286911,0.2069072,0,0,0.07319576,0.9560739
21,Baleen_whales,0.1472712,0.05130247,10.79672,0.07397424,0.004751673,0,0.003795061,0,0,0.04750741,1
22,Salmon_fry_S,0.7484813,2.168081,27.88249,0.1812552,0.07775778,0,0.3929759,0,0,1.775105,1
23,Nshore_demersal,4.257392,0.9749312,4.296966,0.7998348,0.2268883,3.774381E-05,0.7797462,0,0,0.1951473,0.9999613
24,Squids,2.996589,3.013194,15.2525,0.9077027,0.1975541,3.911264E-05,2.735045,0,0,0.2781096,0.999987
25,Eulachon,1.094824,2.472093,17.67568,0.6754366,0.1398584,0.0001193374,1.669623,0,0,0.8023509,0.9999517
26,Sea_otters,0.04179914,0.1328705,120.2263,0.005063619,0.00110517,4.247073E-06,0.0006685585,0,0,0.1321977,0.9999681
27,Deep_epibenthos,29.75199,2.986026,9.822413,0.9290413,0.3040013,0.0001571257,2.773984,0,0,0.2118845,0.9999474
28,Capelin,0.4468507,3.441008,17.68232,0.5512161,0.1946016,0.0001436518,1.896595,0,0,1.544269,0.9999583
29,Herring_L,2.978421,0.3928708,3.423584,0.9558548,0.1147543,0.0003541175,0.3751734,0,0,0.01734335,0.9990987
30,Pollock_S,0.5543308,2.299791,7.617597,0.4400088,0.301905,0,1.011928,0,0,1.287863,1
31,Invert_eat_seaduck,0.0002811163,0.1907175,152.1063,0.7209154,0.001253843,0,0.1374912,0,0,0.0532263,1
32,Oystercatchers,0.0003079891,0.2950001,144.9028,0.9473029,0.002035847,0,0.2794544,0,0,0.01554566,1
33,Sandlance,0.6003068,2.061379,17.25072,0.7047465,0.1194952,0,1.45275,0,0,0.6086295,1
34,Sunflower_stars,0.3657021,1.990864,10.1087,0.9609049,0.1969456,0,1.913031,0,0,0.07783303,1
35,Pisaster_Evasterias,1.015032,2.038916,9.959591,0.5695435,0.2047188,0,1.161251,0,0,0.8776646,1
36,Leather_stars,1.006151,2.003847,10.33701,0.5347756,0.1938517,0,1.071609,0,0,0.9322385,1
