GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009943071,0.05083124,5.834033,0,0.008712882,0,0,0,0,0.05083124,1
2,Salmon_sharks,0.2271352,0.1024299,5.980473,0.493127,0.01712739,0.05051093,0,0,0,0.05191893,0.506873
3,Resident_orca,0.01471867,0.05089129,8.571938,0,0.005936964,0,0,0,0,0.05089129,1
4,Sleeper_sharks,0.1064321,0.07031273,3.6017,0,0.0195221,0,0,0,0,0.07031273,1
5,Halibut,0.6846435,0.3133543,1.654033,0.2440578,0.1894486,0.02504153,0.05143503,0,0,0.2368778,0.9200855
6,Pinnipeds,0.07273582,0.06124683,25.54734,0.7593704,0.002397385,0.009070868,0.03743817,0,0,0.0147378,0.8518965
7,Porpoise,0.01463929,0.1507655,29.32131,0.9033467,0.005141842,0.0002751445,0.1359184,0,0,0.01457198,0.998175
8,Lingcod,0.07670393,0.5763109,3.225025,0.8379177,0.1786997,0.02070885,0.4621924,0,0,0.09340978,0.9640665
9,Arrowtooth_L,3.91184,0.2476031,1.473492,0.1343733,0.1680383,0.0003731983,0.03289806,0,0,0.2143319,0.9984928
10,Salmon_L,3.514281,1.54639,11.60982,0.6626999,0.1331967,0.5291324,0.4956601,0,0,0.5215974,0.6578273
11,Pacific_cod,0.3057156,1.225005,3.917608,0.6537188,0.3126921,0.2170393,0.5837695,0,0,0.4241963,0.8228258
12,Sablefish,0.4792476,0.5796229,6.559394,0.850455,0.08836531,0.039041,0.4539022,0,0,0.08667972,0.9326441
13,Arrowtooth_S,0.2287347,0.2128446,3.351316,0.9749396,0.06351077,0,0.2075106,0,0,0.005333974,1
14,Spiny_dogfish,0.1629423,0.09098795,3.040595,0.7433875,0.02992439,0,0.06763931,0,0,0.02334864,1
15,Avian_raptors,0.003363009,0.05103219,36.97837,0,0.001380055,0,0,0,0,0.05103219,1
16,Octopods,0.1508937,3.155612,11.48524,0.9616742,0.2747537,0.001531458,3.033139,0,0,0.1209415,0.9995147
17,Seabirds,0.02153486,0.1738917,151.0733,0.694622,0.001151042,0,0.120789,0,0,0.05310271,1
18,Deep_demersals,1.022499,0.9935436,3.125692,0.9189618,0.3178636,0.002642424,0.9103862,0,0,0.08051497,0.9973404
19,Pollock_L,5.176085,1.313642,2.672786,0.538304,0.4914881,0.03148016,0.6756586,0,0,0.6065035,0.976036
20,Rockfish,1.055105,0.2931029,3.501329,0.781579,0.08371192,0.01299306,0.21609,0,0,0.06401985,0.9556707
21,Baleen_whales,0.1453795,0.04986502,10.95586,0.07621491,0.004551446,0,0.003800458,0,0,0.04606456,1
22,Salmon_fry_S,0.8109199,2.114332,26.29142,0.1718995,0.08041909,0,0.3634525,0,0,1.75088,1
23,Nshore_demersal,4.269829,1.015007,4.267908,0.7667553,0.2378231,3.763386E-05,0.7782243,0,0,0.236745,0.9999629
24,Squids,2.999381,2.97586,15.04833,0.9301917,0.1977534,3.907623E-05,2.76808,0,0,0.2077397,0.9999869
25,Eulachon,1.092421,2.52446,17.6195,0.6751261,0.1432764,0.0001195998,1.704209,0,0,0.8201309,0.9999526
26,Sea_otters,0.04215153,0.1287218,117.222,0.005124195,0.001098102,4.211567E-06,0.000655384,0,0,0.1280622,0.9999673
27,Deep_epibenthos,29.85472,3.017935,9.835546,0.923364,0.3068396,0.000156585,2.786496,0,0,0.2312825,0.9999481
28,Capelin,0.4420441,3.536537,17.39422,0.5521238,0.2033167,0.0001452138,1.952461,0,0,1.583931,0.9999589
29,Herring_L,3.037613,0.398084,3.347039,0.92925,0.1189362,0.0003472171,0.3695723,0,0,0.02816444,0.9991278
30,Pollock_S,0.6538457,2.313489,7.463503,0.3743219,0.3099737,0,0.8659896,0,0,1.447499,1
31,Invert_eat_seaduck,0.0002796722,0.1993886,147.4055,0.685194,0.001352654,0,0.1366199,0,0,0.06276874,1
32,Oystercatchers,0.0003001393,0.3010629,148.5672,0.9633947,0.002026442,0,0.2900423,0,0,0.0110205,1
33,Sandlance,0.5904376,2.017967,18.09472,0.7373388,0.1115224,0,1.487925,0,0,0.5300415,1
34,Sunflower_stars,0.3693738,2.024129,10.16187,0.9520217,0.1991886,0,1.927015,0,0,0.09711423,1
35,Pisaster_Evasterias,0.9953559,1.971203,9.8508,0.6142694,0.2001058,0,1.210849,0,0,0.7603531,1
36,Leather_stars,0.9851246,1.984795,10.17996,0.5658574,0.1949708,0,1.123111,0,0,0.8616841,1
37,Cucumbers,0.52463,0.6001453,3.386024,0.749144,0.1772419,1.431485E-07,0.4495951,0,0,0.1505501,0.9999998
38,Urchins,0.6247079,0.5961604,2.836759,0.7411478,0.2101554,3.105451E-07,0.4418425,0,0,0.1543174,0.9999995
39,Helmet_crab,0.8000767,2.063694,9.658773,0.8971029,0.2136601,0,1.851346,0,0,0.2123482,1
40,Herring_S,1.983694,1.434117,7.737664,0.7928672,0.1853424,0,1.137064,0,0,0.2970526,1
41,Jellies,6.448546,5.00054,30.03471,0.05508262,0.166492,0,0.2754428,0,0,4.725097,1
42,Deep_infauna_S,47.61744,2.967072,23.65919,0.9455631,0.1254088,0,2.805554,0,0,0.1615183,1
43,Zoopl_near_onmiv,0.1092931,7.827198,26.69302,0.6818019,0.2932301,0,5.336598,0,0,2.490599,1
44,Zoop_omniv,25.325,12.04401,22.22676,0.7906659,0.54187,0,9.522791,0,0,2.521223,1
45,Shallow_infauna_S,51.18152,3.806815,22.68724,0.8956273,0.1677954,0,3.409487,0,0,0.3973277,1
46,Meiofauna,4.386224,4.472369,22.06187,0.945611,0.2027194,0,4.229121,0,0,0.2432477,1
47,Deep_infauna_L,28.60382,0.6084204,22.7274,0.9003479,0.02677034,0,0.5477901,0,0,0.06063038,1
48,Snail_crust_S,19.22361,2.320268,10.10919,0.9687275,0.2295206,8.397383E-07,2.247706,0,0,0.07256064,0.9999996
49,Mussels,8.763563,2.266121,9.874804,0.3856681,0.2294852,4.565632E-07,0.87397,0,0,1.392151,0.9999998
50,Barnacles,8.723667,2.349897,9.775881,0.3286884,0.2403771,0,0.772384,0,0,1.577513,1
51,Shallow_infauna_clams,12.34167,0.5835682,22.89342,0.6444474,0.02549065,4.018307E-05,0.3760388,0,0,0.2074892,0.9999312
52,Zoopl_near_herb,2.382826,27.35961,88.97687,0.804808,0.3074912,0,22.01923,0,0,5.340376,1
53,Zoopl_herb,30.40793,23.33885,49.36638,0.6987272,0.4727682,0,16.30749,0,0,7.031362,1
54,Phyto_near,5.503547,190.5499,0,0.9483781,-9999,0,180.7133,0,0,9.836537,1
55,Phyto_off,10.74742,189.9289,0,0.9510422,-9999,0,180.6304,0,0,9.298492,1
56,Fucus,24.57659,4.079438,0,0.0200904,-9999,0,0.08195755,0,0,3.99748,1
57,Subtidal_kelps,25.65276,4.026901,0,0.1836274,-9999,0,0.7394494,0,0,3.287452,1
58,Macroalgae_other,24.40628,4.002612,0,0.2881947,-9999,0,1.153531,0,0,2.84908,1
59,Eelgrass,25.22584,3.946307,0,0,-9999,0,0,0,0,3.946307,1
60,Nekton_falls,2,-9999,-9999,0.7448389,-9999,0,0,0,-1.25,-2551.356,1
61,Inshore_detritus,19.52,-9999,-9999,0.7046182,-9999,0,0,0,-0.2459016,-2953.523,1
62,Offshore_detritus,114.48,-9999,-9999,0.5801164,-9999,0,0,0,-0.04192872,-4198.416,1
