GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009984705,0.05077835,5.873184,0,0.008645795,0,0,0,0,0.05077835,1
2,Salmon_sharks,0.2272731,0.09843192,5.889989,0.5128447,0.01671173,0.05048029,0,0,0,0.04795162,0.4871553
3,Resident_orca,0.01466507,0.04924102,8.820872,0,0.00558233,0,0,0,0,0.04924102,1
4,Sleeper_sharks,0.1131732,0.07213002,3.561788,0,0.02025107,0,0,0,0,0.07213002,1
5,Halibut,0.652851,0.3228015,1.74133,0.2596608,0.1853765,0.026261,0.0575579,0,0,0.2389826,0.9186466
6,Pinnipeds,0.07313351,0.05991338,25.30276,0.7788404,0.002367859,0.009021542,0.03764142,0,0,0.01325042,0.8494236
7,Porpoise,0.01501303,0.1523085,29.29665,0.8814424,0.005198837,0.0002682949,0.1339829,0,0,0.01805734,0.9982385
8,Lingcod,0.07467443,0.588127,3.319757,0.884074,0.1771597,0.02127167,0.4986761,0,0,0.06817919,0.9638315
9,Arrowtooth_L,3.812681,0.2565532,1.436409,0.1393758,0.1786073,0.0003829043,0.0353744,0,0,0.2207959,0.9985075
10,Salmon_L,3.492683,1.508844,12.15778,0.6811539,0.1241053,0.5324045,0.4953507,0,0,0.4810892,0.6471442
11,Pacific_cod,0.300685,1.222345,4.087132,0.6691972,0.2990715,0.2206704,0.5973192,0,0,0.404355,0.8194696
12,Sablefish,0.4636207,0.5555764,6.432475,0.915093,0.08637054,0.04035692,0.4680472,0,0,0.04717232,0.9273602
13,Arrowtooth_S,0.2364184,0.215889,3.245239,0.9718237,0.06652483,0,0.209806,0,0,0.006082954,1
14,Spiny_dogfish,0.158413,0.09011727,2.996313,0.7608112,0.03007605,0,0.06856222,0,0,0.02155505,1
15,Avian_raptors,0.003333199,0.05046969,37.19014,0,0.001357072,0,0,0,0,0.05046969,1
16,Octopods,0.1607603,3.002251,11.68989,0.9269399,0.2568245,0.001437465,2.781469,0,0,0.2193447,0.9995212
17,Seabirds,0.02196242,0.1729092,149.0361,0.6829908,0.001160184,0,0.1180954,0,0,0.05481381,1
18,Deep_demersals,1.024336,0.9952022,3.295034,0.9360475,0.302031,0.002637686,0.9289188,0,0,0.06364568,0.9973496
19,Pollock_L,4.940465,1.292126,2.673327,0.5561779,0.4833401,0.03298151,0.6856705,0,0,0.5734741,0.974475
20,Rockfish,1.064663,0.2950737,3.488931,0.7800454,0.08457425,0.01287641,0.2172945,0,0,0.06490283,0.9563621
21,Baleen_whales,0.1489841,0.04983332,10.99177,0.07523137,0.004533693,0,0.003749029,0,0,0.0460843,1
22,Salmon_fry_S,0.7990119,2.215195,27.90998,0.1659463,0.07936927,0,0.3676034,0,0,1.847592,1
23,Nshore_demersal,4.324668,1.008432,4.289542,0.7647968,0.2350907,3.715665E-05,0.771208,0,0,0.2371863,0.9999632
24,Squids,2.969613,2.930257,15.53146,0.9708728,0.1886659,3.946794E-05,2.844868,0,0,0.08535013,0.9999865
25,Eulachon,1.102255,2.446648,17.87496,0.6855617,0.1368757,0.0001185328,1.67721,0,0,0.7693198,0.9999515
26,Sea_otters,0.0418795,0.1284579,116.0603,0.005224182,0.00110682,4.238923E-06,0.0006668485,0,0,0.1277868,0.999967
27,Deep_epibenthos,30.38973,3.023529,9.949526,0.9281515,0.3038867,0.0001538284,2.806139,0,0,0.2172361,0.9999491
28,Capelin,0.4526295,3.43414,17.84985,0.5529778,0.1923904,0.0001418178,1.898861,0,0,1.535137,0.9999587
29,Herring_L,3.025886,0.3856506,3.450971,0.9521692,0.1117513,0.0003485628,0.366856,0,0,0.01844599,0.9990962
30,Pollock_S,0.6053515,2.320701,7.517658,0.3860627,0.3087001,0,0.8959363,0,0,1.424765,1
31,Invert_eat_seaduck,0.0002755756,0.2004579,152.5665,0.699228,0.001313905,0,0.1401658,0,0,0.06029212,1
32,Oystercatchers,0.0003036434,0.3000515,145.9243,0.9524403,0.002056214,0,0.2857812,0,0,0.01427035,1
33,Sandlance,0.6067752,2.038016,17.64196,0.7178485,0.115521,0,1.462986,0,0,0.5750293,1
34,Sunflower_stars,0.377041,1.969833,9.727247,0.9687662,0.2025068,0,1.908308,0,0,0.06152536,1
35,Pisaster_Evasterias,0.9829584,1.983915,9.993572,0.6160831,0.1985191,0,1.222257,0,0,0.7616587,1
36,Leather_stars,1.026466,1.944396,9.964381,0.5532547,0.1951346,0,1.075746,0,0,0.8686496,1
37,Cucumbers,0.5212231,0.6189984,3.268788,0.7351604,0.1893663,1.440842E-07,0.4550629,0,0,0.1639353,0.9999998
38,Urchins,0.6173758,0.5762147,2.796517,0.7650364,0.2060473,3.142332E-07,0.4408249,0,0,0.1353895,0.9999995
39,Helmet_crab,0.7954552,2.025476,9.88299,0.9145533,0.2049457,0,1.852406,0,0,0.1730703,1
40,Herring_S,1.921763,1.447042,8.040987,0.8075387,0.1799582,0,1.168542,0,0,0.2784995,1
41,Jellies,6.295913,4.98914,28.82384,0.05773298,0.1730907,0,0.2880379,0,0,4.701102,1
42,Deep_infauna_S,48.2207,2.960058,22.25886,0.9395138,0.1329834,0,2.781016,0,0,0.1790427,1
43,Zoopl_near_onmiv,0.1060265,8.091644,26.92248,0.6725702,0.3005535,0,5.442199,0,0,2.649446,1
44,Zoop_omniv,25.20016,12.03925,22.03422,0.7757921,0.5463887,0,9.339954,0,0,2.699295,1
45,Shallow_infauna_S,50.45232,3.878928,22.85746,0.8856264,0.1697007,0,3.435281,0,0,0.4436468,1
46,Meiofauna,4.564127,4.546395,22.19625,0.9286146,0.2048272,0,4.221848,0,0,0.3245465,1
47,Deep_infauna_L,28.45422,0.5744586,22.49552,0.9867793,0.02553658,0,0.5668638,0,0,0.007594761,1
48,Snail_crust_S,19.21786,2.346341,10.0049,0.9711444,0.2345191,8.399896E-07,2.278635,0,0,0.06770512,0.9999996
49,Mussels,8.765885,2.255881,9.731807,0.3843746,0.231805,4.564422E-07,0.867103,0,0,1.388778,0.9999998
50,Barnacles,8.581201,2.30936,9.974698,0.3394195,0.2315218,0,0.7838418,0,0,1.525518,1
51,Shallow_infauna_clams,12.70238,0.6047832,23.00155,0.5970809,0.02629315,3.9042E-05,0.3610655,0,0,0.2436787,0.9999354
52,Zoopl_near_herb,2.392789,27.44712,88.95069,0.8027138,0.3085656,0,22.03218,0,0,5.414937,1
53,Zoopl_herb,30.22487,24.21804,51.52334,0.6572301,0.4700402,0,15.91682,0,0,8.301215,1
54,Phyto_near,5.522907,190.6382,0,0.9414842,-9999,0,179.4828,0,0,11.15534,1
55,Phyto_off,10.79511,192.6875,0,0.9569873,-9999,0,184.3995,0,0,8.288018,1
56,Fucus,25.16746,4.067662,0,0.01945624,-9999,0,0.07914141,0,0,3.98852,1
57,Subtidal_kelps,24.95245,4.020132,0,0.1905669,-9999,0,0.7661039,0,0,3.254028,1
58,Macroalgae_other,25.6447,4.020306,0,0.2723367,-9999,0,1.094877,0,0,2.925429,1
59,Eelgrass,24.60644,4.035813,0,0,-9999,0,0,0,0,4.035813,1
60,Nekton_falls,2,-9999,-9999,0.7352433,-9999,0,0,0,-1.25,-2647.303,1
61,Inshore_detritus,19.52,-9999,-9999,0.7009646,-9999,0,0,0,-0.2459016,-2990.055,1
62,Offshore_detritus,114.48,-9999,-9999,0.5563793,-9999,0,0,0,-0.04192872,-4435.763,1
