GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.00101579,0.04991398,6.093522,0,0.00819132,0,0,0,0,0.04991398,1
2,Salmon_sharks,0.2196984,0.100436,6.012321,0.5199403,0.01670503,0.05222074,0,0,0,0.04821528,0.4800596
3,Resident_orca,0.01485567,0.04933868,8.726883,0,0.005653644,0,0,0,0,0.04933868,1
4,Sleeper_sharks,0.1111852,0.06953433,3.613526,0,0.01924279,0,0,0,0,0.06953433,1
5,Halibut,0.6770604,0.3136922,1.734277,0.2569929,0.1808777,0.025322,0.05529466,0,0,0.2330755,0.9192775
6,Pinnipeds,0.07094897,0.06156227,25.60452,0.8163061,0.002404352,0.009299317,0.04095433,0,0,0.01130861,0.8489445
7,Porpoise,0.01501699,0.1473475,30.08103,0.9613437,0.004898353,0.0002682242,0.1413834,0,0,0.005695909,0.9981797
8,Lingcod,0.07610265,0.5790171,3.244044,0.8329538,0.1784862,0.02087247,0.461422,0,0,0.09672263,0.9639519
9,Arrowtooth_L,3.960706,0.2551514,1.439309,0.1343974,0.1772736,0.0003685939,0.03392307,0,0,0.2208597,0.9985554
10,Salmon_L,3.459698,1.553784,11.81393,0.6648721,0.1315214,0.5374804,0.4955873,0,0,0.5207164,0.654083
11,Pacific_cod,0.3007908,1.197674,4.073688,0.691439,0.2940023,0.2205929,0.6075255,0,0,0.3695554,0.8158156
12,Sablefish,0.4773031,0.5693129,6.514013,0.8649117,0.08739819,0.03920006,0.4532054,0,0,0.07690749,0.931145
13,Arrowtooth_S,0.2428233,0.2124207,3.253575,0.9485732,0.0652884,0,0.2014966,0,0,0.01092411,1
14,Spiny_dogfish,0.1572077,0.09133131,3.054957,0.746429,0.02989611,0,0.06817234,0,0,0.02315897,1
15,Avian_raptors,0.00334554,0.05063472,35.92418,0,0.001409489,0,0,0,0,0.05063472,1
16,Octopods,0.1591548,3.063943,11.75556,0.9439303,0.2606378,0.001451966,2.890697,0,0,0.1717943,0.9995261
17,Seabirds,0.02176633,0.167924,153.8643,0.6892993,0.001091377,0,0.1157499,0,0,0.05217411,1
18,Deep_demersals,1.000402,0.9949213,3.166037,0.9408575,0.3142481,0.00270079,0.9333785,0,0,0.0588421,0.9972854
19,Pollock_L,5.056519,1.333858,2.723177,0.5425068,0.489817,0.03222454,0.6914025,0,0,0.610231,0.9758411
20,Rockfish,1.037474,0.2974905,3.386216,0.7706707,0.08785338,0.01321386,0.2160534,0,0,0.06822329,0.9555823
21,Baleen_whales,0.1476032,0.05027483,10.98139,0.07944671,0.004578185,0,0.00399417,0,0,0.04628066,1
22,Salmon_fry_S,0.8135248,2.148293,26.78096,0.1707067,0.08021717,0,0.3667281,0,0,1.781565,1
23,Nshore_demersal,4.182894,0.9974993,4.298553,0.7964764,0.2320546,3.841603E-05,0.7944462,0,0,0.2030146,0.9999615
24,Squids,3.046429,2.985564,15.0626,0.9165599,0.1982104,3.847275E-05,2.736411,0,0,0.2491157,0.9999871
25,Eulachon,1.11013,2.501846,17.81168,0.6751741,0.140461,0.000117692,1.689064,0,0,0.8126646,0.999953
26,Sea_otters,0.04225327,0.125917,114.932,0.00557385,0.001095578,4.201426E-06,0.0006976409,0,0,0.1252151,0.9999666
27,Deep_epibenthos,30.322,2.946204,9.791086,0.9397483,0.3009068,0.000154172,2.768536,0,0,0.1775137,0.9999477
28,Capelin,0.4508727,3.468439,18.0556,0.5530543,0.1920977,0.0001423704,1.918092,0,0,1.550204,0.9999589
29,Herring_L,3.07352,0.3816188,3.420112,0.9603912,0.1115808,0.0003431607,0.3661601,0,0,0.01511545,0.9991008
30,Pollock_S,0.6568385,2.30625,7.554713,0.3708087,0.305273,0,0.8551774,0,0,1.451072,1
31,Invert_eat_seaduck,0.0002733946,0.1976664,147.9748,0.754438,0.001335811,0,0.149127,0,0,0.04853936,1
32,Oystercatchers,0.0003097747,0.2993579,147.9936,0.9072453,0.002022777,0,0.2715911,0,0,0.02776686,1
33,Sandlance,0.5925503,2.011825,17.82727,0.7406741,0.112851,0,1.490107,0,0,0.5217184,1
34,Sunflower_stars,0.3823289,1.993758,9.888614,0.9362855,0.2016216,0,1.866726,0,0,0.1270313,1
35,Pisaster_Evasterias,1.006681,2.029353,10.07036,0.5870713,0.2015174,0,1.191375,0,0,0.8379782,1
36,Leather_stars,1.026581,2.049458,10.12858,0.5238805,0.2023439,0,1.073671,0,0,0.9757867,1
37,Cucumbers,0.5300841,0.6035452,3.347806,0.7600472,0.1802808,1.416756E-07,0.4587227,0,0,0.1448224,0.9999998
38,Urchins,0.6142166,0.6059749,2.89205,0.7325841,0.2095313,3.158495E-07,0.4439272,0,0,0.1620473,0.9999995
39,Helmet_crab,0.8331975,1.974792,9.816126,0.8947133,0.2011784,0,1.766873,0,0,0.2079194,1
40,Herring_S,1.925335,1.44773,7.98249,0.8134485,0.1813633,0,1.177654,0,0,0.2700762,1
41,Jellies,6.371097,5.13266,29.12412,0.0550723,0.176234,0,0.2826674,0,0,4.849993,1
42,Deep_infauna_S,49.38536,2.936953,22.22285,0.9197504,0.1321591,0,2.701263,0,0,0.2356893,1
43,Zoopl_near_onmiv,0.1087764,7.909661,26.1306,0.6769326,0.3026973,0,5.354307,0,0,2.555354,1
44,Zoop_omniv,25.50367,11.94676,22.55429,0.7817306,0.5296891,0,9.339151,0,0,2.607613,1
45,Shallow_infauna_S,51.51411,3.783091,23.26305,0.9240711,0.1626223,0,3.495846,0,0,0.2872458,1
46,Meiofauna,5.031013,4.323568,22.6887,0.9371408,0.1905604,0,4.051792,0,0,0.2717762,1
47,Deep_infauna_L,27.61053,0.5973235,22.46617,0.9600599,0.02658769,0,0.5734664,0,0,0.02385714,1
48,Snail_crust_S,19.9877,2.262861,9.880859,0.9703441,0.2290146,8.076367E-07,2.195754,0,0,0.06710727,0.9999996
49,Mussels,8.650175,2.260852,9.982134,0.399244,0.2264899,4.625479E-07,0.9026313,0,0,1.358221,0.9999998
50,Barnacles,8.567192,2.326112,10.31407,0.3478614,0.225528,0,0.8091644,0,0,1.516947,1
51,Shallow_infauna_clams,12.3043,0.5940658,23.28602,0.6321337,0.02551169,4.030513E-05,0.3754887,0,0,0.2185368,0.9999322
52,Zoopl_near_herb,2.474446,27.3227,89.9184,0.7891131,0.3038611,0,21.5607,0,0,5.762,1
53,Zoopl_herb,29.51176,23.93607,49.88923,0.6917916,0.4797843,0,16.55877,0,0,7.377297,1
54,Phyto_near,5.604102,194.7081,0,0.9429994,-9999,0,183.6096,0,0,11.09849,1
55,Phyto_off,10.8287,190.9025,0,0.9292586,-9999,0,177.3978,0,0,13.50471,1
56,Fucus,24.36894,4.124154,0,0.02035805,-9999,0,0.08395974,0,0,4.040194,1
57,Subtidal_kelps,24.47921,4.021702,0,0.1952849,-9999,0,0.7853779,0,0,3.236325,1
58,Macroalgae_other,25.19923,3.942668,0,0.2875443,-9999,0,1.133692,0,0,2.808977,1
59,Eelgrass,25.56215,4.05431,0,0,-9999,0,0,0,0,4.05431,1
60,Nekton_falls,2,-9999,-9999,0.7556255,-9999,0,0,0,-1.25,-2443.501,1
61,Inshore_detritus,19.52,-9999,-9999,0.7087236,-9999,0,0,0,-0.2459016,-2912.473,1
62,Offshore_detritus,114.48,-9999,-9999,0.5582739,-9999,0,0,0,-0.04192872,-4416.82,1
