GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009886066,0.0505688,6.099954,0,0.008290029,0,0,0,0,0.0505688,1
2,Salmon_sharks,0.2203424,0.1016194,5.917589,0.5123832,0.01717244,0.0520681,0,0,0,0.04955135,0.4876168
3,Resident_orca,0.01488196,0.04986482,8.766996,0,0.005687789,0,0,0,0,0.04986482,1
4,Sleeper_sharks,0.1103164,0.07040504,3.628059,0,0.0194057,0,0,0,0,0.07040504,1
5,Halibut,0.692674,0.3102469,1.737136,0.249434,0.1785967,0.02475121,0.0526349,0,0,0.2328608,0.9202209
6,Pinnipeds,0.073136,0.06165855,25.98903,0.7740774,0.002372484,0.009021235,0.03870725,0,0,0.01393006,0.8536904
7,Porpoise,0.01487989,0.1504889,28.87355,0.9255493,0.005211998,0.0002706955,0.1390142,0,0,0.01120401,0.9982013
8,Lingcod,0.07912168,0.5818781,3.31154,0.7898298,0.1757122,0.02007604,0.4395086,0,0,0.1222934,0.9654979
9,Arrowtooth_L,3.89422,0.2550656,1.488402,0.1361596,0.1713688,0.0003748869,0.03435475,0,0,0.220336,0.9985302
10,Salmon_L,3.471087,1.541076,11.94833,0.6699271,0.1289784,0.5357169,0.4966921,0,0,0.5086675,0.6523749
11,Pacific_cod,0.3039244,1.197042,4.120117,0.6755601,0.290536,0.2183184,0.5903557,0,0,0.3883684,0.8176185
12,Sablefish,0.4744751,0.5581705,6.415135,0.8739077,0.08700838,0.03943369,0.4483559,0,0,0.07038098,0.9293519
13,Arrowtooth_S,0.2384332,0.2114012,3.364224,0.953445,0.06283801,0,0.2015594,0,0,0.00984179,1
14,Spiny_dogfish,0.1641996,0.08944128,2.904515,0.7203541,0.03079388,0,0.06442939,0,0,0.02501188,1
15,Avian_raptors,0.003354015,0.0510815,37.23091,0,0.001372019,0,0,0,0,0.0510815,1
16,Octopods,0.1551533,3.112398,11.46893,0.9584843,0.2713766,0.001489413,2.981695,0,0,0.1292134,0.9995214
17,Seabirds,0.02182521,0.1659175,155.1541,0.7218341,0.001069372,0,0.1197649,0,0,0.04615259,1
18,Deep_demersals,0.9792269,1.00437,3.181269,0.9424068,0.3157136,0.002759192,0.9437657,0,0,0.05784483,0.9972528
19,Pollock_L,5.019616,1.293887,2.682345,0.5699413,0.4823714,0.03246145,0.704978,0,0,0.5564473,0.9749117
20,Rockfish,1.057002,0.2973975,3.350551,0.7603539,0.08876079,0.01296973,0.2131576,0,0,0.07127017,0.9563892
