GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009863641,0.04840131,5.973629,0,0.008102498,0,0,0,0,0.04840131,1
2,Salmon_sharks,0.2185423,0.09963199,5.982328,0.5269088,0.01665439,0.05249697,0,0,0,0.04713503,0.4730912
3,Resident_orca,0.01524311,0.05025893,8.317245,0,0.006042738,0,0,0,0,0.05025893,1
4,Sleeper_sharks,0.1128309,0.07012342,3.569054,0,0.01964762,0,0,0,0,0.07012342,1
5,Halibut,0.6760254,0.313208,1.720713,0.2525963,0.1820223,0.02536077,0.05375441,0,0,0.2340928,0.919029
6,Pinnipeds,0.07208762,0.06003011,25.0588,0.7916381,0.002395571,0.009152432,0.03836969,0,0,0.01250799,0.847536
7,Porpoise,0.01468971,0.1461444,28.99066,0.9433078,0.005041086,0.0002742001,0.137585,0,0,0.008285256,0.9981238
8,Lingcod,0.07701275,0.5866336,3.380676,0.8012224,0.1735255,0.02062581,0.4493982,0,0,0.1166096,0.9648404
9,Arrowtooth_L,3.852312,0.2559181,1.454769,0.1379948,0.1759166,0.0003789652,0.03493641,0,0,0.2206027,0.9985192
10,Salmon_L,3.396318,1.566654,11.57234,0.6697062,0.1353792,0.5475106,0.5016873,0,0,0.517456,0.6505222
11,Pacific_cod,0.3019158,1.202273,3.984397,0.6729228,0.3017453,0.2197708,0.589266,0,0,0.3932361,0.8172039
12,Sablefish,0.4712286,0.5780633,6.383195,0.8453077,0.09056018,0.03970537,0.448936,0,0,0.08942194,0.9313131
13,Arrowtooth_S,0.2377385,0.2148003,3.28779,0.9331473,0.06533273,0,0.2004403,0,0,0.01435999,1
14,Spiny_dogfish,0.1661733,0.08926483,3.027245,0.7151172,0.02948716,0,0.06383482,0,0,0.02543001,1
15,Avian_raptors,0.003383274,0.050797,37.63084,0,0.001349877,0,0,0,0,0.050797,1
16,Octopods,0.1522713,3.016866,11.5513,0.9842096,0.2611711,0.001517603,2.96771,0,0,0.04763753,0.9994969
17,Seabirds,0.0219606,0.169061,151.8028,0.7171578,0.001113689,0,0.1212434,0,0,0.04781759,1
18,Deep_demersals,0.9928795,1.004382,3.132486,0.9148464,0.3206343,0.002721252,0.9161344,0,0,0.08552676,0.9972906
19,Pollock_L,5.083774,1.296215,2.743764,0.5467017,0.4724222,0.03205178,0.6765913,0,0,0.587572,0.9752728
20,Rockfish,1.007144,0.3003249,3.411965,0.7807307,0.08802109,0.01361179,0.220861,0,0,0.06585204,0.9546764
21,Baleen_whales,0.1471072,0.05025766,11.04802,0.07590829,0.004549019,0,0.003814973,0,0,0.04644269,1
22,Salmon_fry_S,0.8027723,2.121566,26.12672,0.1746769,0.08120291,0,0.3705885,0,0,1.750978,1
23,Nshore_demersal,4.252841,0.9748015,4.382499,0.8003975,0.2224305,3.77842E-05,0.7801909,0,0,0.1945728,0.9999613
24,Squids,3.003495,2.940495,14.83549,0.921483,0.1982068,3.90227E-05,2.709577,0,0,0.2308787,0.9999867
25,Eulachon,1.095578,2.521444,17.84995,0.6675233,0.1412577,0.0001192552,1.683003,0,0,0.8383214,0.9999527
26,Sea_otters,0.04171161,0.1278747,113.3517,0.005294107,0.001128123,4.255986E-06,0.0006727263,0,0,0.1271977,0.9999667
27,Deep_epibenthos,29.70142,3.015872,9.715651,0.9144351,0.3104138,0.0001573932,2.757662,0,0,0.2580526,0.9999478
28,Capelin,0.4506459,3.554685,17.299,0.5315741,0.205485,0.000142442,1.889436,0,0,1.665107,0.9999599
29,Herring_L,2.922044,0.3997253,3.392888,0.9565687,0.1178127,0.0003609498,0.3820037,0,0,0.01736061,0.999097
30,Pollock_S,0.6263787,2.318429,7.704873,0.3806124,0.3009043,0,0.882423,0,0,1.436007,1
31,Invert_eat_seaduck,0.000277988,0.2005279,148.0894,0.6962231,0.0013541,0,0.1396122,0,0,0.06091575,1
32,Oystercatchers,0.0003010448,0.3053638,148.2831,0.9694847,0.00205933,0,0.2960456,0,0,0.009318255,1
33,Sandlance,0.5820503,1.976169,17.70129,0.7598796,0.1116398,0,1.501651,0,0,0.4745184,1
34,Sunflower_stars,0.3698552,2.017478,10.25292,0.9689537,0.1967711,0,1.954843,0,0,0.0626353,1
35,Pisaster_Evasterias,0.9989691,1.999115,10.13571,0.6096192,0.1972347,0,1.218699,0,0,0.7804161,1
36,Leather_stars,1.02156,1.977739,10.02,0.5557771,0.1973792,0,1.099182,0,0,0.8785569,1
37,Cucumbers,0.5428578,0.5980247,3.341065,0.7440004,0.1789922,1.383419E-07,0.4449304,0,0,0.1530941,0.9999998
38,Urchins,0.6026983,0.6003131,2.860357,0.735366,0.2098735,3.218858E-07,0.4414496,0,0,0.1588632,0.9999995
39,Helmet_crab,0.832944,1.98201,10.40415,0.898643,0.1905018,0,1.781119,0,0,0.2008906,1
40,Herring_S,1.966407,1.453301,7.877738,0.786502,0.184482,0,1.143024,0,0,0.3102768,1
41,Jellies,6.279741,5.024891,28.55641,0.05546692,0.1759637,0,0.2787152,0,0,4.746176,1
42,Deep_infauna_S,48.18417,2.995932,23.05644,0.9105076,0.129939,0,2.727819,0,0,0.2681131,1
43,Zoopl_near_onmiv,0.1099216,7.850157,26.50489,0.6600243,0.2961777,0,5.181294,0,0,2.668863,1
44,Zoop_omniv,25.51694,11.99599,21.98356,0.7694197,0.5456799,0,9.229949,0,0,2.766039,1
45,Shallow_infauna_S,51.82848,3.725739,22.8965,0.9235409,0.1627209,0,3.440872,0,0,0.2848665,1
46,Meiofauna,4.546988,4.425539,22.40408,0.939546,0.1975328,0,4.157998,0,0,0.2675416,1
47,Deep_infauna_L,29.05193,0.5748078,22.27549,0.9214855,0.0258045,0,0.5296771,0,0,0.04513072,1
48,Snail_crust_S,19.43459,2.256525,9.868217,0.9989573,0.2286659,8.306222E-07,2.254171,0,0,0.002352797,0.9999996
49,Mussels,8.847681,2.285955,10.08891,0.3823576,0.2265809,4.522225E-07,0.8740518,0,0,1.411903,0.9999998
50,Barnacles,8.70306,2.294109,10.32157,0.3440439,0.2222637,0,0.7892743,0,0,1.504835,1
51,Shallow_infauna_clams,12.41181,0.5897794,23.70874,0.6202275,0.02487603,3.995602E-05,0.3657575,0,0,0.223982,0.9999322
52,Zoopl_near_herb,2.553905,26.09485,91.60068,0.8065094,0.2848762,0,21.04575,0,0,5.049109,1
53,Zoopl_herb,30.4037,23.81224,49.74707,0.6678039,0.4786662,0,15.90191,0,0,7.910335,1
