GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.001004828,0.04941782,6.03602,0,0.008187153,0,0,0,0,0.04941782,1
2,Salmon_sharks,0.2185895,0.09658133,5.981365,0.5434346,0.01614704,0.05248564,0,0,0,0.04409569,0.4565654
3,Resident_orca,0.01465497,0.04967462,8.699355,0,0.005710149,0,0,0,0,0.04967462,1
4,Sleeper_sharks,0.111521,0.0706038,3.641151,0,0.01939052,0,0,0,0,0.0706038,1
5,Halibut,0.6913256,0.3189335,1.774953,0.2464273,0.1796856,0.02479949,0.05379441,0,0,0.2403396,0.9222424
6,Pinnipeds,0.0714495,0.05973151,25.03396,0.8217287,0.002386019,0.009234172,0.03984892,0,0,0.01064841,0.8454053
7,Porpoise,0.01514104,0.1492976,29.4139,0.9221101,0.005075749,0.0002660267,0.1374028,0,0,0.01162877,0.9982181
8,Lingcod,0.07645887,0.5846315,3.306878,0.8276023,0.1767926,0.02077522,0.4630672,0,0,0.1007891,0.9644644
9,Arrowtooth_L,3.858778,0.2562871,1.455128,0.1386469,0.1761268,0.0003783302,0.03515507,0,0,0.2207537,0.9985238
10,Salmon_L,3.439773,1.553255,11.96756,0.6672484,0.1297889,0.5405938,0.4958133,0,0,0.5168483,0.6519607
11,Pacific_cod,0.2974999,1.2094,4.03039,0.6887258,0.3000702,0.223033,0.6099118,0,0,0.376455,0.8155838
12,Sablefish,0.4746531,0.5791298,6.380877,0.8460683,0.09076022,0.03941891,0.4505645,0,0,0.08914642,0.9319342
13,Arrowtooth_S,0.2386542,0.214638,3.287554,0.9511224,0.06528804,0,0.204147,0,0,0.01049099,1
14,Spiny_dogfish,0.1594469,0.09175488,2.98467,0.7250992,0.03074205,0,0.06653139,0,0,0.02522349,1
15,Avian_raptors,0.003213017,0.05096185,36.7883,0,0.001385273,0,0,0,0,0.05096185,1
16,Octopods,0.1549438,3.103701,11.80064,0.9449478,0.2630112,0.001491427,2.931345,0,0,0.1708657,0.9995195
17,Seabirds,0.02202918,0.1697699,149.476,0.66249,0.001135767,0,0.1124709,0,0,0.05729903,1
18,Deep_demersals,1.002374,1.006495,3.188499,0.9249925,0.3156644,0.002695475,0.9283052,0,0,0.0754947,0.9973219
19,Pollock_L,4.907143,1.24585,2.721367,0.593475,0.457803,0.03320548,0.7061754,0,0,0.5064691,0.9733471
20,Rockfish,1.053819,0.2999755,3.384076,0.7503596,0.08864325,0.01300891,0.2120806,0,0,0.07488602,0.9566334
21,Baleen_whales,0.1529239,0.05104833,10.9728,0.07400058,0.004652261,0,0.003777606,0,0,0.04727073,1
22,Salmon_fry_S,0.8198379,2.191967,27.2133,0.1643485,0.08054765,0,0.3602466,0,0,1.831721,1
23,Nshore_demersal,4.23964,0.9951905,4.335234,0.7852098,0.2295587,3.790185E-05,0.7813954,0,0,0.2137571,0.9999619
24,Squids,2.994894,2.918202,14.77383,0.9597871,0.1975252,3.913478E-05,2.800814,0,0,0.1173495,0.9999866
25,Eulachon,1.108205,2.539368,17.90838,0.6599407,0.1417978,0.0001178964,1.675714,0,0,0.8635359,0.9999536
26,Sea_otters,0.04227064,0.1298622,116.3551,0.005294217,0.001116084,4.1997E-06,0.0006833187,0,0,0.1291746,0.9999676
27,Deep_epibenthos,30.03619,3.033073,10.02182,0.9319204,0.3026471,0.000155639,2.826427,0,0,0.2064904,0.9999487
28,Capelin,0.4439767,3.468766,18.43416,0.5582816,0.1881706,0.0001445817,1.936404,0,0,1.532218,0.9999583
