GroupNo,Group,B,PB,QB,EE,GE,FishMort,PredMort,BioAccum,NetMig,OtherMort,NatMort
1,Transient_orca,0.0009817546,0.05058147,6.065773,0,0.008338832,0,0,0,0,0.05058147,1
2,Salmon_sharks,0.210831,0.1022142,5.868053,0.5323833,0.01741875,0.05441711,0,0,0,0.04779704,0.4676167
3,Resident_orca,0.01501725,0.05033156,8.349458,0,0.006028124,0,0,0,0,0.05033156,1
4,Sleeper_sharks,0.1089708,0.07005353,3.726603,0,0.01879823,0,0,0,0,0.07005353,1
5,Halibut,0.6893559,0.3210362,1.708868,0.2414993,0.1878648,0.02487035,0.05265969,0,0,0.2435062,0.922531
6,Pinnipeds,0.07069676,0.06147889,25.67516,0.7949867,0.002394489,0.009332493,0.03954241,0,0,0.01260399,0.8482
7,Porpoise,0.01494349,0.1486708,29.5908,0.9212463,0.005024224,0.0002695434,0.1366929,0,0,0.01170838,0.998187
8,Lingcod,0.07757776,0.6046646,3.322042,0.7948932,0.1820159,0.02047559,0.4601682,0,0,0.1240208,0.9661373
9,Arrowtooth_L,3.948453,0.2568827,1.470007,0.1348406,0.1747493,0.0003697377,0.03426848,0,0,0.2222445,0.9985607
10,Salmon_L,3.417205,1.598059,11.98875,0.642298,0.1332966,0.544164,0.4822661,0,0,0.5716289,0.6594844
11,Pacific_cod,0.3104238,1.198484,3.989962,0.6650178,0.3003748,0.2137474,0.5832658,0,0,0.4014709,0.8216519
12,Sablefish,0.4841653,0.5694978,6.474662,0.8171875,0.08795793,0.03864446,0.426742,0,0,0.1041113,0.9321429
13,Arrowtooth_S,0.2456934,0.2177817,3.3213,0.8950316,0.06557122,0,0.1949215,0,0,0.02286019,1
14,Spiny_dogfish,0.1618418,0.09165734,2.948616,0.6766805,0.03108487,0,0.06202274,0,0,0.0296346,1
15,Avian_raptors,0.003373647,0.0494678,35.55764,0,0.0013912,0,0,0,0,0.0494678,1
16,Octopods,0.1511672,3.177792,11.5163,0.963743,0.2759386,0.001528688,3.061046,0,0,0.1152171,0.9995189
17,Seabirds,0.02114488,0.1732901,147.1945,0.6857089,0.001177286,0,0.1188265,0,0,0.05446352,1
18,Deep_demersals,1.008718,1.02828,3.191821,0.9060363,0.3221608,0.002678524,0.9289801,0,0,0.09662101,0.9973952
19,Pollock_L,4.926823,1.287969,2.665604,0.579376,0.483181,0.03307284,0.7131456,0,0,0.5417508,0.9743217
20,Rockfish,1.043103,0.305594,3.473102,0.7386084,0.08798876,0.01314256,0.2125717,0,0,0.07987969,0.9569934
21,Baleen_whales,0.1485107,0.0509015,11.13791,0.07503269,0.004570113,0,0.003819276,0,0,0.04708222,1
22,Salmon_fry_S,0.8490998,2.174193,27.01846,0.1552502,0.08047064,0,0.3375438,0,0,1.836649,1
23,Nshore_demersal,4.231451,1.003654,4.284743,0.7767391,0.2342391,3.79752E-05,0.7795398,0,0,0.2240768,0.9999622
24,Squids,3.012318,2.999341,15.11258,0.9558315,0.1984666,3.890841E-05,2.866826,0,0,0.1324765,0.999987
25,Eulachon,1.082383,2.491001,17.6116,0.6955554,0.1414409,0.000120709,1.732509,0,0,0.7583716,0.9999515
26,Sea_otters,0.04275224,0.1310114,118.0169,0.005095082,0.001110107,4.152391E-06,0.0006633612,0,0,0.1303438,0.9999683
27,Deep_epibenthos,30.67787,2.970095,10.19462,0.9634054,0.2913394,0.0001523836,2.861253,0,0,0.1086893,0.9999487
28,Capelin,0.46545,3.506985,17.27338,0.5349424,0.2030283,0.0001379115,1.875897,0,0,1.63095,0.9999607
29,Herring_L,2.965873,0.3884296,3.364259,0.9750808,0.1154577,0.0003556158,0.3783946,0,0,0.00967936,0.9990845
30,Pollock_S,0.5981425,2.311841,7.500709,0.4113654,0.3082163,0,0.9510112,0,0,1.360829,1
